"","quantile","value","horizon"
"1",0.01,697.484412188,23
"2",0.025,859.29746446,23
"3",0.05,1173.85471714874,23
"4",0.1,1806.17682646065,23
"5",0.15,2642.01703919719,23
"6",0.2,3622.04255859923,23
"7",0.25,4732.74473370467,23
"8",0.3,5838.707487075,23
"9",0.35,7079.40817212369,23
"10",0.4,8257.35457309079,23
"11",0.45,9786.99961942278,23
"12",0.5,12035.647317424,23
"13",0.55,13926.417408702,23
"14",0.6,15637.8406436399,23
"15",0.65,17354.2526851506,23
"16",0.7,18665.7986740916,23
"17",0.75,20540.2984380109,23
"18",0.8,22269.4966623182,23
"19",0.85,24166.2470180487,23
"20",0.9,26738.1332077941,23
"21",0.95,30762.9348620666,23
"22",0.975,34867.637385947,23
"23",0.99,40072.9478633904,23
"24",0.01,437.76978533,24
"25",0.025,540.36347554,24
"26",0.05,805.26328636,24
"27",0.1,1512.66119218868,24
"28",0.15,2183.32231190123,24
"29",0.2,2931.46581036745,24
"30",0.25,3922.02701033857,24
"31",0.3,5102.63858947059,24
"32",0.35,6099.88158468962,24
"33",0.4,7423.53796921306,24
"34",0.45,9332.8971377995,24
"35",0.5,11117.7901355448,24
"36",0.55,12675.4255135786,24
"37",0.6,14555.3228906093,24
"38",0.65,16632.1710284856,24
"39",0.7,18247.4337554205,24
"40",0.75,20071.5900748102,24
"41",0.8,21657.0203827968,24
"42",0.85,23302.3263029815,24
"43",0.9,25465.5595429592,24
"44",0.95,30787.5701212331,24
"45",0.975,34870.926270839,24
"46",0.99,40309.3953399529,24
"47",0.01,274.024628874,25
"48",0.025,337.89609366,25
"49",0.05,505.2277345,25
"50",0.1,1188.42379743158,25
"51",0.15,1738.25461590085,25
"52",0.2,2290.51583721505,25
"53",0.25,2974.81167002694,25
"54",0.3,3806.81312913589,25
"55",0.35,5187.22479823318,25
"56",0.4,6701.67506604298,25
"57",0.45,8218.89874586529,25
"58",0.5,9750.32805840383,25
"59",0.55,11487.2688448494,25
"60",0.6,13491.3422258321,25
"61",0.65,15625.0974019533,25
"62",0.7,17394.6993247058,25
"63",0.75,18705.7500501212,25
"64",0.8,20135.2184873526,25
"65",0.85,21669.7779825107,25
"66",0.9,24147.0495130052,25
"67",0.95,29736.96218525,25
"68",0.975,34094.5966687373,25
"69",0.99,40475.3100050556,25
"70",0.01,170.092148348,26
"71",0.025,209.79570294,26
"72",0.05,313.76953078,26
"73",0.1,918.897095457937,26
"74",0.15,1308.27475320313,26
"75",0.2,1795.47572877964,26
"76",0.25,2173.53124006279,26
"77",0.3,2820.11226636613,26
"78",0.35,4269.33357126976,26
"79",0.4,5454.45733257139,26
"80",0.45,6786.03438907939,26
"81",0.5,8415.59637482747,26
"82",0.55,10123.8402203091,26
"83",0.6,11794.7457870911,26
"84",0.65,13701.1296724721,26
"85",0.7,15506.4253248054,26
"86",0.75,16687.3780572939,26
"87",0.8,17868.805407001,26
"88",0.85,19206.4025541751,26
"89",0.9,22256.6316498388,26
"90",0.95,27678.8785226936,26
"91",0.975,33210.2045908021,26
"92",0.99,39691.8600412405,26
"93",0.01,104.0664062806,27
"94",0.025,129.275000032,27
"95",0.05,193.22793132,27
"96",0.1,632.773027228018,27
"97",0.15,915.059727604849,27
"98",0.2,1218.46920307334,27
"99",0.25,1617.17506753197,27
"100",0.3,2343.64990317194,27
"101",0.35,3151.86445227821,27
"102",0.4,4423.03492673822,27
"103",0.45,5806.07291502623,27
"104",0.5,7211.60898549188,27
"105",0.55,8672.05393185728,27
"106",0.6,10064.8831307199,27
"107",0.65,11787.7035194627,27
"108",0.7,13474.3123202063,27
"109",0.75,14598.8767206087,27
"110",0.8,15502.0957528694,27
"111",0.85,16998.4632914436,27
"112",0.9,20247.2117302508,27
"113",0.95,25883.9952277878,27
"114",0.975,31265.3794493486,27
"115",0.99,38047.4909556741,27
"116",0.01,62.834609335,28
"117",0.025,78.895703062,28
"118",0.05,118.063671944,28
"119",0.1,409.621932539644,28
"120",0.15,557.453353858633,28
"121",0.2,791.290874187795,28
"122",0.25,1290.39329680093,28
"123",0.3,1783.03804117872,28
"124",0.35,2312.7187557442,28
"125",0.4,3739.50258296841,28
"126",0.45,4976.28535505976,28
"127",0.5,6083.84245802791,28
"128",0.55,7150.04747259411,28
"129",0.6,8359.40980601734,28
"130",0.65,9761.09848728514,28
"131",0.7,11251.6822675746,28
"132",0.75,12262.858587912,28
"133",0.8,13100.1476843192,28
"134",0.85,14525.5750775598,28
"135",0.9,17709.4276459067,28
"136",0.95,22458.067256121,28
"137",0.975,27042.210867448,28
"138",0.99,32925.9406040749,28
"139",0.01,37.5427343696,29
"140",0.025,47.711328224,29
"141",0.05,71.34414065,29
"142",0.1,234.242692707438,29
"143",0.15,340.208681236288,29
"144",0.2,515.688709270222,29
"145",0.25,925.289504485401,29
"146",0.3,1242.7143444614,29
"147",0.35,1873.01557807129,29
"148",0.4,2962.31507613254,29
"149",0.45,4044.30790925095,29
"150",0.5,4778.73380998779,29
"151",0.55,5579.85704190721,29
"152",0.6,6515.73234910891,29
"153",0.65,7826.60785037597,29
"154",0.7,9050.46173442947,29
"155",0.75,9922.32848900684,29
"156",0.8,10715.1605442791,29
"157",0.85,11910.8310234748,29
"158",0.9,14534.1125423323,29
"159",0.95,18550.8378506878,29
"160",0.975,22276.1949590549,29
"161",0.99,27311.6157792084,29
"162",0.01,22.2100976656,30
"163",0.025,28.649999998,30
"164",0.05,42.717187468,30
"165",0.1,126.299019657998,30
"166",0.15,197.145341829803,30
"167",0.2,329.744856193669,30
"168",0.25,584.739658428546,30
"169",0.3,917.429164078575,30
"170",0.35,1488.97940015664,30
"171",0.4,2229.64515229699,30
"172",0.45,2867.89798395326,30
"173",0.5,3439.34291311802,30
"174",0.55,4004.02557521805,30
"175",0.6,4612.55078039655,30
"176",0.65,5681.21424338948,30
"177",0.7,6926.66089585811,30
"178",0.75,7781.62324818604,30
"179",0.8,8616.85386081628,30
"180",0.85,9939.18666711255,30
"181",0.9,12344.2656434914,30
"182",0.95,16142.7667804056,30
"183",0.975,19512.4689073163,30
"184",0.99,24360.8289509983,30
"185",0.01,13.0888281258,31
"186",0.025,16.950195302,31
"187",0.05,25.32304685,31
"188",0.1,65.5903094681176,31
"189",0.15,120.465636680213,31
"190",0.2,207.200657397917,31
"191",0.25,359.906311608476,31
"192",0.3,689.557644694084,31
"193",0.35,1201.86761470366,31
"194",0.4,1681.3500729952,31
"195",0.45,1994.91413295089,31
"196",0.5,2384.32828743732,31
"197",0.55,2857.59237123583,31
"198",0.6,3419.0841455702,31
"199",0.65,4352.18901408807,31
"200",0.7,5365.36019835839,31
"201",0.75,6145.95937337184,31
"202",0.8,6951.58986732916,31
"203",0.85,8393.48971366501,31
"204",0.9,10507.9428832428,31
"205",0.95,13687.496705772,31
