"","quantile","value","horizon"
"1",0.01,5122.84685010101,25
"2",0.025,5835.95489088405,25
"3",0.05,6199.31217891057,25
"4",0.1,7308.97946029244,25
"5",0.15,8439.44184746991,25
"6",0.2,10748.2893810167,25
"7",0.25,11115.8438788149,25
"8",0.3,11427.1145922296,25
"9",0.35,13591.545,25
"10",0.4,17926.7721968363,25
"11",0.45,19362.0446904129,25
"12",0.5,20661.9692551681,25
"13",0.55,21903.580147762,25
"14",0.6,23230.3266889596,25
"15",0.65,24464.8211541423,25
"16",0.7,25551.3321905504,25
"17",0.75,26324.7743176037,25
"18",0.8,27102.5159634978,25
"19",0.85,28375.9555491715,25
"20",0.9,30344.0187335471,25
"21",0.95,32913.1238132699,25
"22",0.975,35374.374842341,25
"23",0.99,39215.7566887748,25
"24",0.01,4668.41,26
"25",0.025,5640.04302219722,26
"26",0.05,6097.36081466417,26
"27",0.1,7177.20089733825,26
"28",0.15,8037.30241203165,26
"29",0.2,8220.39575172837,26
"30",0.25,8351.39626402161,26
"31",0.3,8539.9107324011,26
"32",0.35,12724.7675540929,26
"33",0.4,15653.3276852885,26
"34",0.45,17382.8963195117,26
"35",0.5,18659.4018771188,26
"36",0.55,19444.0104644024,26
"37",0.6,20093.1868452679,26
"38",0.65,20683.6106226981,26
"39",0.7,22083.7440301312,26
"40",0.75,23545.7870863287,26
"41",0.8,25476.6594425057,26
"42",0.85,27571.7409937439,26
"43",0.9,30079.0251367794,26
"44",0.95,33077.144439887,26
"45",0.975,36058.3485135807,26
"46",0.99,40200.3828772624,26
"47",0.01,4474.403,27
"48",0.025,5649.72388689627,27
"49",0.05,5868.1384655728,27
"50",0.1,6017.60008896818,27
"51",0.15,6139.31407128982,27
"52",0.2,6351.38761080842,27
"53",0.25,7128.80931496263,27
"54",0.3,8083.98359407941,27
"55",0.35,10524.198237781,27
"56",0.4,13259.0182381278,27
"57",0.45,14360.4512578128,27
"58",0.5,15069.6664583783,27
"59",0.55,15640.3404199972,27
"60",0.6,16707.9386323981,27
"61",0.65,17837.1598206563,27
"62",0.7,18993.7128685233,27
"63",0.75,20425.0446742789,27
"64",0.8,22267.6591920078,27
"65",0.85,24970.1998288449,27
"66",0.9,27942.4614225706,27
"67",0.95,32031.3663660125,27
"68",0.975,35307.0699218266,27
"69",0.99,39223.9740068069,27
"70",0.01,3861.70899181428,28
"71",0.025,4258.1652627419,28
"72",0.05,4360.69071866101,28
"73",0.1,4470.40588611722,28
"74",0.15,4626.1958455739,28
"75",0.2,6032.55132939358,28
"76",0.25,6962.81850969432,28
"77",0.3,7732.54788620874,28
"78",0.35,8546.7205704937,28
"79",0.4,10503.2071531325,28
"80",0.45,11253.1089511788,28
"81",0.5,11708.8491037475,28
"82",0.55,12491.8526349878,28
"83",0.6,13470.2967352095,28
"84",0.65,14244.6347532778,28
"85",0.7,15122.1486932721,28
"86",0.75,16170.8872323039,28
"87",0.8,17948.9001422983,28
"88",0.85,20920.1026052056,28
"89",0.9,23914.1226679438,28
"90",0.95,27804.5508644541,28
"91",0.975,30719.7167494918,28
"92",0.99,33335.4879857815,28
"93",0.01,3087.45591481519,29
"94",0.025,3151.45132477214,29
"95",0.05,3207.95872894895,29
"96",0.1,3306.68351807011,29
"97",0.15,3460.97249723277,29
"98",0.2,5854.06399984158,29
"99",0.25,6566.3214636386,29
"100",0.3,6933.52329304184,29
"101",0.35,7454.17383558595,29
"102",0.4,7818.25327617792,29
"103",0.45,8390.42314916231,29
"104",0.5,8703.4556549214,29
"105",0.55,9383.09657618638,29
"106",0.6,10090.5748972656,29
"107",0.65,10788.9191563583,29
"108",0.7,11514.63170172,29
"109",0.75,12365.8887251679,29
"110",0.8,13723.2649447059,29
"111",0.85,15331.8462081885,29
"112",0.9,17379.1749120303,29
"113",0.95,20680.7563661504,29
"114",0.975,22802.576618965,29
"115",0.99,25707.7058521178,29
"116",0.01,2324.13758934828,30
"117",0.025,2366.03658715596,30
"118",0.05,2412.29150795767,30
"119",0.1,2492.40225984851,30
"120",0.15,2659.00021943676,30
"121",0.2,4593.25533787508,30
"122",0.25,5507.82497328978,30
"123",0.3,5848.79103607128,30
"124",0.35,6034.05694561534,30
"125",0.4,6220.36659582565,30
"126",0.45,6557.10101836077,30
"127",0.5,6779.95209628806,30
"128",0.55,7109.64464687928,30
"129",0.6,7331.70839583998,30
"130",0.65,7793.5111278313,30
"131",0.7,8371.55008692998,30
"132",0.75,8962.74316036027,30
"133",0.8,9837.38332162301,30
"134",0.85,10881.7883153088,30
"135",0.9,12307.199198869,30
"136",0.95,14697.2691670391,30
"137",0.975,16799.8083261964,30
"138",0.99,19590.2766538043,30
"139",0.01,1740.71255373955,31
"140",0.025,1783.59405437629,31
"141",0.05,1824.30954843561,31
"142",0.1,1906.58520306463,31
"143",0.15,2034.9173878229,31
"144",0.2,3044.89342329399,31
"145",0.25,3658.18511103179,31
"146",0.3,4001.12639600878,31
"147",0.35,4153.34474825039,31
"148",0.4,4492.80005133964,31
"149",0.45,4915.25330556876,31
"150",0.5,5352.41332252024,31
"151",0.55,5687.34237001887,31
"152",0.6,6004.34816420022,31
"153",0.65,6283.06973788575,31
"154",0.7,6516.19863817109,31
"155",0.75,6773.66858473864,31
"156",0.8,7288.64024150803,31
"157",0.85,8114.47313531495,31
"158",0.9,9331.26500637168,31
"159",0.95,11423.8157283051,31
"160",0.975,13268.171567432,31
"161",0.99,16242.1211743345,31
"162",0.01,1065.37097072761,32
"163",0.025,1269.28039443656,32
"164",0.05,1361.54188952475,32
"165",0.1,1420.91544818016,32
"166",0.15,1490.42636452907,32
"167",0.2,1876.30719598119,32
"168",0.25,2403.68336685928,32
"169",0.3,2572.43059969375,32
"170",0.35,2707.19086238369,32
"171",0.4,3036.33062487559,32
"172",0.45,3388.57902110963,32
"173",0.5,3735.07202948126,32
"174",0.55,4118.31255021679,32
"175",0.6,4698.36043211684,32
"176",0.65,5090.55147196233,32
"177",0.7,5410.41703177936,32
"178",0.75,5606.93244630292,32
"179",0.8,5837.10238576278,32
"180",0.85,6505.47006557622,32
"181",0.9,7704.34435422595,32
"182",0.95,9484.03059080319,32
"183",0.975,11183.620893278,32
"184",0.99,13762.6321029688,32
"185",0.01,472.956127779277,33
"186",0.025,596.653840315126,33
"187",0.05,974.313710077506,33
"188",0.1,1065.2976442303,33
"189",0.15,1115.4254227999,33
"190",0.2,1191.65038647647,33
"191",0.25,1486.82077701849,33
"192",0.3,1587.5148033223,33
"193",0.35,1786.07612689329,33
"194",0.4,2058.30479965058,33
"195",0.45,2336.46304751749,33
"196",0.5,2611.19882527991,33
"197",0.55,2932.55484716838,33
"198",0.6,3399.44185380053,33
"199",0.65,4030.28120860475,33
"200",0.7,4676.42018921018,33
"201",0.75,4964.9843613927,33
"202",0.8,5133.20854338026,33
"203",0.85,5351.26471689046,33
"204",0.9,6165.1598141139,33
"205",0.95,7699.31777591412,33
"206",0.975,9090.47272460349,33
"207",0.99,11173.7277156677,33
"208",0.01,226.82059312431,34
"209",0.025,273.628886094711,34
"210",0.05,539.237992159377,34
"211",0.1,798.899755308747,34
"212",0.15,846.997744721705,34
"213",0.2,881.053119668343,34
"214",0.25,917.250478782388,34
"215",0.3,1001.26437938261,34
"216",0.35,1227.71337758122,34
"217",0.4,1412.56161344013,34
"218",0.45,1604.6881716049,34
"219",0.5,1821.51942033472,34
"220",0.55,2061.1581657757,34
"221",0.6,2450.03689388439,34
"222",0.65,3108.27662621795,34
"223",0.7,4012.42889619146,34
"224",0.75,4542.12288464757,34
"225",0.8,4701.50143908808,34
"226",0.85,4856.24880232659,34
"227",0.9,5158.31147180213,34
"228",0.95,6335.11435775714,34
"229",0.975,7494.94046672884,34
"230",0.99,8659.39054181268,34
"231",0.01,112.461233514983,35
"232",0.025,136.809184169649,35
"233",0.05,248.02258877681,35
"234",0.1,554.91473650192,35
"235",0.15,604.159416276701,35
"236",0.2,645.138525070224,35
"237",0.25,685.290953180802,35
"238",0.3,734.818836404107,35
"239",0.35,871.879245753246,35
"240",0.4,999.423526697346,35
"241",0.45,1136.44453925954,35
"242",0.5,1293.64287851941,35
"243",0.55,1459.29698457374,35
"244",0.6,1696.41218947077,35
"245",0.65,2179.72803433034,35
"246",0.7,2831.50349846121,35
"247",0.75,3675.96648146223,35
"248",0.8,4366.93575880505,35
"249",0.85,4487.88974811007,35
"250",0.9,4602.02195956942,35
"251",0.95,4891.25832093145,35
"252",0.975,5783.39049434679,35
"253",0.99,6650.21086585075,35
"254",0.01,54.8019711058587,36
"255",0.025,76.6852196974554,36
"256",0.05,128.243181676401,36
"257",0.1,387.460540985272,36
"258",0.15,442.357812488693,36
"259",0.2,497.182876382172,36
"260",0.25,532.485892704163,36
"261",0.3,564.475951567401,36
"262",0.35,660.81138035077,36
"263",0.4,768.567152186569,36
"264",0.45,861.267339726214,36
"265",0.5,950.752902686219,36
"266",0.55,1049.40674820241,36
"267",0.6,1205.6062753823,36
"268",0.65,1503.74174129184,36
"269",0.7,1928.81755347729,36
"270",0.75,2547.00439380071,36
"271",0.8,3402.35460369341,36
"272",0.85,4192.45702349389,36
"273",0.9,4317.08989543097,36
"274",0.95,4485.84573379612,36
"275",0.975,4638.71020168445,36
"276",0.99,4934.4194454949,36
"277",0.01,29.248736839371,37
"278",0.025,41.1680422456422,37
"279",0.05,73.2899063094874,37
"280",0.1,304.001002314831,37
"281",0.15,346.021563751689,37
"282",0.2,384.16387521971,37
"283",0.25,408.183176325978,37
"284",0.3,433.039545929374,37
"285",0.35,490.927826455296,37
"286",0.4,609.133058154867,37
"287",0.45,679.033337820085,37
"288",0.5,740.77488902523,37
"289",0.55,806.964906984603,37
"290",0.6,885.848059154862,37
"291",0.65,1005.79563783645,37
"292",0.7,1272.08761936121,37
"293",0.75,1739.88585676338,37
"294",0.8,2397.59565652133,37
"295",0.85,3774.35790153877,37
"296",0.9,4088.05828734893,37
"297",0.95,4255.57311285085,37
"298",0.975,4357.28084124682,37
"299",0.99,4496.7026238397,37
"300",0.01,16.1464783101975,38
"301",0.025,26.2850082807414,38
"302",0.05,46.4394264125408,38
"303",0.1,251.999997492477,38
"304",0.15,286.30159257881,38
"305",0.2,301.870291777859,38
"306",0.25,315.995596178596,38
"307",0.3,335.342259894034,38
"308",0.35,360.872159619358,38
"309",0.4,444.692319091827,38
"310",0.45,538.344858099263,38
"311",0.5,597.565920215257,38
"312",0.55,654.750536610956,38
"313",0.6,710.909357818965,38
"314",0.65,769.847190276274,38
"315",0.7,901.394156928543,38
"316",0.75,1200.98656862913,38
"317",0.8,1791.27334350907,38
"318",0.85,3010.165,38
"319",0.9,3899.92892187675,38
"320",0.95,4110.46277610082,38
"321",0.975,4220.61774384399,38
"322",0.99,4341.30868159296,38
