"","quantile","value","horizon"
"1",0.01,436.10410167,26
"2",0.025,454.36757774,26
"3",0.05,489.71542884,26
"4",0.1,620.59609458,26
"5",0.15,2249.99326386409,26
"6",0.2,2807.63276830552,26
"7",0.25,4765.32204989025,26
"8",0.3,5049.45178472759,26
"9",0.35,5554.52121687916,26
"10",0.4,6505.942866517,26
"11",0.45,7297.51196550443,26
"12",0.5,8678.36129743891,26
"13",0.55,10108.3050611611,26
"14",0.6,10608.4996736611,26
"15",0.65,11814.0260776825,26
"16",0.7,12966.1161789283,26
"17",0.75,13694.7598842468,26
"18",0.8,14526.4933690972,26
"19",0.85,15008.4870513367,26
"20",0.9,15647.9371211288,26
"21",0.95,16321.8414436313,26
"22",0.975,18452.7782942033,26
"23",0.99,19308.3793671523,26
"24",0.01,270.242500782,27
"25",0.025,282.29960974,27
"26",0.05,303.95702974,27
"27",0.1,382.9085939,27
"28",0.15,1357.21820653285,27
"29",0.2,1691.77264686069,27
"30",0.25,3158.81505517162,27
"31",0.3,4475.45514981509,27
"32",0.35,4712.67197711932,27
"33",0.4,5070.58751959055,27
"34",0.45,5884.94909683629,27
"35",0.5,7106.23513129291,27
"36",0.55,8261.97019305431,27
"37",0.6,9698.84232750986,27
"38",0.65,10194.1881245617,27
"39",0.7,11243.4121693173,27
"40",0.75,12033.3979975664,27
"41",0.8,12870.7053518454,27
"42",0.85,13354.7255705789,27
"43",0.9,14069.9019227044,27
"44",0.95,15981.620440905,27
"45",0.975,17709.7821440538,27
"46",0.99,18265.3869615415,27
"47",0.01,165.767890972,28
"48",0.025,172.8660148,28
"49",0.05,186.75468734,28
"50",0.1,233.8792977,28
"51",0.15,756.770874961281,28
"52",0.2,967.378982136682,28
"53",0.25,2174.51718897791,28
"54",0.3,3698.42199586285,28
"55",0.35,4043.91480798402,28
"56",0.4,4468.79731996443,28
"57",0.45,4781.1707448975,28
"58",0.5,5654.65656896951,28
"59",0.55,6858.80471723321,28
"60",0.6,8158.64364027154,28
"61",0.65,8884.09575265249,28
"62",0.7,9669.08487852615,28
"63",0.75,10447.3480349913,28
"64",0.8,10944.5223662911,28
"65",0.85,11440.6495860378,28
"66",0.9,12058.0091054213,28
"67",0.95,13851.8774532768,28
"68",0.975,15256.0821111319,28
"69",0.99,16055.294466192,28
"70",0.01,100.59589848,29
"71",0.025,104.84921874,29
"72",0.05,113.60136708,29
"73",0.1,141.62871098,29
"74",0.15,409.018403963546,29
"75",0.2,519.651033896275,29
"76",0.25,1460.53205344631,29
"77",0.3,2501.99701770668,29
"78",0.35,3094.63187389272,29
"79",0.4,3580.6730070833,29
"80",0.45,4223.90557989813,29
"81",0.5,4600.15928033881,29
"82",0.55,5249.76022102936,29
"83",0.6,6278.84374389402,29
"84",0.65,7542.05912566387,29
"85",0.7,8231.30900577398,29
"86",0.75,8747.63601242865,29
"87",0.8,9193.79024913757,29
"88",0.85,9611.1614918774,29
"89",0.9,10032.1420420928,29
"90",0.95,11558.2287800543,29
"91",0.975,13003.6552568295,29
"92",0.99,14106.1792892854,29
"93",0.01,60.5341991706,30
"94",0.025,62.62734366,30
"95",0.05,68.481250058,30
"96",0.1,85.49179688,30
"97",0.15,225.69160867358,30
"98",0.2,274.895930520164,30
"99",0.25,960.208484516343,30
