"","quantile","value","horizon"
"1",0.01,43.8262787907112,36
"2",0.025,72.3345987504641,36
"3",0.05,121.089525041743,36
"4",0.1,402.1,36
"5",0.15,458.232557926815,36
"6",0.2,511.431022302437,36
"7",0.25,543.315240344173,36
"8",0.3,613.491024451068,36
"9",0.35,772.378278651279,36
"10",0.4,882.343043583193,36
"11",0.45,1004.81793883188,36
"12",0.5,1159.21284410251,36
"13",0.55,1389.62477158205,36
"14",0.6,1742.87036096848,36
"15",0.65,2045.79818633626,36
"16",0.7,2449.66430340402,36
"17",0.75,2942.71035008135,36
"18",0.8,3645.09254701326,36
"19",0.85,3985.16008809204,36
"20",0.9,4154.55792142972,36
"21",0.95,4375.57569727039,36
"22",0.975,4703.57767966779,36
"23",0.99,5374.04321124136,36
"24",0.01,26.4204982033555,37
"25",0.025,42.554806796785,37
"26",0.05,72.8073187884854,37
"27",0.1,321.367313488779,37
"28",0.15,367.257234180252,37
"29",0.2,396.68590249661,37
"30",0.25,421.502469787593,37
"31",0.3,459.773462459054,37
"32",0.35,631.592134427566,37
"33",0.4,703.677668533608,37
"34",0.45,779.877825665878,37
"35",0.5,862.853457479192,37
"36",0.55,970.432654833717,37
"37",0.6,1139.65324911572,37
"38",0.65,1392.80883014074,37
"39",0.7,1648.76343390098,37
"40",0.75,2055.67736832787,37
"41",0.8,2663.38888687575,37
"42",0.85,3550.64588349853,37
"43",0.9,3861.14914816212,37
"44",0.95,4017.79187189835,37
"45",0.975,4178.12751486703,37
"46",0.99,4439.17418501962,37
"47",0.01,18.6391153193582,38
"48",0.025,27.7128806625661,38
"49",0.05,47.366980399554,38
"50",0.1,270.962238451386,38
"51",0.15,294.213045433772,38
"52",0.2,310.016404824071,38
"53",0.25,327.221323425042,38
"54",0.3,352.719316635368,38
"55",0.35,473.769770984099,38
"56",0.4,576.859914051096,38
"57",0.45,645.778359611276,38
"58",0.5,692.160340178316,38
"59",0.55,750.614834708292,38
"60",0.6,837.167786707516,38
"61",0.65,969.036328498329,38
"62",0.7,1140.06154702855,38
"63",0.75,1468.16055741544,38
"64",0.8,2000.64604005321,38
"65",0.85,3188.30024961686,38
"66",0.9,3581.7885275462,38
"67",0.95,3781.17791584697,38
"68",0.975,3903.0016502383,38
"69",0.99,4104.24242993369,38
