"","quantile","value","horizon"
"1",0.01,5114.99,19
"2",0.025,6670.145,19
"3",0.05,7868.03035225049,19
"4",0.1,8957.5589203819,19
"5",0.15,9218.90991608074,19
"6",0.2,10458.9228655659,19
"7",0.25,11034.8661765927,19
"8",0.3,11493.7630608422,19
"9",0.35,11773.3682487321,19
"10",0.4,12120.1813616108,19
"11",0.45,12542.4274631717,19
"12",0.5,12989.8278090266,19
"13",0.55,14313.552594411,19
"14",0.6,15430.5077674202,19
"15",0.65,16500.4790333833,19
"16",0.7,17757.3571714464,19
"17",0.75,20147.3279561823,19
"18",0.8,23020.633666042,19
"19",0.85,28859.6758220808,19
"20",0.9,29484.4654966,19
"21",0.95,29996.67204201,19
"22",0.975,30342.815875577,19
"23",0.99,30747.4389153684,19
"24",0.01,5704.843,20
"25",0.025,7199.44540132867,20
"26",0.05,7439.41373897899,20
"27",0.1,8341.57944886691,20
"28",0.15,8562.29441445493,20
"29",0.2,12034.8334655653,20
"30",0.25,13019.6486991975,20
"31",0.3,13573.1195976946,20
"32",0.35,14138.6316649228,20
"33",0.4,14684.6323724138,20
"34",0.45,15208.6714826015,20
"35",0.5,15908.9964633417,20
"36",0.55,17092.0178984225,20
"37",0.6,20417.093450027,20
"38",0.65,23537.8610215919,20
"39",0.7,26040.6899927353,20
"40",0.75,28315.7672319413,20
"41",0.8,28869.4810743223,20
"42",0.85,29196.8469758823,20
"43",0.9,29926.150883499,20
"44",0.95,32605.3979348616,20
"45",0.975,35351.1155232392,20
"46",0.99,36095.1777651841,20
"47",0.01,6095.30217219721,21
"48",0.025,6224.16171567468,21
"49",0.05,6710.04383704221,21
"50",0.1,7087.436962155,21
"51",0.15,7669.97747814306,21
"52",0.2,11410.5377925188,21
"53",0.25,12693.550509408,21
"54",0.3,13503.0390584106,21
"55",0.35,14635.3948531217,21
"56",0.4,15842.8256857062,21
"57",0.45,17090.9189884236,21
"58",0.5,18520.9776487399,21
"59",0.55,19823.0098926099,21
"60",0.6,21614.4867962176,21
"61",0.65,26018.1939068444,21
"62",0.7,26491.261760863,21
"63",0.75,26731.9116683793,21
"64",0.8,27721.5813457376,21
"65",0.85,31526.7029349785,21
"66",0.9,35556.808324758,21
"67",0.95,40067.5320560411,21
"68",0.975,42406.6551543165,21
"69",0.99,43778.1394289583,21
"70",0.01,5375.407,22
"71",0.025,5465.7325,22
"72",0.05,5928.66675555307,22
"73",0.1,6171.31565537015,22
"74",0.15,6978.65968168772,22
"75",0.2,10481.8989652497,22
"76",0.25,11985.4930059305,22
"77",0.3,13013.3596479867,22
"78",0.35,14302.0800976825,22
"79",0.4,16336.7031618566,22
"80",0.45,18582.4126550963,22
"81",0.5,20277.823934491,22
