"","quantile","value","horizon"
"1",0.01,266.128895417899,9
"2",0.025,372.651190839497,9
"3",0.05,491.815061439845,9
"4",0.1,695.925131180895,9
"5",0.15,850.565746550168,9
"6",0.2,999.660691879265,9
"7",0.25,1147.51214433531,9
"8",0.3,1303.79307903058,9
"9",0.35,1487.46690853308,9
"10",0.4,1677.34032681378,9
"11",0.45,1962.97016807913,9
"12",0.5,2330.98648364034,9
"13",0.55,2726.79298403932,9
"14",0.6,3192.06860828548,9
"15",0.65,3642.79538855785,9
"16",0.7,4144.95825420898,9
"17",0.75,4651.96714920563,9
"18",0.8,5370.85863078664,9
"19",0.85,6137.26195285866,9
"20",0.9,7278.25422211349,9
"21",0.95,9096.21790347733,9
"22",0.975,10881.789887302,9
"23",0.99,13535.2057466394,9
