"","quantile","value","horizon"
"1",0.01,4261.65,28
"2",0.025,4329.325,28
"3",0.05,4404,28
"4",0.1,4517,28
"5",0.15,6943.18,28
"6",0.2,7610.1,28
"7",0.25,7841.025,28
"8",0.3,9284.45187473044,28
"9",0.35,11000.4938658099,28
"10",0.4,11516.4556224751,28
"11",0.45,12078.2777891168,28
"12",0.5,13130.7242753138,28
"13",0.55,14082.819506562,28
"14",0.6,14947.3297944612,28
"15",0.65,15921.0936185519,28
"16",0.7,17424.1062235619,28
"17",0.75,19329.0841355381,28
"18",0.8,21768.0658376939,28
"19",0.85,24295.0097116639,28
"20",0.9,26928.441774207,28
"21",0.95,30085.549897318,28
"22",0.975,32802.6625245961,28
"23",0.99,36201.2091621609,28
"24",0.01,3133.73,29
"25",0.025,3176.075,29
"26",0.05,3228,29
"27",0.1,3334.3,29
"28",0.15,6224.11006067267,29
"29",0.2,6917.13030153599,29
"30",0.25,7387.17194156673,29
"31",0.3,7554.45902684541,29
"32",0.35,8115.25777711955,29
"33",0.4,8553.3360549857,29
"34",0.45,8974.62152072719,29
"35",0.5,9757.32860064145,29
"36",0.55,10467.2394162996,29
"37",0.6,11266.7404958914,29
"38",0.65,12027.7910989805,29
"39",0.7,13293.6023338211,29
"40",0.75,14589.0431123259,29
"41",0.8,16195.5386849899,29
"42",0.85,17656.3557146493,29
"43",0.9,19610.0111808953,29
"44",0.95,22378.1941111151,29
"45",0.975,25026.2028721446,29
"46",0.99,30039.2487593511,29
"47",0.01,2334.66,30
"48",0.025,2373.6,30
"49",0.05,2418.65,30
"50",0.1,2497.3,30
"51",0.15,4000.46163952643,30
"52",0.2,5451.47103631794,30
"53",0.25,5962.38209717833,30
"54",0.3,6196.88403009066,30
"55",0.35,6487.33337754101,30
"56",0.4,6765.0421402239,30
"57",0.45,7040.05271759914,30
"58",0.5,7211.17947509762,30
"59",0.55,7514.40282015723,30
"60",0.6,8090.78174632686,30
"61",0.65,8712.32662696142,30
"62",0.7,9552.26761381012,30
"63",0.75,10455.100490197,30
"64",0.8,11460.5796423039,30
"65",0.85,12671.799424226,30
"66",0.9,14307.0400297481,30
"67",0.95,16461.626593146,30
"68",0.975,18775.7915698903,30
"69",0.99,21392.8402585185,30
"70",0.01,1719.19512913637,31
"71",0.025,1774.48532080793,31
"72",0.05,1817.75858656662,31
"73",0.1,1901.27166858049,31
"74",0.15,2019.44547748983,31
"75",0.2,3493.94791514448,31
