"","quantile","value","horizon"
"1",0.01,1,25
"2",0.025,1.9,25
"3",0.05,1.96666666666667,25
"4",0.1,2.75,25
"5",0.15,3.75,25
"6",0.2,5.5,25
"7",0.25,8.49702375370292,25
"8",0.3,10.6346352760788,25
"9",0.35,11.7501691004358,25
"10",0.4,12.0190981842455,25
"11",0.45,39.5277337731832,25
"12",0.5,92.0530456788073,25
"13",0.55,291.86,25
"14",0.6,365.7,25
"15",0.65,426.325534565506,25
"16",0.7,468.125230769231,25
"17",0.75,507.893562040544,25
"18",0.8,531.385862785863,25
"19",0.85,562.999230593084,25
"20",0.9,613.81720449425,25
"21",0.95,653.043635008984,25
"22",0.975,1238.54,25
"23",0.99,1769.804,25
"24",0.01,0.66,26
"25",0.025,1,26
"26",0.05,1.5,26
"27",0.1,2.4,26
"28",0.15,3.2355645565091,26
"29",0.2,4.01682510639038,26
"30",0.25,4.82069373198296,26
"31",0.3,6.0281024679413,26
"32",0.35,7.51034103609926,26
"33",0.4,8.07383790669412,26
"34",0.45,26.3623558711127,26
"35",0.5,63.4008846632403,26
"36",0.55,209.12,26
"37",0.6,260.52,26
"38",0.65,294.3,26
"39",0.7,368.62,26
"40",0.75,449.301453054717,26
"41",0.8,495.986795339669,26
"42",0.85,531.705723151181,26
"43",0.9,566.102525872654,26
"44",0.95,645.326096616731,26
"45",0.975,887.140000000001,26
"46",0.99,1257.756,26
