,quantiles,value,horizon,target_end_date
0,0.01,460.945,40,2025-05-17
1,0.025,594.3125,40,2025-05-17
2,0.05,741.65,40,2025-05-17
3,0.1,836.65,40,2025-05-17
4,0.15000000000000002,945.9250000000001,40,2025-05-17
5,0.2,994.4,40,2025-05-17
6,0.25,1031.675,40,2025-05-17
7,0.3,1092.55,40,2025-05-17
8,0.35000000000000003,1147.65,40,2025-05-17
9,0.4,1193.9,40,2025-05-17
10,0.45,1234.725,40,2025-05-17
11,0.5,1285.2,40,2025-05-17
12,0.55,1326.4,40,2025-05-17
13,0.6000000000000001,1395.4000000000003,40,2025-05-17
14,0.6500000000000001,1449.275,40,2025-05-17
15,0.7000000000000001,1503.4000000000005,40,2025-05-17
16,0.7500000000000001,1576.0500000000002,40,2025-05-17
17,0.8,1677.8,40,2025-05-17
18,0.8500000000000001,1788.3999999999999,40,2025-05-17
19,0.9000000000000001,1977.4000000000005,40,2025-05-17
20,0.9500000000000001,2152.0250000000015,40,2025-05-17
21,0.975,2462.9,40,2025-05-17
22,0.99,2588.4,40,2025-05-17
0,0.01,219.01,41,2025-05-24
1,0.025,268.3375,41,2025-05-24
2,0.05,346.775,41,2025-05-24
3,0.1,488.0,41,2025-05-24
4,0.15000000000000002,584.375,41,2025-05-24
5,0.2,646.5,41,2025-05-24
6,0.25,692.875,41,2025-05-24
7,0.3,738.0,41,2025-05-24
8,0.35000000000000003,773.1750000000001,41,2025-05-24
9,0.4,807.9,41,2025-05-24
10,0.45,839.925,41,2025-05-24
11,0.5,881.3,41,2025-05-24
12,0.55,914.2000000000002,41,2025-05-24
13,0.6000000000000001,961.4000000000001,41,2025-05-24
14,0.6500000000000001,1000.775,41,2025-05-24
15,0.7000000000000001,1060.2500000000002,41,2025-05-24
16,0.7500000000000001,1098.95,41,2025-05-24
17,0.8,1150.2,41,2025-05-24
18,0.8500000000000001,1216.7750000000003,41,2025-05-24
19,0.9000000000000001,1378.7000000000012,41,2025-05-24
20,0.9500000000000001,1588.9250000000002,41,2025-05-24
21,0.975,1804.0625,41,2025-05-24
22,0.99,2006.91,41,2025-05-24
0,0.01,23.42,42,2025-05-31
1,0.025,38.6125,42,2025-05-31
2,0.05,63.875,42,2025-05-31
3,0.1,119.45,42,2025-05-31
4,0.15000000000000002,167.60000000000002,42,2025-05-31
5,0.2,221.2,42,2025-05-31
6,0.25,274.2,42,2025-05-31
7,0.3,325.85,42,2025-05-31
8,0.35000000000000003,390.90000000000003,42,2025-05-31
9,0.4,449.5,42,2025-05-31
10,0.45,495.55,42,2025-05-31
11,0.5,529.25,42,2025-05-31
12,0.55,565.0,42,2025-05-31
13,0.6000000000000001,594.8,42,2025-05-31
14,0.6500000000000001,625.2000000000002,42,2025-05-31
15,0.7000000000000001,652.0,42,2025-05-31
16,0.7500000000000001,691.7500000000001,42,2025-05-31
17,0.8,743.0,42,2025-05-31
18,0.8500000000000001,797.25,42,2025-05-31
19,0.9000000000000001,854.9000000000001,42,2025-05-31
20,0.9500000000000001,936.2250000000005,42,2025-05-31
21,0.975,1070.8875,42,2025-05-31
22,0.99,1358.3599999999997,42,2025-05-31
