,quantiles,value,horizon,target_end_date
0,0.01,411.33113675848585,12,2023-11-25
1,0.025,552.9545367933946,12,2023-11-25
2,0.05,767.5063590540451,12,2023-11-25
3,0.1,1204.9521000000002,12,2023-11-25
4,0.15000000000000002,1539.1455473514254,12,2023-11-25
5,0.2,1783.145715865134,12,2023-11-25
6,0.25,2024.9071106183221,12,2023-11-25
7,0.3,2264.306507877912,12,2023-11-25
8,0.35000000000000003,2577.0243005406796,12,2023-11-25
9,0.4,2833.098,12,2023-11-25
10,0.45,3181.4077250040546,12,2023-11-25
11,0.5,3549.006065405719,12,2023-11-25
12,0.55,3978.9900000000002,12,2023-11-25
13,0.6000000000000001,4412.294565093518,12,2023-11-25
14,0.6500000000000001,4987.126655000005,12,2023-11-25
15,0.7000000000000001,5727.9433572,12,2023-11-25
16,0.7500000000000001,6670.666586868873,12,2023-11-25
17,0.8,8485.621682951563,12,2023-11-25
18,0.8500000000000001,10477.0051476,12,2023-11-25
19,0.9000000000000001,12001.88323002965,12,2023-11-25
20,0.9500000000000001,14078.77034494058,12,2023-11-25
21,0.975,16479.662888875,12,2023-11-25
22,0.99,19369.574338999995,12,2023-11-25
0,0.01,551.1150903956101,13,2023-12-02
1,0.025,748.5053578718451,13,2023-12-02
2,0.05,1045.8103018088705,13,2023-12-02
3,0.1,1490.0663638068877,13,2023-12-02
4,0.15000000000000002,1811.6462268883718,13,2023-12-02
5,0.2,2161.5006000000003,13,2023-12-02
6,0.25,2538.6853334963266,13,2023-12-02
7,0.3,2922.130446460369,13,2023-12-02
8,0.35000000000000003,3307.2681868140153,13,2023-12-02
9,0.4,3718.8,13,2023-12-02
10,0.45,4105.866231419649,13,2023-12-02
11,0.5,4498.450000000001,13,2023-12-02
12,0.55,5037.868468630465,13,2023-12-02
13,0.6000000000000001,5556.665029021325,13,2023-12-02
14,0.6500000000000001,6245.483132617287,13,2023-12-02
15,0.7000000000000001,7288.9760000000015,13,2023-12-02
16,0.7500000000000001,8940.419000000004,13,2023-12-02
17,0.8,11984.646720997114,13,2023-12-02
18,0.8500000000000001,14687.344658381036,13,2023-12-02
19,0.9000000000000001,17094.306700000016,13,2023-12-02
20,0.9500000000000001,22365.876855500013,13,2023-12-02
21,0.975,26842.876860250002,13,2023-12-02
22,0.99,31701.936199,13,2023-12-02
0,0.01,654.9809053009061,14,2023-12-09
1,0.025,950.7551214851363,14,2023-12-09
2,0.05,1320.53945,14,2023-12-09
3,0.1,1742.183429285984,14,2023-12-09
4,0.15000000000000002,2110.254900000001,14,2023-12-09
5,0.2,2608.033505501482,14,2023-12-09
6,0.25,3086.578610190675,14,2023-12-09
7,0.3,3604.72,14,2023-12-09
8,0.35000000000000003,4078.1000410989864,14,2023-12-09
9,0.4,4664.07361288461,14,2023-12-09
10,0.45,5270.479721954333,14,2023-12-09
11,0.5,5873.728231637786,14,2023-12-09
12,0.55,6546.195,14,2023-12-09
13,0.6000000000000001,7258.804092143785,14,2023-12-09
14,0.6500000000000001,8038.648274339152,14,2023-12-09
15,0.7000000000000001,9134.986,14,2023-12-09
16,0.7500000000000001,11954.73380750001,14,2023-12-09
17,0.8,15508.156363487404,14,2023-12-09
18,0.8500000000000001,18915.438975758658,14,2023-12-09
19,0.9000000000000001,22689.38039585879,14,2023-12-09
20,0.9500000000000001,29767.219938000006,14,2023-12-09
21,0.975,36580.57318300001,14,2023-12-09
22,0.99,43050.976173799965,14,2023-12-09
0,0.01,734.9936747977187,15,2023-12-16
1,0.025,1049.3860519340915,15,2023-12-16
2,0.05,1480.59405,15,2023-12-16
3,0.1,1965.4971,15,2023-12-16
4,0.15000000000000002,2520.3102500000005,15,2023-12-16
5,0.2,3196.0144,15,2023-12-16
6,0.25,3748.804058460343,15,2023-12-16
7,0.3,4463.71,15,2023-12-16
8,0.35000000000000003,5202.165792401307,15,2023-12-16
9,0.4,6060.064082610329,15,2023-12-16
10,0.45,7012.348647807303,15,2023-12-16
11,0.5,7882.13459929549,15,2023-12-16
12,0.55,8755.556000000002,15,2023-12-16
13,0.6000000000000001,9608.346514914741,15,2023-12-16
14,0.6500000000000001,10754.286438952866,15,2023-12-16
15,0.7000000000000001,12603.787055953891,15,2023-12-16
16,0.7500000000000001,15110.530308322437,15,2023-12-16
17,0.8,18443.01904651633,15,2023-12-16
18,0.8500000000000001,22447.486333365097,15,2023-12-16
19,0.9000000000000001,25965.308417897766,15,2023-12-16
20,0.9500000000000001,33356.64933800001,15,2023-12-16
21,0.975,42317.291615500006,15,2023-12-16
22,0.99,47594.0625138,15,2023-12-16
