,quantiles,value,horizon,target_end_date
0,0.01,5522.14,22,2025-01-11
1,0.025,6375.2675,22,2025-01-11
2,0.05,7493.43,22,2025-01-11
3,0.1,9444.019999999999,22,2025-01-11
4,0.15000000000000002,11070.130000000001,22,2025-01-11
5,0.2,12300.640000000001,22,2025-01-11
6,0.25,13288.725,22,2025-01-11
7,0.3,14365.18,22,2025-01-11
8,0.35000000000000003,15328.055,22,2025-01-11
9,0.4,16381.88,22,2025-01-11
10,0.45,17505.805,22,2025-01-11
11,0.5,18743.949999999997,22,2025-01-11
12,0.55,20049.300000000003,22,2025-01-11
13,0.6000000000000001,21456.460000000003,22,2025-01-11
14,0.6500000000000001,23200.015,22,2025-01-11
15,0.7000000000000001,24839.47,22,2025-01-11
16,0.7500000000000001,26488.450000000004,22,2025-01-11
17,0.8,28636.68,22,2025-01-11
18,0.8500000000000001,31204.285000000003,22,2025-01-11
19,0.9000000000000001,34727.700000000004,22,2025-01-11
20,0.9500000000000001,44103.70500000001,22,2025-01-11
21,0.975,46693.34499999997,22,2025-01-11
22,0.99,50143.563,22,2025-01-11
0,0.01,5578.347,23,2025-01-18
1,0.025,6506.24,23,2025-01-18
2,0.05,7442.94,23,2025-01-18
3,0.1,8874.400000000001,23,2025-01-18
4,0.15000000000000002,10197.995,23,2025-01-18
5,0.2,11378.140000000001,23,2025-01-18
6,0.25,12675.275,23,2025-01-18
7,0.3,14001.83,23,2025-01-18
8,0.35000000000000003,15416.805000000002,23,2025-01-18
9,0.4,16724.3,23,2025-01-18
10,0.45,18023.855,23,2025-01-18
11,0.5,19416.9,23,2025-01-18
12,0.55,20748.975000000002,23,2025-01-18
13,0.6000000000000001,21873.460000000006,23,2025-01-18
14,0.6500000000000001,23271.890000000014,23,2025-01-18
15,0.7000000000000001,24562.47,23,2025-01-18
16,0.7500000000000001,25991.513499669985,23,2025-01-18
17,0.8,27694.80000000001,23,2025-01-18
18,0.8500000000000001,29876.125000000015,23,2025-01-18
19,0.9000000000000001,33214.57000000003,23,2025-01-18
20,0.9500000000000001,39882.76,23,2025-01-18
21,0.975,41928.579999999994,23,2025-01-18
22,0.99,43947.937,23,2025-01-18
0,0.01,5473.63,24,2025-01-25
1,0.025,6384.4800000000005,24,2025-01-25
2,0.05,7247.5,24,2025-01-25
3,0.1,8644.92,24,2025-01-25
4,0.15000000000000002,9763.53,24,2025-01-25
5,0.2,11150.66,24,2025-01-25
6,0.25,12765.150000000001,24,2025-01-25
7,0.3,14492.02,24,2025-01-25
8,0.35000000000000003,16091.391908739759,24,2025-01-25
9,0.4,17392.32,24,2025-01-25
10,0.45,18709.06,24,2025-01-25
11,0.5,19889.0,24,2025-01-25
12,0.55,20962.9,24,2025-01-25
13,0.6000000000000001,22039.04,24,2025-01-25
14,0.6500000000000001,23292.901051354416,24,2025-01-25
15,0.7000000000000001,24444.49,24,2025-01-25
16,0.7500000000000001,25709.825,24,2025-01-25
17,0.8,27341.273573618957,24,2025-01-25
18,0.8500000000000001,29302.85000000001,24,2025-01-25
19,0.9000000000000001,32060.88640020641,24,2025-01-25
20,0.9500000000000001,33980.44500000001,24,2025-01-25
21,0.975,35152.2725,24,2025-01-25
22,0.99,36729.29314145901,24,2025-01-25
0,0.01,6299.515,25,2025-02-01
1,0.025,7270.4025,25,2025-02-01
2,0.05,8306.515,25,2025-02-01
3,0.1,9905.55,25,2025-02-01
4,0.15000000000000002,11279.285000000002,25,2025-02-01
5,0.2,12743.1,25,2025-02-01
6,0.25,14180.225,25,2025-02-01
7,0.3,15309.94,25,2025-02-01
8,0.35000000000000003,16562.079999999998,25,2025-02-01
9,0.4,17609.86,25,2025-02-01
10,0.45,18906.780000000002,25,2025-02-01
11,0.5,19991.800000000003,25,2025-02-01
12,0.55,20994.984514722193,25,2025-02-01
13,0.6000000000000001,22034.180000000008,25,2025-02-01
14,0.6500000000000001,23132.190000000006,25,2025-02-01
15,0.7000000000000001,24252.04,25,2025-02-01
16,0.7500000000000001,25282.275000000005,25,2025-02-01
17,0.8,26263.34,25,2025-02-01
18,0.8500000000000001,27235.910000000003,25,2025-02-01
19,0.9000000000000001,28623.829999999998,25,2025-02-01
20,0.9500000000000001,31268.43965895049,25,2025-02-01
21,0.975,33729.31499999999,25,2025-02-01
22,0.99,36360.92645991616,25,2025-02-01
