,quantiles,value,horizon,target_end_date
0,0.01,2594.728,21,2025-01-04
1,0.025,3293.0924999999997,21,2025-01-04
2,0.05,4224.195000000001,21,2025-01-04
3,0.1,6070.730000000001,21,2025-01-04
4,0.15000000000000002,7650.4400000000005,21,2025-01-04
5,0.2,9026.6,21,2025-01-04
6,0.25,10508.775000000001,21,2025-01-04
7,0.3,11884.15,21,2025-01-04
8,0.35000000000000003,13305.96,21,2025-01-04
9,0.4,14816.62,21,2025-01-04
10,0.45,16249.775,21,2025-01-04
11,0.5,17782.65,21,2025-01-04
12,0.55,19283.56,21,2025-01-04
13,0.6000000000000001,20823.500000000004,21,2025-01-04
14,0.6500000000000001,22668.545000000006,21,2025-01-04
15,0.7000000000000001,24747.386535431033,21,2025-01-04
16,0.7500000000000001,27111.65,21,2025-01-04
17,0.8,29729.78295515062,21,2025-01-04
18,0.8500000000000001,33513.7258097655,21,2025-01-04
19,0.9000000000000001,43214.520000000004,21,2025-01-04
20,0.9500000000000001,56088.56228059164,21,2025-01-04
21,0.975,78110.8,21,2025-01-04
22,0.99,86207.39799999996,21,2025-01-04
0,0.01,2529.543,22,2025-01-11
1,0.025,3282.5625,22,2025-01-11
2,0.05,4375.77,22,2025-01-11
3,0.1,6276.24,22,2025-01-11
4,0.15000000000000002,7717.495000000001,22,2025-01-11
5,0.2,9161.6,22,2025-01-11
6,0.25,10541.3,22,2025-01-11
7,0.3,12009.599999999999,22,2025-01-11
8,0.35000000000000003,13305.67,22,2025-01-11
9,0.4,14737.6,22,2025-01-11
10,0.45,16066.485,22,2025-01-11
11,0.5,17431.905521795168,22,2025-01-11
12,0.55,18924.275,22,2025-01-11
13,0.6000000000000001,20584.96,22,2025-01-11
14,0.6500000000000001,22520.935,22,2025-01-11
15,0.7000000000000001,24662.42,22,2025-01-11
16,0.7500000000000001,26916.4,22,2025-01-11
17,0.8,30206.720000000016,22,2025-01-11
18,0.8500000000000001,34259.23409660934,22,2025-01-11
19,0.9000000000000001,43904.08000000004,22,2025-01-11
20,0.9500000000000001,53384.575000000004,22,2025-01-11
21,0.975,80287.86249999997,22,2025-01-11
22,0.99,85173.53399999999,22,2025-01-11
0,0.01,2606.666,23,2025-01-18
1,0.025,3443.7050000000004,23,2025-01-18
2,0.05,4671.26,23,2025-01-18
3,0.1,6412.0,23,2025-01-18
4,0.15000000000000002,7631.4400000000005,23,2025-01-18
5,0.2,8781.92,23,2025-01-18
6,0.25,9953.275,23,2025-01-18
7,0.3,11260.01,23,2025-01-18
8,0.35000000000000003,12662.225000000002,23,2025-01-18
9,0.4,14172.260000000002,23,2025-01-18
10,0.45,15718.150000000001,23,2025-01-18
11,0.5,17411.35,23,2025-01-18
12,0.55,19147.170000000002,23,2025-01-18
13,0.6000000000000001,20836.56,23,2025-01-18
14,0.6500000000000001,22478.233815158394,23,2025-01-18
15,0.7000000000000001,24327.27,23,2025-01-18
16,0.7500000000000001,26322.325,23,2025-01-18
17,0.8,28961.300000000007,23,2025-01-18
18,0.8500000000000001,33458.73000000001,23,2025-01-18
19,0.9000000000000001,40374.61000000001,23,2025-01-18
20,0.9500000000000001,47687.4946411301,23,2025-01-18
21,0.975,72441.0,23,2025-01-18
22,0.99,76178.91699999996,23,2025-01-18
0,0.01,2653.178,24,2025-01-25
1,0.025,3576.9775,24,2025-01-25
2,0.05,4867.21,24,2025-01-25
3,0.1,6412.22,24,2025-01-25
4,0.15000000000000002,7596.490000000001,24,2025-01-25
5,0.2,8669.9,24,2025-01-25
6,0.25,9592.175,24,2025-01-25
7,0.3,10995.86,24,2025-01-25
8,0.35000000000000003,12641.675000000001,24,2025-01-25
9,0.4,14504.800000000003,24,2025-01-25
10,0.45,16315.655,24,2025-01-25
11,0.5,17961.199999999997,24,2025-01-25
12,0.55,19547.295000000002,24,2025-01-25
13,0.6000000000000001,21023.540000000005,24,2025-01-25
14,0.6500000000000001,22613.135,24,2025-01-25
15,0.7000000000000001,24288.06,24,2025-01-25
16,0.7500000000000001,26180.075000000004,24,2025-01-25
17,0.8,28450.413996106527,24,2025-01-25
18,0.8500000000000001,32058.730000000003,24,2025-01-25
19,0.9000000000000001,34388.65,24,2025-01-25
20,0.9500000000000001,50640.06482142653,24,2025-01-25
21,0.975,60569.74499999999,24,2025-01-25
22,0.99,63368.63299999999,24,2025-01-25
