,quantiles,value,horizon,target_end_date
0,0.01,8209.39,19,2024-12-21
1,0.025,8535.5625,19,2024-12-21
2,0.05,8945.975,19,2024-12-21
3,0.1,9501.45,19,2024-12-21
4,0.15000000000000002,10014.975,19,2024-12-21
5,0.2,10381.8,19,2024-12-21
6,0.25,10749.050000000001,19,2024-12-21
7,0.3,11043.7,19,2024-12-21
8,0.35000000000000003,11426.550000000001,19,2024-12-21
9,0.4,11693.2,19,2024-12-21
10,0.45,11968.849999999999,19,2024-12-21
11,0.5,12222.35,19,2024-12-21
12,0.55,12509.550000000001,19,2024-12-21
13,0.6000000000000001,12874.100000000002,19,2024-12-21
14,0.6500000000000001,13282.100000000002,19,2024-12-21
15,0.7000000000000001,13735.100000000002,19,2024-12-21
16,0.7500000000000001,14165.725,19,2024-12-21
17,0.8,14578.8,19,2024-12-21
18,0.8500000000000001,15078.225,19,2024-12-21
19,0.9000000000000001,15661.000000000002,19,2024-12-21
20,0.9500000000000001,16741.300000000003,19,2024-12-21
21,0.975,17346.1875,19,2024-12-21
22,0.99,18906.629999999997,19,2024-12-21
0,0.01,10387.845000000001,20,2024-12-28
1,0.025,10806.4375,20,2024-12-28
2,0.05,11500.425,20,2024-12-28
3,0.1,12301.9,20,2024-12-28
4,0.15000000000000002,13006.825,20,2024-12-28
5,0.2,13395.9,20,2024-12-28
6,0.25,13760.7,20,2024-12-28
7,0.3,14107.6,20,2024-12-28
8,0.35000000000000003,14479.775,20,2024-12-28
9,0.4,14934.9,20,2024-12-28
10,0.45,15333.625,20,2024-12-28
11,0.5,15932.25,20,2024-12-28
12,0.55,16501.85,20,2024-12-28
13,0.6000000000000001,17193.0,20,2024-12-28
14,0.6500000000000001,17728.05,20,2024-12-28
15,0.7000000000000001,18405.75,20,2024-12-28
16,0.7500000000000001,19049.25,20,2024-12-28
17,0.8,20199.4,20,2024-12-28
18,0.8500000000000001,21629.95000000001,20,2024-12-28
19,0.9000000000000001,24104.300000000003,20,2024-12-28
20,0.9500000000000001,26006.425000000017,20,2024-12-28
21,0.975,27995.85,20,2024-12-28
22,0.99,29509.319999999992,20,2024-12-28
0,0.01,12480.705,21,2025-01-04
1,0.025,12734.3625,21,2025-01-04
2,0.05,13247.3,21,2025-01-04
3,0.1,14407.9,21,2025-01-04
4,0.15000000000000002,15209.650000000001,21,2025-01-04
5,0.2,16019.0,21,2025-01-04
6,0.25,16676.675,21,2025-01-04
7,0.3,17197.45,21,2025-01-04
8,0.35000000000000003,17771.65,21,2025-01-04
9,0.4,18387.1,21,2025-01-04
10,0.45,18981.725000000002,21,2025-01-04
11,0.5,19828.9,21,2025-01-04
12,0.55,20461.325,21,2025-01-04
13,0.6000000000000001,21136.3,21,2025-01-04
14,0.6500000000000001,21908.825,21,2025-01-04
15,0.7000000000000001,23064.250000000004,21,2025-01-04
16,0.7500000000000001,23845.125000000004,21,2025-01-04
17,0.8,25030.2,21,2025-01-04
18,0.8500000000000001,26966.87500000001,21,2025-01-04
19,0.9000000000000001,28708.100000000002,21,2025-01-04
20,0.9500000000000001,32343.7,21,2025-01-04
21,0.975,34447.6625,21,2025-01-04
22,0.99,36753.235,21,2025-01-04
0,0.01,12246.755000000001,22,2025-01-11
1,0.025,13213.8,22,2025-01-11
2,0.05,14659.9,22,2025-01-11
3,0.1,16117.85,22,2025-01-11
4,0.15000000000000002,17623.375,22,2025-01-11
5,0.2,18200.8,22,2025-01-11
6,0.25,19086.1,22,2025-01-11
7,0.3,19961.9,22,2025-01-11
8,0.35000000000000003,20666.774999999998,22,2025-01-11
9,0.4,21328.8,22,2025-01-11
10,0.45,22148.45,22,2025-01-11
11,0.5,22852.4,22,2025-01-11
12,0.55,23516.075000000004,22,2025-01-11
13,0.6000000000000001,24394.4,22,2025-01-11
14,0.6500000000000001,25117.475000000002,22,2025-01-11
15,0.7000000000000001,25932.5,22,2025-01-11
16,0.7500000000000001,27103.725000000006,22,2025-01-11
17,0.8,28916.1,22,2025-01-11
18,0.8500000000000001,30179.225000000002,22,2025-01-11
19,0.9000000000000001,31782.7,22,2025-01-11
20,0.9500000000000001,33351.10000000001,22,2025-01-11
21,0.975,34108.2875,22,2025-01-11
22,0.99,36804.454999999994,22,2025-01-11
