,quantiles,value,horizon,target_end_date
0,0.01,294.83000000000004,6,2023-10-14
1,0.025,354.37200159649785,6,2023-10-14
2,0.05,432.90000000000003,6,2023-10-14
3,0.1,572.3331055287481,6,2023-10-14
4,0.15000000000000002,670.5844490125116,6,2023-10-14
5,0.2,759.9457182570364,6,2023-10-14
6,0.25,827.912221972472,6,2023-10-14
7,0.3,915.325507360291,6,2023-10-14
8,0.35000000000000003,996.3422339700558,6,2023-10-14
9,0.4,1095.444171816043,6,2023-10-14
10,0.45,1177.0088812107854,6,2023-10-14
11,0.5,1297.2971922809866,6,2023-10-14
12,0.55,1421.8889351309483,6,2023-10-14
13,0.6000000000000001,1554.370066754117,6,2023-10-14
14,0.6500000000000001,1705.3113478813254,6,2023-10-14
15,0.7000000000000001,1820.92846033952,6,2023-10-14
16,0.7500000000000001,1932.6035904680239,6,2023-10-14
17,0.8,2056.490041522823,6,2023-10-14
18,0.8500000000000001,2221.2588197683262,6,2023-10-14
19,0.9000000000000001,2428.1500000000005,6,2023-10-14
20,0.9500000000000001,2800.690735989826,6,2023-10-14
21,0.975,3078.8414778810115,6,2023-10-14
22,0.99,3386.045099999999,6,2023-10-14
0,0.01,306.90000000000003,7,2023-10-21
1,0.025,370.45972207701203,7,2023-10-21
2,0.05,457.9006460371585,7,2023-10-21
3,0.1,602.2890534273567,7,2023-10-21
4,0.15000000000000002,725.9579628700532,7,2023-10-21
5,0.2,836.6544298954283,7,2023-10-21
6,0.25,945.7810184596415,7,2023-10-21
7,0.3,1062.122945001669,7,2023-10-21
8,0.35000000000000003,1169.2083704352528,7,2023-10-21
9,0.4,1282.9719324366272,7,2023-10-21
10,0.45,1422.9382300437496,7,2023-10-21
11,0.5,1559.813,7,2023-10-21
12,0.55,1717.5278888364899,7,2023-10-21
13,0.6000000000000001,1851.0802547113506,7,2023-10-21
14,0.6500000000000001,2025.1224616922425,7,2023-10-21
15,0.7000000000000001,2224.2426541283535,7,2023-10-21
16,0.7500000000000001,2401.72753562804,7,2023-10-21
17,0.8,2600.188632747793,7,2023-10-21
18,0.8500000000000001,2863.7040942579583,7,2023-10-21
19,0.9000000000000001,3352.2376170761463,7,2023-10-21
20,0.9500000000000001,4095.3850000000016,7,2023-10-21
21,0.975,4711.7387499999995,7,2023-10-21
22,0.99,5347.759599999997,7,2023-10-21
0,0.01,287.88,8,2023-10-28
1,0.025,371.832170047352,8,2023-10-28
2,0.05,471.0,8,2023-10-28
3,0.1,630.0458504020089,8,2023-10-28
4,0.15000000000000002,751.7000000000002,8,2023-10-28
5,0.2,871.7367156732681,8,2023-10-28
6,0.25,981.7612950730787,8,2023-10-28
7,0.3,1086.272288461801,8,2023-10-28
8,0.35000000000000003,1213.368815344844,8,2023-10-28
9,0.4,1339.3812859421143,8,2023-10-28
10,0.45,1495.5420937557128,8,2023-10-28
11,0.5,1676.17506226779,8,2023-10-28
12,0.55,1885.314264934785,8,2023-10-28
13,0.6000000000000001,2147.2829497219723,8,2023-10-28
14,0.6500000000000001,2374.2919365251923,8,2023-10-28
15,0.7000000000000001,2690.066977110857,8,2023-10-28
16,0.7500000000000001,2993.16150151117,8,2023-10-28
17,0.8,3338.5075319709367,8,2023-10-28
18,0.8500000000000001,3723.3059882880452,8,2023-10-28
19,0.9000000000000001,4462.08,8,2023-10-28
20,0.9500000000000001,5777.47650000001,8,2023-10-28
21,0.975,6937.427250000002,8,2023-10-28
22,0.99,7812.452999999999,8,2023-10-28
0,0.01,284.0787050007346,9,2023-11-04
1,0.025,379.425,9,2023-11-04
2,0.05,472.95000000000005,9,2023-11-04
3,0.1,649.2284737408877,9,2023-11-04
4,0.15000000000000002,794.8754196997872,9,2023-11-04
5,0.2,929.932268956903,9,2023-11-04
6,0.25,1069.5046510092873,9,2023-11-04
7,0.3,1207.4497999999999,9,2023-11-04
8,0.35000000000000003,1344.799985009628,9,2023-11-04
9,0.4,1506.9333346512833,9,2023-11-04
10,0.45,1654.85868069273,9,2023-11-04
11,0.5,1879.3805,9,2023-11-04
12,0.55,2192.281421782041,9,2023-11-04
13,0.6000000000000001,2561.97607634274,9,2023-11-04
14,0.6500000000000001,2964.011089514301,9,2023-11-04
15,0.7000000000000001,3416.2663007281158,9,2023-11-04
16,0.7500000000000001,3929.868295659088,9,2023-11-04
17,0.8,4396.678428576409,9,2023-11-04
18,0.8500000000000001,4979.9977127974735,9,2023-11-04
19,0.9000000000000001,5721.36197287859,9,2023-11-04
20,0.9500000000000001,7238.805500000003,9,2023-11-04
21,0.975,8963.670500000006,9,2023-11-04
22,0.99,11058.758999999996,9,2023-11-04
