,quantiles,value,horizon,target_end_date
0,0.01,755.7395963801539,27,2024-03-09
1,0.025,985.1903126731681,27,2024-03-09
2,0.05,1160.30845316,27,2024-03-09
3,0.1,1621.264382739542,27,2024-03-09
4,0.15000000000000002,2494.0364345225225,27,2024-03-09
5,0.2,3158.4215938500874,27,2024-03-09
6,0.25,3835.590305620977,27,2024-03-09
7,0.3,4690.2058297853555,27,2024-03-09
8,0.35000000000000003,5517.246700580284,27,2024-03-09
9,0.4,6234.993247501591,27,2024-03-09
10,0.45,6919.654799559067,27,2024-03-09
11,0.5,7637.628821083215,27,2024-03-09
12,0.55,8493.96158696265,27,2024-03-09
13,0.6000000000000001,9184.81078789097,27,2024-03-09
14,0.6500000000000001,10135.15411097608,27,2024-03-09
15,0.7000000000000001,11190.646388356952,27,2024-03-09
16,0.7500000000000001,12502.540198843619,27,2024-03-09
17,0.8,13674.219054683703,27,2024-03-09
18,0.8500000000000001,14497.93318283894,27,2024-03-09
19,0.9000000000000001,15285.156000000003,27,2024-03-09
20,0.9500000000000001,16615.52526509983,27,2024-03-09
21,0.975,18814.284523163802,27,2024-03-09
22,0.99,21575.3248150716,27,2024-03-09
0,0.01,399.1811812786,28,2024-03-16
1,0.025,516.7909707934353,28,2024-03-16
2,0.05,648.9091371561798,28,2024-03-16
3,0.1,969.9140776282187,28,2024-03-16
4,0.15000000000000002,1688.9475914623326,28,2024-03-16
5,0.2,2166.36080210381,28,2024-03-16
6,0.25,2933.643263761717,28,2024-03-16
7,0.3,4035.545104119118,28,2024-03-16
8,0.35000000000000003,4666.075000000002,28,2024-03-16
9,0.4,5267.920000000001,28,2024-03-16
10,0.45,5867.738016447603,28,2024-03-16
11,0.5,6571.8495908894865,28,2024-03-16
12,0.55,7193.9,28,2024-03-16
13,0.6000000000000001,7899.742948204785,28,2024-03-16
14,0.6500000000000001,8931.235,28,2024-03-16
15,0.7000000000000001,9902.871066477057,28,2024-03-16
16,0.7500000000000001,11015.20670586398,28,2024-03-16
17,0.8,11814.399016786101,28,2024-03-16
18,0.8500000000000001,12605.226248331077,28,2024-03-16
19,0.9000000000000001,13350.73323303156,28,2024-03-16
20,0.9500000000000001,15133.816680156657,28,2024-03-16
21,0.975,17432.291187808147,28,2024-03-16
22,0.99,20296.11259418215,28,2024-03-16
0,0.01,211.6774383841249,29,2024-03-23
1,0.025,258.5485114682256,29,2024-03-23
2,0.05,339.7369534329569,29,2024-03-23
3,0.1,538.4395660014583,29,2024-03-23
4,0.15000000000000002,1036.7870821469758,29,2024-03-23
5,0.2,1417.5574385485245,29,2024-03-23
6,0.25,2390.6999927851075,29,2024-03-23
7,0.3,3210.8597,29,2024-03-23
8,0.35000000000000003,3793.7506,29,2024-03-23
9,0.4,4263.636,29,2024-03-23
10,0.45,4712.0855,29,2024-03-23
11,0.5,5245.1202838953595,29,2024-03-23
12,0.55,5789.6284000000005,29,2024-03-23
13,0.6000000000000001,6460.765033126236,29,2024-03-23
14,0.6500000000000001,7423.13759761489,29,2024-03-23
15,0.7000000000000001,8428.686700000002,29,2024-03-23
16,0.7500000000000001,9137.900000000001,29,2024-03-23
17,0.8,9830.074006303865,29,2024-03-23
18,0.8500000000000001,10536.283277059445,29,2024-03-23
19,0.9000000000000001,11391.256000000003,29,2024-03-23
20,0.9500000000000001,13250.107435871676,29,2024-03-23
21,0.975,16143.105976043094,29,2024-03-23
22,0.99,18733.925694794543,29,2024-03-23
0,0.01,105.04694401037301,30,2024-03-30
1,0.025,127.94024751496072,30,2024-03-30
2,0.05,174.5139894325633,30,2024-03-30
3,0.1,314.36754219624294,30,2024-03-30
4,0.15000000000000002,585.5497481355847,30,2024-03-30
5,0.2,905.566491658964,30,2024-03-30
6,0.25,1837.045,30,2024-03-30
7,0.3,2337.9341631371253,30,2024-03-30
8,0.35000000000000003,2655.2554374928804,30,2024-03-30
9,0.4,2962.958609297896,30,2024-03-30
10,0.45,3284.790754281049,30,2024-03-30
11,0.5,3680.8719941336603,30,2024-03-30
12,0.55,4142.4,30,2024-03-30
13,0.6000000000000001,4660.7937439904545,30,2024-03-30
14,0.6500000000000001,5571.526765054279,30,2024-03-30
15,0.7000000000000001,6666.147693663093,30,2024-03-30
16,0.7500000000000001,7454.813656077085,30,2024-03-30
17,0.8,8151.081345784416,30,2024-03-30
18,0.8500000000000001,8862.539681581584,30,2024-03-30
19,0.9000000000000001,9924.898886078272,30,2024-03-30
20,0.9500000000000001,12274.302846682514,30,2024-03-30
21,0.975,15133.64269935559,30,2024-03-30
22,0.99,18466.942777486493,30,2024-03-30
