,quantiles,value,horizon,target_end_date
0,0.01,1016.4837834761083,11,2023-11-18
1,0.025,1157.9976295320298,11,2023-11-18
2,0.05,1276.4499457722525,11,2023-11-18
3,0.1,1414.675604294136,11,2023-11-18
4,0.15000000000000002,1522.826776721877,11,2023-11-18
5,0.2,1648.173518268074,11,2023-11-18
6,0.25,1754.6893254821139,11,2023-11-18
7,0.3,1849.650965380297,11,2023-11-18
8,0.35000000000000003,1964.0138038352732,11,2023-11-18
9,0.4,2076.8211141670204,11,2023-11-18
10,0.45,2215.7307143788503,11,2023-11-18
11,0.5,2364.1499999999996,11,2023-11-18
12,0.55,2522.3388395223415,11,2023-11-18
13,0.6000000000000001,2707.3791559985966,11,2023-11-18
14,0.6500000000000001,2930.339560254689,11,2023-11-18
15,0.7000000000000001,3117.2,11,2023-11-18
16,0.7500000000000001,3338.8036265578676,11,2023-11-18
17,0.8,3648.4964,11,2023-11-18
18,0.8500000000000001,3949.897317625578,11,2023-11-18
19,0.9000000000000001,4246.038072676196,11,2023-11-18
20,0.9500000000000001,4851.887000000002,11,2023-11-18
21,0.975,5436.20567152491,11,2023-11-18
22,0.99,5788.385471789999,11,2023-11-18
0,0.01,1058.13501,12,2023-11-25
1,0.025,1294.3257420755706,12,2023-11-25
2,0.05,1450.049813847907,12,2023-11-25
3,0.1,1679.1042801580195,12,2023-11-25
4,0.15000000000000002,1845.6215458097856,12,2023-11-25
5,0.2,2005.784918493136,12,2023-11-25
6,0.25,2162.8865928605437,12,2023-11-25
7,0.3,2288.935811034364,12,2023-11-25
8,0.35000000000000003,2456.724887393044,12,2023-11-25
9,0.4,2627.014539835099,12,2023-11-25
10,0.45,2746.7488810903637,12,2023-11-25
11,0.5,2900.537874275145,12,2023-11-25
12,0.55,3085.672861584386,12,2023-11-25
13,0.6000000000000001,3321.252551622537,12,2023-11-25
14,0.6500000000000001,3604.090958958285,12,2023-11-25
15,0.7000000000000001,3861.6948923888845,12,2023-11-25
16,0.7500000000000001,4161.290834353706,12,2023-11-25
17,0.8,4546.932110774388,12,2023-11-25
18,0.8500000000000001,5164.056064017606,12,2023-11-25
19,0.9000000000000001,5856.044963759731,12,2023-11-25
20,0.9500000000000001,6738.598641183097,12,2023-11-25
21,0.975,8073.3967499999935,12,2023-11-25
22,0.99,9007.2863,12,2023-11-25
0,0.01,1006.09762,13,2023-12-02
1,0.025,1364.655175,13,2023-12-02
2,0.05,1560.13335,13,2023-12-02
3,0.1,1950.8375153813058,13,2023-12-02
4,0.15000000000000002,2232.758619915597,13,2023-12-02
5,0.2,2507.7478007254094,13,2023-12-02
6,0.25,2713.09425,13,2023-12-02
7,0.3,2981.7259472875676,13,2023-12-02
8,0.35000000000000003,3235.3872546869798,13,2023-12-02
9,0.4,3478.927649100422,13,2023-12-02
10,0.45,3647.3617453416773,13,2023-12-02
11,0.5,3904.04348704024,13,2023-12-02
12,0.55,4163.843876388742,13,2023-12-02
13,0.6000000000000001,4346.420677449254,13,2023-12-02
14,0.6500000000000001,4699.189621869623,13,2023-12-02
15,0.7000000000000001,5042.407463343993,13,2023-12-02
16,0.7500000000000001,5459.2209474661,13,2023-12-02
17,0.8,5971.3558,13,2023-12-02
18,0.8500000000000001,6867.349044025912,13,2023-12-02
19,0.9000000000000001,8069.679000000009,13,2023-12-02
20,0.9500000000000001,9612.953728977012,13,2023-12-02
21,0.975,11523.398747519243,13,2023-12-02
22,0.99,12907.510599999998,13,2023-12-02
0,0.01,1095.61146,14,2023-12-09
1,0.025,1438.2725,14,2023-12-09
2,0.05,1697.89335,14,2023-12-09
3,0.1,2166.027132161172,14,2023-12-09
4,0.15000000000000002,2606.2502846275943,14,2023-12-09
5,0.2,2972.8197692122053,14,2023-12-09
6,0.25,3361.507560406654,14,2023-12-09
7,0.3,3669.9679972770778,14,2023-12-09
8,0.35000000000000003,4042.8906203900087,14,2023-12-09
9,0.4,4324.976719423864,14,2023-12-09
10,0.45,4671.32415,14,2023-12-09
11,0.5,5028.568128366705,14,2023-12-09
12,0.55,5410.7009279276135,14,2023-12-09
13,0.6000000000000001,5780.963037552021,14,2023-12-09
14,0.6500000000000001,6221.216946593612,14,2023-12-09
15,0.7000000000000001,6786.3822132408895,14,2023-12-09
16,0.7500000000000001,7380.912254002547,14,2023-12-09
17,0.8,8038.183123373918,14,2023-12-09
18,0.8500000000000001,9126.765466805078,14,2023-12-09
19,0.9000000000000001,10982.27,14,2023-12-09
20,0.9500000000000001,13487.955000000007,14,2023-12-09
21,0.975,15465.619669760095,14,2023-12-09
22,0.99,18319.026099999992,14,2023-12-09
