,quantiles,value,horizon,target_end_date
0,0.01,559.7084023221316,35,2024-05-04
1,0.025,701.43305,35,2024-05-04
2,0.05,841.8523555382199,35,2024-05-04
3,0.1,974.9646256005475,35,2024-05-04
4,0.15000000000000002,1082.4382797353185,35,2024-05-04
5,0.2,1171.7918302393741,35,2024-05-04
6,0.25,1250.8375,35,2024-05-04
7,0.3,1340.863750146971,35,2024-05-04
8,0.35000000000000003,1435.614,35,2024-05-04
9,0.4,1494.7372,35,2024-05-04
10,0.45,1559.5719929421084,35,2024-05-04
11,0.5,1622.8878418899249,35,2024-05-04
12,0.55,1710.2340000000002,35,2024-05-04
13,0.6000000000000001,1778.8680000000002,35,2024-05-04
14,0.6500000000000001,1870.6703196593114,35,2024-05-04
15,0.7000000000000001,1981.8640000000003,35,2024-05-04
16,0.7500000000000001,2086.2850000000008,35,2024-05-04
17,0.8,2245.3520000000003,35,2024-05-04
18,0.8500000000000001,2454.017214203533,35,2024-05-04
19,0.9000000000000001,2722.8838499739604,35,2024-05-04
20,0.9500000000000001,3068.660749296436,35,2024-05-04
21,0.975,3246.6568432312274,35,2024-05-04
22,0.99,3418.284765988838,35,2024-05-04
