,quantiles,value,horizon,target_end_date
0,0.01,6535.49,32,2025-03-22
1,0.025,6996.325,32,2025-03-22
2,0.05,7596.625,32,2025-03-22
3,0.1,8297.55,32,2025-03-22
4,0.15000000000000002,8644.9,32,2025-03-22
5,0.2,9129.6,32,2025-03-22
6,0.25,9625.2,32,2025-03-22
7,0.3,10019.0,32,2025-03-22
8,0.35000000000000003,10344.875,32,2025-03-22
9,0.4,10712.0,32,2025-03-22
10,0.45,11075.1,32,2025-03-22
11,0.5,11476.5,32,2025-03-22
12,0.55,11794.050000000001,32,2025-03-22
13,0.6000000000000001,12146.2,32,2025-03-22
14,0.6500000000000001,12461.425000000003,32,2025-03-22
15,0.7000000000000001,12909.35,32,2025-03-22
16,0.7500000000000001,13395.550000000001,32,2025-03-22
17,0.8,13799.3,32,2025-03-22
18,0.8500000000000001,14367.45,32,2025-03-22
19,0.9000000000000001,14841.7,32,2025-03-22
20,0.9500000000000001,15925.95,32,2025-03-22
21,0.975,16772.6875,32,2025-03-22
22,0.99,17547.769999999997,32,2025-03-22
0,0.01,4118.17,33,2025-03-29
1,0.025,4816.075,33,2025-03-29
2,0.05,5364.974999999999,33,2025-03-29
3,0.1,5818.75,33,2025-03-29
4,0.15000000000000002,6150.025,33,2025-03-29
5,0.2,6541.3,33,2025-03-29
6,0.25,6839.0,33,2025-03-29
7,0.3,7104.799999999999,33,2025-03-29
8,0.35000000000000003,7334.625,33,2025-03-29
9,0.4,7526.3,33,2025-03-29
10,0.45,7739.025,33,2025-03-29
11,0.5,8055.15,33,2025-03-29
12,0.55,8300.7,33,2025-03-29
13,0.6000000000000001,8585.1,33,2025-03-29
14,0.6500000000000001,8880.350000000002,33,2025-03-29
15,0.7000000000000001,9161.300000000001,33,2025-03-29
16,0.7500000000000001,9510.35,33,2025-03-29
17,0.8,9889.5,33,2025-03-29
18,0.8500000000000001,10375.325,33,2025-03-29
19,0.9000000000000001,10890.2,33,2025-03-29
20,0.9500000000000001,11751.675,33,2025-03-29
21,0.975,12273.7125,33,2025-03-29
22,0.99,13766.405,33,2025-03-29
0,0.01,2475.9300000000003,34,2025-04-05
1,0.025,2761.3375,34,2025-04-05
2,0.05,3212.9750000000004,34,2025-04-05
3,0.1,3751.1,34,2025-04-05
4,0.15000000000000002,4138.6,34,2025-04-05
5,0.2,4421.4,34,2025-04-05
6,0.25,4706.7,34,2025-04-05
7,0.3,4953.1,34,2025-04-05
8,0.35000000000000003,5178.575000000001,34,2025-04-05
9,0.4,5416.1,34,2025-04-05
10,0.45,5605.349999999999,34,2025-04-05
11,0.5,5893.75,34,2025-04-05
12,0.55,6082.75,34,2025-04-05
13,0.6000000000000001,6321.3,34,2025-04-05
14,0.6500000000000001,6574.025000000002,34,2025-04-05
15,0.7000000000000001,6836.250000000001,34,2025-04-05
16,0.7500000000000001,7230.075000000001,34,2025-04-05
17,0.8,7522.8,34,2025-04-05
18,0.8500000000000001,7887.950000000002,34,2025-04-05
19,0.9000000000000001,8266.350000000002,34,2025-04-05
20,0.9500000000000001,9039.700000000003,34,2025-04-05
21,0.975,9529.0125,34,2025-04-05
22,0.99,10759.019999999995,34,2025-04-05
0,0.01,1260.995,35,2025-04-12
1,0.025,1630.025,35,2025-04-12
2,0.05,2008.175,35,2025-04-12
3,0.1,2387.75,35,2025-04-12
4,0.15000000000000002,2721.3,35,2025-04-12
5,0.2,2982.4,35,2025-04-12
6,0.25,3272.525,35,2025-04-12
7,0.3,3497.4,35,2025-04-12
8,0.35000000000000003,3658.2000000000003,35,2025-04-12
9,0.4,3855.0,35,2025-04-12
10,0.45,4124.799999999999,35,2025-04-12
11,0.5,4338.15,35,2025-04-12
12,0.55,4536.500000000001,35,2025-04-12
13,0.6000000000000001,4804.1,35,2025-04-12
14,0.6500000000000001,4989.575,35,2025-04-12
15,0.7000000000000001,5196.450000000002,35,2025-04-12
16,0.7500000000000001,5417.725,35,2025-04-12
17,0.8,5653.4,35,2025-04-12
18,0.8500000000000001,6007.025000000001,35,2025-04-12
19,0.9000000000000001,6362.650000000001,35,2025-04-12
20,0.9500000000000001,6995.850000000001,35,2025-04-12
21,0.975,7386.8875,35,2025-04-12
22,0.99,7919.274999999999,35,2025-04-12
