,quantiles,value,horizon,target_end_date
0,0.01,4075.1375329674115,14,2023-12-09
1,0.025,4498.856207584906,14,2023-12-09
2,0.05,4671.6933500000005,14,2023-12-09
3,0.1,5073.142538442693,14,2023-12-09
4,0.15000000000000002,5306.854398389422,14,2023-12-09
5,0.2,5535.441857506943,14,2023-12-09
6,0.25,5751.33204240195,14,2023-12-09
7,0.3,5959.357305322775,14,2023-12-09
8,0.35000000000000003,6114.04551707449,14,2023-12-09
9,0.4,6450.396703937308,14,2023-12-09
10,0.45,6647.1732398443155,14,2023-12-09
11,0.5,6841.333352604257,14,2023-12-09
12,0.55,7108.506004413936,14,2023-12-09
13,0.6000000000000001,7345.137170946466,14,2023-12-09
14,0.6500000000000001,7582.614192356778,14,2023-12-09
15,0.7000000000000001,7766.788772955853,14,2023-12-09
16,0.7500000000000001,7959.151555559848,14,2023-12-09
17,0.8,8097.9271912834265,14,2023-12-09
18,0.8500000000000001,8377.58770139603,14,2023-12-09
19,0.9000000000000001,8692.128063480306,14,2023-12-09
20,0.9500000000000001,9506.244877097728,14,2023-12-09
21,0.975,10205.309015422126,14,2023-12-09
22,0.99,11307.585087518046,14,2023-12-09
0,0.01,4800.517172053288,15,2023-12-16
1,0.025,5276.175142175002,15,2023-12-16
2,0.05,5597.735403031277,15,2023-12-16
3,0.1,6166.806132403416,15,2023-12-16
4,0.15000000000000002,6587.929041125526,15,2023-12-16
5,0.2,6994.339134420107,15,2023-12-16
6,0.25,7280.240489601544,15,2023-12-16
7,0.3,7629.944701963309,15,2023-12-16
8,0.35000000000000003,8071.215367028777,15,2023-12-16
9,0.4,8391.225406707455,15,2023-12-16
10,0.45,8855.029384046251,15,2023-12-16
11,0.5,9121.036181462401,15,2023-12-16
12,0.55,9564.030099352325,15,2023-12-16
13,0.6000000000000001,9966.788826758635,15,2023-12-16
14,0.6500000000000001,10386.3915,15,2023-12-16
15,0.7000000000000001,10866.853235878094,15,2023-12-16
16,0.7500000000000001,11618.936879787589,15,2023-12-16
17,0.8,12168.30176457058,15,2023-12-16
18,0.8500000000000001,12834.357693156684,15,2023-12-16
19,0.9000000000000001,13663.3350307436,15,2023-12-16
20,0.9500000000000001,15195.03335932638,15,2023-12-16
21,0.975,16070.71575518876,15,2023-12-16
22,0.99,17982.890313061685,15,2023-12-16
0,0.01,5574.97111538097,16,2023-12-23
1,0.025,5976.38371778059,16,2023-12-23
2,0.05,6359.203077773911,16,2023-12-23
3,0.1,6956.693235095034,16,2023-12-23
4,0.15000000000000002,7549.461068679177,16,2023-12-23
5,0.2,8071.814255445996,16,2023-12-23
6,0.25,8630.266514493836,16,2023-12-23
7,0.3,9423.07391550404,16,2023-12-23
8,0.35000000000000003,9885.198051148314,16,2023-12-23
9,0.4,10221.272743351383,16,2023-12-23
10,0.45,10935.06845839376,16,2023-12-23
11,0.5,11611.099325306272,16,2023-12-23
12,0.55,12643.723730891968,16,2023-12-23
13,0.6000000000000001,13152.61,16,2023-12-23
14,0.6500000000000001,13860.667821724948,16,2023-12-23
15,0.7000000000000001,15190.879712024218,16,2023-12-23
16,0.7500000000000001,16688.033084795727,16,2023-12-23
17,0.8,18757.6381038471,16,2023-12-23
18,0.8500000000000001,20672.73084602861,16,2023-12-23
19,0.9000000000000001,22497.279972952296,16,2023-12-23
20,0.9500000000000001,23787.47946079898,16,2023-12-23
21,0.975,26839.23525652641,16,2023-12-23
22,0.99,28818.78825253764,16,2023-12-23
0,0.01,5752.799897205116,17,2023-12-30
1,0.025,6190.573174626546,17,2023-12-30
2,0.05,6668.492496189561,17,2023-12-30
3,0.1,7375.156669033942,17,2023-12-30
4,0.15000000000000002,7874.562375800349,17,2023-12-30
5,0.2,8545.584733722428,17,2023-12-30
6,0.25,9276.251970266001,17,2023-12-30
7,0.3,9979.40085959253,17,2023-12-30
8,0.35000000000000003,10489.528772006803,17,2023-12-30
9,0.4,11043.056245539172,17,2023-12-30
10,0.45,12127.735628160486,17,2023-12-30
11,0.5,13674.258947012273,17,2023-12-30
12,0.55,15802.695000000002,17,2023-12-30
13,0.6000000000000001,17436.99249810235,17,2023-12-30
14,0.6500000000000001,19779.8547184445,17,2023-12-30
15,0.7000000000000001,23940.98443290724,17,2023-12-30
16,0.7500000000000001,26594.22121409075,17,2023-12-30
17,0.8,29103.488173567643,17,2023-12-30
18,0.8500000000000001,30820.797103257446,17,2023-12-30
19,0.9000000000000001,33209.97976301547,17,2023-12-30
20,0.9500000000000001,34527.767027998714,17,2023-12-30
21,0.975,36699.93272622163,17,2023-12-30
22,0.99,38766.66701456413,17,2023-12-30
