,quantiles,value,horizon,target_end_date
0,0.01,1309.1289,10,2023-11-11
1,0.025,1511.9630172268971,10,2023-11-11
2,0.05,1665.9079751281745,10,2023-11-11
3,0.1,1764.450812299559,10,2023-11-11
4,0.15000000000000002,1807.620814947926,10,2023-11-11
5,0.2,1881.881851614456,10,2023-11-11
6,0.25,1925.17416064725,10,2023-11-11
7,0.3,1974.759387615953,10,2023-11-11
8,0.35000000000000003,1991.4217180030828,10,2023-11-11
9,0.4,2052.0982807739297,10,2023-11-11
10,0.45,2086.183854864745,10,2023-11-11
11,0.5,2134.2832474162706,10,2023-11-11
12,0.55,2181.454171035412,10,2023-11-11
13,0.6000000000000001,2242.273176939449,10,2023-11-11
14,0.6500000000000001,2284.7,10,2023-11-11
15,0.7000000000000001,2330.921296348499,10,2023-11-11
16,0.7500000000000001,2367.5236691704063,10,2023-11-11
17,0.8,2461.671924861845,10,2023-11-11
18,0.8500000000000001,2542.1186541233997,10,2023-11-11
19,0.9000000000000001,2678.497046488999,10,2023-11-11
20,0.9500000000000001,2875.2544210189812,10,2023-11-11
21,0.975,2975.7338465619796,10,2023-11-11
22,0.99,3168.3819427351264,10,2023-11-11
0,0.01,1423.51278,11,2023-11-18
1,0.025,1614.16975,11,2023-11-18
2,0.05,1742.5259057376115,11,2023-11-18
3,0.1,1917.256904606948,11,2023-11-18
4,0.15000000000000002,2003.3687467423335,11,2023-11-18
5,0.2,2075.234104583168,11,2023-11-18
6,0.25,2153.9174059679326,11,2023-11-18
7,0.3,2188.1,11,2023-11-18
8,0.35000000000000003,2262.6495516617274,11,2023-11-18
9,0.4,2328.852471234879,11,2023-11-18
10,0.45,2396.005719256791,11,2023-11-18
11,0.5,2447.3510834983776,11,2023-11-18
12,0.55,2499.2233546682446,11,2023-11-18
13,0.6000000000000001,2605.9799879016005,11,2023-11-18
14,0.6500000000000001,2675.381508264181,11,2023-11-18
15,0.7000000000000001,2774.7158647746655,11,2023-11-18
16,0.7500000000000001,2867.9946617788323,11,2023-11-18
17,0.8,2933.86427109216,11,2023-11-18
18,0.8500000000000001,3053.267294976738,11,2023-11-18
19,0.9000000000000001,3281.9534602842496,11,2023-11-18
20,0.9500000000000001,3471.115449804091,11,2023-11-18
21,0.975,3847.0849046497447,11,2023-11-18
22,0.99,4127.638330418503,11,2023-11-18
0,0.01,1491.3221336300426,12,2023-11-25
1,0.025,1635.180625535723,12,2023-11-25
2,0.05,1749.3218000000002,12,2023-11-25
3,0.1,2171.8810426119535,12,2023-11-25
4,0.15000000000000002,2365.2593456724867,12,2023-11-25
5,0.2,2478.495059309769,12,2023-11-25
6,0.25,2576.680879072719,12,2023-11-25
7,0.3,2653.3578327441023,12,2023-11-25
8,0.35000000000000003,2756.7046304611745,12,2023-11-25
9,0.4,2860.5180319724427,12,2023-11-25
10,0.45,2919.5950353058092,12,2023-11-25
11,0.5,2980.9494116742944,12,2023-11-25
12,0.55,3060.3825470178635,12,2023-11-25
13,0.6000000000000001,3162.7089397250684,12,2023-11-25
14,0.6500000000000001,3259.2807016382353,12,2023-11-25
15,0.7000000000000001,3389.7935295927286,12,2023-11-25
16,0.7500000000000001,3563.1024633133247,12,2023-11-25
17,0.8,3746.8684805459184,12,2023-11-25
18,0.8500000000000001,3904.7318248460706,12,2023-11-25
19,0.9000000000000001,4194.10682057283,12,2023-11-25
20,0.9500000000000001,4588.2686056305865,12,2023-11-25
21,0.975,5115.6515847180535,12,2023-11-25
22,0.99,5474.113674953717,12,2023-11-25
0,0.01,1428.2327077278867,13,2023-12-02
1,0.025,1589.8725,13,2023-12-02
2,0.05,1974.9450000000002,13,2023-12-02
3,0.1,2578.44289971385,13,2023-12-02
4,0.15000000000000002,2802.7926523453034,13,2023-12-02
5,0.2,2938.237217276654,13,2023-12-02
6,0.25,3087.603060834384,13,2023-12-02
7,0.3,3275.897277886384,13,2023-12-02
8,0.35000000000000003,3483.1340498547524,13,2023-12-02
9,0.4,3552.6684926899907,13,2023-12-02
10,0.45,3701.76350790253,13,2023-12-02
11,0.5,3905.798221568205,13,2023-12-02
12,0.55,4048.420800288113,13,2023-12-02
13,0.6000000000000001,4224.012546633288,13,2023-12-02
14,0.6500000000000001,4458.496635557184,13,2023-12-02
15,0.7000000000000001,4753.219024487044,13,2023-12-02
16,0.7500000000000001,4977.132547750314,13,2023-12-02
17,0.8,5206.598163614381,13,2023-12-02
18,0.8500000000000001,5471.452767312957,13,2023-12-02
19,0.9000000000000001,5839.073161255198,13,2023-12-02
20,0.9500000000000001,6315.70164442731,13,2023-12-02
21,0.975,7012.604966333629,13,2023-12-02
22,0.99,7720.152889020223,13,2023-12-02
