,quantiles,value,horizon,target_end_date
0,0.01,1110.9257815344456,14,2023-12-09
1,0.025,1300.080375,14,2023-12-09
2,0.05,1518.098,14,2023-12-09
3,0.1,1880.08,14,2023-12-09
4,0.15000000000000002,2216.9953500000006,14,2023-12-09
5,0.2,2657.4395047775674,14,2023-12-09
6,0.25,3060.392906341005,14,2023-12-09
7,0.3,3458.3998653806516,14,2023-12-09
8,0.35000000000000003,3805.211231218992,14,2023-12-09
9,0.4,4158.6424837503855,14,2023-12-09
10,0.45,4558.235421197181,14,2023-12-09
11,0.5,4969.684195116655,14,2023-12-09
12,0.55,5382.327536945787,14,2023-12-09
13,0.6000000000000001,5808.58924327427,14,2023-12-09
14,0.6500000000000001,6223.498474299011,14,2023-12-09
15,0.7000000000000001,6708.862378178221,14,2023-12-09
16,0.7500000000000001,7196.930000000001,14,2023-12-09
17,0.8,7725.424000000002,14,2023-12-09
18,0.8500000000000001,8339.537645863218,14,2023-12-09
19,0.9000000000000001,9554.116202982017,14,2023-12-09
20,0.9500000000000001,11586.164492697619,14,2023-12-09
21,0.975,13509.1305,14,2023-12-09
22,0.99,15508.148951529241,14,2023-12-09
0,0.01,1056.1646600000001,15,2023-12-16
1,0.025,1379.6188903698458,15,2023-12-16
2,0.05,1661.0956334054492,15,2023-12-16
3,0.1,2129.2371000000007,15,2023-12-16
4,0.15000000000000002,2607.1431808976613,15,2023-12-16
5,0.2,3254.1537460092454,15,2023-12-16
6,0.25,3690.68225,15,2023-12-16
7,0.3,4221.3677522643175,15,2023-12-16
8,0.35000000000000003,4819.9595500000005,15,2023-12-16
9,0.4,5345.318894317549,15,2023-12-16
10,0.45,5948.850512115255,15,2023-12-16
11,0.5,6643.067147864511,15,2023-12-16
12,0.55,7204.878824655333,15,2023-12-16
13,0.6000000000000001,7828.40987153102,15,2023-12-16
14,0.6500000000000001,8402.714893027704,15,2023-12-16
15,0.7000000000000001,9073.280126628666,15,2023-12-16
16,0.7500000000000001,9668.51,15,2023-12-16
17,0.8,10525.716087588564,15,2023-12-16
18,0.8500000000000001,11625.189498304055,15,2023-12-16
19,0.9000000000000001,13279.425000000001,15,2023-12-16
20,0.9500000000000001,15619.13467655991,15,2023-12-16
21,0.975,17963.25704534779,15,2023-12-16
22,0.99,20827.587276099945,15,2023-12-16
0,0.01,1092.8655829220888,16,2023-12-23
1,0.025,1467.2,16,2023-12-23
2,0.05,1780.679004208107,16,2023-12-23
3,0.1,2348.0287000000003,16,2023-12-23
4,0.15000000000000002,2946.737893094604,16,2023-12-23
5,0.2,3566.1000000000004,16,2023-12-23
6,0.25,4224.778249999999,16,2023-12-23
7,0.3,5047.759060395682,16,2023-12-23
8,0.35000000000000003,5940.196409637306,16,2023-12-23
9,0.4,6942.087600000001,16,2023-12-23
10,0.45,7844.070299999999,16,2023-12-23
11,0.5,8622.980693605321,16,2023-12-23
12,0.55,9475.074499999999,16,2023-12-23
13,0.6000000000000001,10179.23700585764,16,2023-12-23
14,0.6500000000000001,10984.301451747757,16,2023-12-23
15,0.7000000000000001,11882.8131,16,2023-12-23
16,0.7500000000000001,12955.900000000001,16,2023-12-23
17,0.8,14238.266878567212,16,2023-12-23
18,0.8500000000000001,16387.631779747422,16,2023-12-23
19,0.9000000000000001,18464.72547300001,16,2023-12-23
20,0.9500000000000001,21739.04612787505,16,2023-12-23
21,0.975,23675.718810618786,16,2023-12-23
22,0.99,27224.562387270307,16,2023-12-23
0,0.01,1048.4827300000002,17,2023-12-30
1,0.025,1381.920077914688,17,2023-12-30
2,0.05,1712.1900999999998,17,2023-12-30
3,0.1,2233.0632,17,2023-12-30
4,0.15000000000000002,2932.483050000002,17,2023-12-30
5,0.2,3583.2400000000002,17,2023-12-30
6,0.25,4539.2845,17,2023-12-30
7,0.3,5510.551080654422,17,2023-12-30
8,0.35000000000000003,6836.468086687503,17,2023-12-30
9,0.4,8405.179000000002,17,2023-12-30
10,0.45,9642.62524027262,17,2023-12-30
11,0.5,10760.18003141561,17,2023-12-30
12,0.55,11784.591400000001,17,2023-12-30
13,0.6000000000000001,12959.30191212996,17,2023-12-30
14,0.6500000000000001,14244.406355609372,17,2023-12-30
15,0.7000000000000001,15688.668000000005,17,2023-12-30
16,0.7500000000000001,17519.778389784544,17,2023-12-30
17,0.8,19617.586741657204,17,2023-12-30
18,0.8500000000000001,22426.1232828388,17,2023-12-30
19,0.9000000000000001,26103.20973795377,17,2023-12-30
20,0.9500000000000001,30537.988446834126,17,2023-12-30
21,0.975,33278.69076357705,17,2023-12-30
22,0.99,35555.42220178935,17,2023-12-30
