,quantiles,value,horizon,target_end_date
0,0.01,15009.906,25,2025-02-01
1,0.025,16269.3225,25,2025-02-01
2,0.05,17428.31,25,2025-02-01
3,0.1,19061.620000000003,25,2025-02-01
4,0.15000000000000002,20043.335000000003,25,2025-02-01
5,0.2,20794.399999999998,25,2025-02-01
6,0.25,21569.375,25,2025-02-01
7,0.3,22231.22,25,2025-02-01
8,0.35000000000000003,22912.725,25,2025-02-01
9,0.4,23607.66,25,2025-02-01
10,0.45,24251.53,25,2025-02-01
11,0.5,24800.6,25,2025-02-01
12,0.55,25430.445,25,2025-02-01
13,0.6000000000000001,25931.1,25,2025-02-01
14,0.6500000000000001,26406.925000000003,25,2025-02-01
15,0.7000000000000001,26900.68,25,2025-02-01
16,0.7500000000000001,27519.05,25,2025-02-01
17,0.8,28248.34,25,2025-02-01
18,0.8500000000000001,29528.27,25,2025-02-01
19,0.9000000000000001,30951.06,25,2025-02-01
20,0.9500000000000001,33264.450000000004,25,2025-02-01
21,0.975,35002.63,25,2025-02-01
22,0.99,37627.04200000001,25,2025-02-01
0,0.01,13846.077,26,2025-02-08
1,0.025,14593.3075,26,2025-02-08
2,0.05,15734.292955539828,26,2025-02-08
3,0.1,17274.99,26,2025-02-08
4,0.15000000000000002,18369.545,26,2025-02-08
5,0.2,19130.04,26,2025-02-08
6,0.25,19646.475,26,2025-02-08
7,0.3,20098.53,26,2025-02-08
8,0.35000000000000003,20496.0,26,2025-02-08
9,0.4,21028.48,26,2025-02-08
10,0.45,21797.594999999998,26,2025-02-08
11,0.5,22610.4,26,2025-02-08
12,0.55,23382.185,26,2025-02-08
13,0.6000000000000001,24137.4,26,2025-02-08
14,0.6500000000000001,25131.08,26,2025-02-08
15,0.7000000000000001,26028.43,26,2025-02-08
16,0.7500000000000001,27118.675,26,2025-02-08
17,0.8,28278.72,26,2025-02-08
18,0.8500000000000001,29756.785,26,2025-02-08
19,0.9000000000000001,31390.470000000012,26,2025-02-08
20,0.9500000000000001,33882.586348346245,26,2025-02-08
21,0.975,35769.8125,26,2025-02-08
22,0.99,38615.848,26,2025-02-08
0,0.01,10227.658004609755,27,2025-02-15
1,0.025,11320.634880377893,27,2025-02-15
2,0.05,12595.938817112114,27,2025-02-15
3,0.1,14245.55,27,2025-02-15
4,0.15000000000000002,14783.5,27,2025-02-15
5,0.2,15235.7,27,2025-02-15
6,0.25,15792.95,27,2025-02-15
7,0.3,16706.929999999997,27,2025-02-15
8,0.35000000000000003,17656.43,27,2025-02-15
9,0.4,18492.899999999998,27,2025-02-15
10,0.45,19268.204999999998,27,2025-02-15
11,0.5,20109.3,27,2025-02-15
12,0.55,20941.345,27,2025-02-15
13,0.6000000000000001,21933.660000000003,27,2025-02-15
14,0.6500000000000001,22981.65,27,2025-02-15
15,0.7000000000000001,24219.99,27,2025-02-15
16,0.7500000000000001,25519.35,27,2025-02-15
17,0.8,26982.260000000002,27,2025-02-15
18,0.8500000000000001,28693.261060714907,27,2025-02-15
19,0.9000000000000001,30645.810000000005,27,2025-02-15
20,0.9500000000000001,33301.415,27,2025-02-15
21,0.975,35609.880000000005,27,2025-02-15
22,0.99,38632.162,27,2025-02-15
0,0.01,7537.169,28,2025-02-22
1,0.025,8382.4225,28,2025-02-22
2,0.05,9713.97,28,2025-02-22
3,0.1,10986.539999999999,28,2025-02-22
4,0.15000000000000002,11360.165,28,2025-02-22
5,0.2,11706.58,28,2025-02-22
6,0.25,12261.325,28,2025-02-22
7,0.3,13223.349999999999,28,2025-02-22
8,0.35000000000000003,14066.375,28,2025-02-22
9,0.4,14763.64,28,2025-02-22
10,0.45,15447.455,28,2025-02-22
11,0.5,16133.3,28,2025-02-22
12,0.55,17061.210000000003,28,2025-02-22
13,0.6000000000000001,17962.91658334365,28,2025-02-22
14,0.6500000000000001,19086.34,28,2025-02-22
15,0.7000000000000001,20131.250000000004,28,2025-02-22
16,0.7500000000000001,21436.000000000004,28,2025-02-22
17,0.8,22647.78,28,2025-02-22
18,0.8500000000000001,24365.410000000003,28,2025-02-22
19,0.9000000000000001,26270.200000000004,28,2025-02-22
20,0.9500000000000001,28871.94000000001,28,2025-02-22
21,0.975,31179.990387259346,28,2025-02-22
22,0.99,33234.569,28,2025-02-22
