,quantiles,value,horizon,target_end_date
0,0.01,8463.591,25,2025-02-01
1,0.025,9404.5775,25,2025-02-01
2,0.05,10334.41,25,2025-02-01
3,0.1,11856.29,25,2025-02-01
4,0.15000000000000002,13215.955000000002,25,2025-02-01
5,0.2,14617.619999999999,25,2025-02-01
6,0.25,15773.375,25,2025-02-01
7,0.3,16887.620000000003,25,2025-02-01
8,0.35000000000000003,17852.655000000002,25,2025-02-01
9,0.4,18994.207326639076,25,2025-02-01
10,0.45,20029.02,25,2025-02-01
11,0.5,20985.5,25,2025-02-01
12,0.55,21939.095000000005,25,2025-02-01
13,0.6000000000000001,22939.960000000003,25,2025-02-01
14,0.6500000000000001,23955.455,25,2025-02-01
15,0.7000000000000001,24860.47,25,2025-02-01
16,0.7500000000000001,25834.975000000002,25,2025-02-01
17,0.8,26645.04,25,2025-02-01
18,0.8500000000000001,27558.5,25,2025-02-01
19,0.9000000000000001,29246.350000000013,25,2025-02-01
20,0.9500000000000001,32212.83,25,2025-02-01
21,0.975,35001.770816914795,25,2025-02-01
22,0.99,40021.05085680729,25,2025-02-01
0,0.01,9582.481,26,2025-02-08
1,0.025,10565.3625,26,2025-02-08
2,0.05,11596.085000000001,26,2025-02-08
3,0.1,13240.599999999999,26,2025-02-08
4,0.15000000000000002,14540.85,26,2025-02-08
5,0.2,15462.699999999999,26,2025-02-08
6,0.25,16365.784585663407,26,2025-02-08
7,0.3,17147.59,26,2025-02-08
8,0.35000000000000003,17990.745,26,2025-02-08
9,0.4,18714.760000000002,26,2025-02-08
10,0.45,19293.649999999998,26,2025-02-08
11,0.5,19868.65,26,2025-02-08
12,0.55,20401.324999999997,26,2025-02-08
13,0.6000000000000001,21023.078346872677,26,2025-02-08
14,0.6500000000000001,21929.980000000003,26,2025-02-08
15,0.7000000000000001,22984.070000000003,26,2025-02-08
16,0.7500000000000001,24124.375000000004,26,2025-02-08
17,0.8,25648.24,26,2025-02-08
18,0.8500000000000001,27251.265,26,2025-02-08
19,0.9000000000000001,29594.790000000005,26,2025-02-08
20,0.9500000000000001,32758.798630154775,26,2025-02-08
21,0.975,35850.30749999996,26,2025-02-08
22,0.99,40546.90087418045,26,2025-02-08
0,0.01,8981.902,27,2025-02-15
1,0.025,9736.732473695554,27,2025-02-15
2,0.05,10820.07,27,2025-02-15
3,0.1,12285.54,27,2025-02-15
4,0.15000000000000002,13501.560000000001,27,2025-02-15
5,0.2,14315.76,27,2025-02-15
6,0.25,14877.423571261232,27,2025-02-15
7,0.3,15393.71,27,2025-02-15
8,0.35000000000000003,15920.19,27,2025-02-15
9,0.4,16604.34,27,2025-02-15
10,0.45,17329.55,27,2025-02-15
11,0.5,18234.05,27,2025-02-15
12,0.55,19060.465,27,2025-02-15
13,0.6000000000000001,20054.920000000002,27,2025-02-15
14,0.6500000000000001,20935.400000000005,27,2025-02-15
15,0.7000000000000001,21969.97,27,2025-02-15
16,0.7500000000000001,23080.775000000005,27,2025-02-15
17,0.8,24554.14,27,2025-02-15
18,0.8500000000000001,26158.355,27,2025-02-15
19,0.9000000000000001,28563.610000000004,27,2025-02-15
20,0.9500000000000001,32083.542502192853,27,2025-02-15
21,0.975,34845.12499999997,27,2025-02-15
22,0.99,38853.865521055384,27,2025-02-15
0,0.01,6753.977,28,2025-02-22
1,0.025,7968.865000000001,28,2025-02-22
2,0.05,9026.605534696773,28,2025-02-22
3,0.1,10348.73,28,2025-02-22
4,0.15000000000000002,11003.220000000001,28,2025-02-22
5,0.2,11417.66,28,2025-02-22
6,0.25,11848.925,28,2025-02-22
7,0.3,12399.19,28,2025-02-22
8,0.35000000000000003,13200.310000000001,28,2025-02-22
9,0.4,13973.06,28,2025-02-22
10,0.45,14689.435121866689,28,2025-02-22
11,0.5,15400.7,28,2025-02-22
12,0.55,16190.7951594996,28,2025-02-22
13,0.6000000000000001,17173.16,28,2025-02-22
14,0.6500000000000001,18094.920000000002,28,2025-02-22
15,0.7000000000000001,19208.57,28,2025-02-22
16,0.7500000000000001,20300.800000000003,28,2025-02-22
17,0.8,21554.02,28,2025-02-22
18,0.8500000000000001,22970.815000000002,28,2025-02-22
19,0.9000000000000001,24914.870000000006,28,2025-02-22
20,0.9500000000000001,27864.260000000002,28,2025-02-22
21,0.975,30333.21749999997,28,2025-02-22
22,0.99,33207.32217776197,28,2025-02-22
