,quantiles,value,horizon,target_end_date
0,0.01,1178.53224,15,2023-12-16
1,0.025,1483.1515323339836,15,2023-12-16
2,0.05,1808.6848000000002,15,2023-12-16
3,0.1,2312.798745530196,15,2023-12-16
4,0.15000000000000002,2812.0096500000004,15,2023-12-16
5,0.2,3394.216813790992,15,2023-12-16
6,0.25,3843.1222492419897,15,2023-12-16
7,0.3,4417.569204651662,15,2023-12-16
8,0.35000000000000003,4898.965,15,2023-12-16
9,0.4,5412.627818421887,15,2023-12-16
10,0.45,5966.649033590137,15,2023-12-16
11,0.5,6644.864871354415,15,2023-12-16
12,0.55,7207.528685595906,15,2023-12-16
13,0.6000000000000001,7828.40987153102,15,2023-12-16
14,0.6500000000000001,8389.41990056965,15,2023-12-16
15,0.7000000000000001,8991.885754867968,15,2023-12-16
16,0.7500000000000001,9550.2075,15,2023-12-16
17,0.8,10330.09413696386,15,2023-12-16
18,0.8500000000000001,11260.686833729807,15,2023-12-16
19,0.9000000000000001,12720.454804323921,15,2023-12-16
20,0.9500000000000001,14809.439948708305,15,2023-12-16
21,0.975,16304.08611525,15,2023-12-16
22,0.99,18350.331438081434,15,2023-12-16
0,0.01,1214.08858,16,2023-12-23
1,0.025,1543.480703873146,16,2023-12-23
2,0.05,1920.1579873506748,16,2023-12-23
3,0.1,2512.3747601275995,16,2023-12-23
4,0.15000000000000002,3146.6,16,2023-12-23
5,0.2,3795.7827062698843,16,2023-12-23
6,0.25,4468.206906908145,16,2023-12-23
7,0.3,5206.252928925237,16,2023-12-23
8,0.35000000000000003,6088.236008774734,16,2023-12-23
9,0.4,6990.549684578667,16,2023-12-23
10,0.45,7878.263887916304,16,2023-12-23
11,0.5,8622.980693605321,16,2023-12-23
12,0.55,9460.8865,16,2023-12-23
13,0.6000000000000001,10093.496543725862,16,2023-12-23
14,0.6500000000000001,10894.152167927376,16,2023-12-23
15,0.7000000000000001,11631.444003760773,16,2023-12-23
16,0.7500000000000001,12657.532932864708,16,2023-12-23
17,0.8,13763.10333561224,16,2023-12-23
18,0.8500000000000001,15699.561915912274,16,2023-12-23
19,0.9000000000000001,17651.40483021416,16,2023-12-23
20,0.9500000000000001,20746.963461770654,16,2023-12-23
21,0.975,22924.360114869196,16,2023-12-23
22,0.99,25014.96567448558,16,2023-12-23
0,0.01,1114.26799,17,2023-12-30
1,0.025,1482.3131263393748,17,2023-12-30
2,0.05,1823.8785109034752,17,2023-12-30
3,0.1,2443.0233000000003,17,2023-12-30
4,0.15000000000000002,3182.5252908718653,17,2023-12-30
5,0.2,3909.7340059321104,17,2023-12-30
6,0.25,4769.759185185608,17,2023-12-30
7,0.3,5809.625367358328,17,2023-12-30
8,0.35000000000000003,7060.563176730454,17,2023-12-30
9,0.4,8536.11174736023,17,2023-12-30
10,0.45,9727.248450196708,17,2023-12-30
11,0.5,10713.433,17,2023-12-30
12,0.55,11620.54911244522,17,2023-12-30
13,0.6000000000000001,12719.308,17,2023-12-30
14,0.6500000000000001,13824.017500000005,17,2023-12-30
15,0.7000000000000001,15237.15284147404,17,2023-12-30
16,0.7500000000000001,16794.913239700807,17,2023-12-30
17,0.8,18807.735992713842,17,2023-12-30
18,0.8500000000000001,21655.511975105714,17,2023-12-30
19,0.9000000000000001,25494.98478036173,17,2023-12-30
20,0.9500000000000001,30099.36792996714,17,2023-12-30
21,0.975,32799.07626544646,17,2023-12-30
22,0.99,34770.56388868323,17,2023-12-30
0,0.01,854.8416500000001,18,2024-01-06
1,0.025,1325.88825,18,2024-01-06
2,0.05,1744.395,18,2024-01-06
3,0.1,2324.5199000000002,18,2024-01-06
4,0.15000000000000002,3098.047449444909,18,2024-01-06
5,0.2,3888.824792560774,18,2024-01-06
6,0.25,4849.286,18,2024-01-06
7,0.3,6187.156398077838,18,2024-01-06
8,0.35000000000000003,7548.457467991387,18,2024-01-06
9,0.4,9283.775470193035,18,2024-01-06
10,0.45,10892.701721927424,18,2024-01-06
11,0.5,12035.48865606805,18,2024-01-06
12,0.55,13393.609499999999,18,2024-01-06
13,0.6000000000000001,14547.704736861255,18,2024-01-06
14,0.6500000000000001,16058.46603373655,18,2024-01-06
15,0.7000000000000001,17636.631965620672,18,2024-01-06
16,0.7500000000000001,19492.972500000003,18,2024-01-06
17,0.8,22227.609808438803,18,2024-01-06
18,0.8500000000000001,25533.800061288148,18,2024-01-06
19,0.9000000000000001,29191.777505568964,18,2024-01-06
20,0.9500000000000001,34114.69351767706,18,2024-01-06
21,0.975,37793.915086741756,18,2024-01-06
22,0.99,39931.14740421598,18,2024-01-06
