,quantiles,value,horizon,target_end_date
0,0.01,20317.44,23,2025-01-18
1,0.025,21346.05,23,2025-01-18
2,0.05,22375.45,23,2025-01-18
3,0.1,23728.6,23,2025-01-18
4,0.15000000000000002,24444.250000000004,23,2025-01-18
5,0.2,25159.7,23,2025-01-18
6,0.25,25727.175,23,2025-01-18
7,0.3,26167.05,23,2025-01-18
8,0.35000000000000003,26559.5,23,2025-01-18
9,0.4,27077.3,23,2025-01-18
10,0.45,27749.225,23,2025-01-18
11,0.5,28299.85,23,2025-01-18
12,0.55,28770.300000000003,23,2025-01-18
13,0.6000000000000001,29485.800000000003,23,2025-01-18
14,0.6500000000000001,30068.800000000003,23,2025-01-18
15,0.7000000000000001,30907.45,23,2025-01-18
16,0.7500000000000001,31844.325000000008,23,2025-01-18
17,0.8,32916.6,23,2025-01-18
18,0.8500000000000001,33829.3,23,2025-01-18
19,0.9000000000000001,35045.4,23,2025-01-18
20,0.9500000000000001,36727.77500000001,23,2025-01-18
21,0.975,37839.1,23,2025-01-18
22,0.99,38610.87,23,2025-01-18
0,0.01,18268.719999999998,24,2025-01-25
1,0.025,19634.4875,24,2025-01-25
2,0.05,20807.875,24,2025-01-25
3,0.1,22137.95,24,2025-01-25
4,0.15000000000000002,23160.25,24,2025-01-25
5,0.2,23753.6,24,2025-01-25
6,0.25,24322.975000000002,24,2025-01-25
7,0.3,24758.55,24,2025-01-25
8,0.35000000000000003,25343.65,24,2025-01-25
9,0.4,25967.7,24,2025-01-25
10,0.45,26576.25,24,2025-01-25
11,0.5,27080.1,24,2025-01-25
12,0.55,27503.525,24,2025-01-25
13,0.6000000000000001,28055.7,24,2025-01-25
14,0.6500000000000001,28605.550000000003,24,2025-01-25
15,0.7000000000000001,29360.050000000003,24,2025-01-25
16,0.7500000000000001,30512.275000000005,24,2025-01-25
17,0.8,31451.7,24,2025-01-25
18,0.8500000000000001,32605.075,24,2025-01-25
19,0.9000000000000001,33710.15,24,2025-01-25
20,0.9500000000000001,34985.67500000001,24,2025-01-25
21,0.975,35723.025,24,2025-01-25
22,0.99,37132.365,24,2025-01-25
0,0.01,17107.16,25,2025-02-01
1,0.025,18165.65,25,2025-02-01
2,0.05,19697.925,25,2025-02-01
3,0.1,20719.15,25,2025-02-01
4,0.15000000000000002,21221.975000000002,25,2025-02-01
5,0.2,22028.8,25,2025-02-01
6,0.25,22664.325,25,2025-02-01
7,0.3,23173.05,25,2025-02-01
8,0.35000000000000003,23762.925000000003,25,2025-02-01
9,0.4,24386.0,25,2025-02-01
10,0.45,24919.524999999998,25,2025-02-01
11,0.5,25548.1,25,2025-02-01
12,0.55,26134.050000000003,25,2025-02-01
13,0.6000000000000001,26613.100000000002,25,2025-02-01
14,0.6500000000000001,27256.025,25,2025-02-01
15,0.7000000000000001,27795.15,25,2025-02-01
16,0.7500000000000001,28441.275,25,2025-02-01
17,0.8,29299.8,25,2025-02-01
18,0.8500000000000001,30309.700000000004,25,2025-02-01
19,0.9000000000000001,31435.800000000003,25,2025-02-01
20,0.9500000000000001,32871.475,25,2025-02-01
21,0.975,34439.425,25,2025-02-01
22,0.99,35602.32,25,2025-02-01
0,0.01,15233.69,26,2025-02-08
1,0.025,16102.6625,26,2025-02-08
2,0.05,16684.85,26,2025-02-08
3,0.1,17636.050000000003,26,2025-02-08
4,0.15000000000000002,18289.325,26,2025-02-08
5,0.2,19166.7,26,2025-02-08
6,0.25,19601.3,26,2025-02-08
7,0.3,20307.45,26,2025-02-08
8,0.35000000000000003,20915.725000000002,26,2025-02-08
9,0.4,21684.4,26,2025-02-08
10,0.45,22408.2,26,2025-02-08
11,0.5,23055.55,26,2025-02-08
12,0.55,23903.025,26,2025-02-08
13,0.6000000000000001,24823.9,26,2025-02-08
14,0.6500000000000001,25700.075,26,2025-02-08
15,0.7000000000000001,26402.350000000002,26,2025-02-08
16,0.7500000000000001,27392.650000000005,26,2025-02-08
17,0.8,28430.2,26,2025-02-08
18,0.8500000000000001,29606.925,26,2025-02-08
19,0.9000000000000001,31210.65,26,2025-02-08
20,0.9500000000000001,33086.55,26,2025-02-08
21,0.975,35441.8125,26,2025-02-08
22,0.99,36608.299999999996,26,2025-02-08
