,quantiles,value,horizon,target_end_date
0,0.01,1054.4360000000001,18,2024-12-14
1,0.025,1473.8525000000002,18,2024-12-14
2,0.05,1985.91,18,2024-12-14
3,0.1,2711.44,18,2024-12-14
4,0.15000000000000002,3249.685,18,2024-12-14
5,0.2,3777.02,18,2024-12-14
6,0.25,4263.299999999999,18,2024-12-14
7,0.3,4825.360000000001,18,2024-12-14
8,0.35000000000000003,5372.025,18,2024-12-14
9,0.4,5983.9800000000005,18,2024-12-14
10,0.45,6648.200000000001,18,2024-12-14
11,0.5,7462.9,18,2024-12-14
12,0.55,8323.295,18,2024-12-14
13,0.6000000000000001,9290.86,18,2024-12-14
14,0.6500000000000001,10464.745,18,2024-12-14
15,0.7000000000000001,11876.627611554735,18,2024-12-14
16,0.7500000000000001,14020.225000000006,18,2024-12-14
17,0.8,17007.200000000004,18,2024-12-14
18,0.8500000000000001,21861.49,18,2024-12-14
19,0.9000000000000001,28770.180000000004,18,2024-12-14
20,0.9500000000000001,35641.185000000005,18,2024-12-14
21,0.975,44029.80999999993,18,2024-12-14
22,0.99,54636.47776575255,18,2024-12-14
0,0.01,1947.184,19,2024-12-21
1,0.025,2577.0525,19,2024-12-21
2,0.05,3265.8650000000002,19,2024-12-21
3,0.1,4244.95,19,2024-12-21
4,0.15000000000000002,5130.71,19,2024-12-21
5,0.2,5923.9400000000005,19,2024-12-21
6,0.25,6725.975,19,2024-12-21
7,0.3,7546.509999999999,19,2024-12-21
8,0.35000000000000003,8422.875,19,2024-12-21
9,0.4,9321.380000000001,19,2024-12-21
10,0.45,10214.125,19,2024-12-21
11,0.5,11210.2,19,2024-12-21
12,0.55,12179.505000000001,19,2024-12-21
13,0.6000000000000001,13405.820000000002,19,2024-12-21
14,0.6500000000000001,14706.640000000001,19,2024-12-21
15,0.7000000000000001,16222.77,19,2024-12-21
16,0.7500000000000001,18808.75814659089,19,2024-12-21
17,0.8,22586.720000000005,19,2024-12-21
18,0.8500000000000001,27802.38398684488,19,2024-12-21
19,0.9000000000000001,36635.52061214617,19,2024-12-21
20,0.9500000000000001,47939.32000000002,19,2024-12-21
21,0.975,60431.777499999895,19,2024-12-21
22,0.99,76030.5929999999,19,2024-12-21
0,0.01,2504.332,20,2024-12-28
1,0.025,3186.4500000000007,20,2024-12-28
2,0.05,4034.675,20,2024-12-28
3,0.1,5592.490000000001,20,2024-12-28
4,0.15000000000000002,7236.975000000001,20,2024-12-28
5,0.2,8628.920000000002,20,2024-12-28
6,0.25,9891.35,20,2024-12-28
7,0.3,11102.599999999999,20,2024-12-28
8,0.35000000000000003,12222.62,20,2024-12-28
9,0.4,13382.420000000006,20,2024-12-28
10,0.45,14502.425615200831,20,2024-12-28
11,0.5,15800.5,20,2024-12-28
12,0.55,17299.405,20,2024-12-28
13,0.6000000000000001,18855.5,20,2024-12-28
14,0.6500000000000001,20468.84500000001,20,2024-12-28
15,0.7000000000000001,22401.83,20,2024-12-28
16,0.7500000000000001,24559.460288068847,20,2024-12-28
17,0.8,27499.006995401105,20,2024-12-28
18,0.8500000000000001,33688.815,20,2024-12-28
19,0.9000000000000001,42352.95593425504,20,2024-12-28
20,0.9500000000000001,63636.36000000001,20,2024-12-28
21,0.975,75941.09999999998,20,2024-12-28
22,0.99,92226.43099999994,20,2024-12-28
0,0.01,2594.728,21,2025-01-04
1,0.025,3293.0924999999997,21,2025-01-04
2,0.05,4224.195000000001,21,2025-01-04
3,0.1,6077.290000000001,21,2025-01-04
4,0.15000000000000002,7657.130000000001,21,2025-01-04
5,0.2,9037.180000000002,21,2025-01-04
6,0.25,10516.625,21,2025-01-04
7,0.3,11891.318371561756,21,2025-01-04
8,0.35000000000000003,13327.015,21,2025-01-04
9,0.4,14841.180000000002,21,2025-01-04
10,0.45,16270.02,21,2025-01-04
11,0.5,17824.4,21,2025-01-04
12,0.55,19365.295000000002,21,2025-01-04
13,0.6000000000000001,21080.440000000002,21,2025-01-04
14,0.6500000000000001,23138.114179950207,21,2025-01-04
15,0.7000000000000001,25198.0,21,2025-01-04
16,0.7500000000000001,27728.250000000004,21,2025-01-04
17,0.8,30867.78,21,2025-01-04
18,0.8500000000000001,35629.144255669795,21,2025-01-04
19,0.9000000000000001,46180.250000000065,21,2025-01-04
20,0.9500000000000001,74321.62500000003,21,2025-01-04
21,0.975,86671.96499999997,21,2025-01-04
22,0.99,98471.55199999994,21,2025-01-04
