,quantiles,value,horizon,target_end_date
0,0.01,1323.77174,33,2024-04-20
1,0.025,1445.002225,33,2024-04-20
2,0.05,1624.1910557718795,33,2024-04-20
3,0.1,1958.1482,33,2024-04-20
4,0.15000000000000002,2156.111256480648,33,2024-04-20
5,0.2,2420.1152513179522,33,2024-04-20
6,0.25,2582.78075,33,2024-04-20
7,0.3,2790.4336000000003,33,2024-04-20
8,0.35000000000000003,2989.5314030410136,33,2024-04-20
9,0.4,3167.56,33,2024-04-20
10,0.45,3285.6509331098505,33,2024-04-20
11,0.5,3435.148633730074,33,2024-04-20
12,0.55,3527.619953589074,33,2024-04-20
13,0.6000000000000001,3672.755904843497,33,2024-04-20
14,0.6500000000000001,3783.8630954039477,33,2024-04-20
15,0.7000000000000001,3914.1379130981936,33,2024-04-20
16,0.7500000000000001,4089.700695974164,33,2024-04-20
17,0.8,4281.274511189181,33,2024-04-20
18,0.8500000000000001,4427.27460264793,33,2024-04-20
19,0.9000000000000001,4590.789063978429,33,2024-04-20
20,0.9500000000000001,4760.262774416034,33,2024-04-20
21,0.975,4923.496064423587,33,2024-04-20
22,0.99,5059.274044506892,33,2024-04-20
0,0.01,893.6582743970307,34,2024-04-27
1,0.025,1053.146725,34,2024-04-27
2,0.05,1265.299901976932,34,2024-04-27
3,0.1,1458.4436,34,2024-04-27
4,0.15000000000000002,1603.0162738037857,34,2024-04-27
5,0.2,1757.049983730956,34,2024-04-27
6,0.25,1966.165,34,2024-04-27
7,0.3,2139.4638702628727,34,2024-04-27
8,0.35000000000000003,2381.951842460639,34,2024-04-27
9,0.4,2564.3820336011713,34,2024-04-27
10,0.45,2724.752276177464,34,2024-04-27
11,0.5,2885.1882558560314,34,2024-04-27
12,0.55,2994.597982210493,34,2024-04-27
13,0.6000000000000001,3120.8741052347273,34,2024-04-27
14,0.6500000000000001,3235.8264861893754,34,2024-04-27
15,0.7000000000000001,3359.7222935082714,34,2024-04-27
16,0.7500000000000001,3521.920994767682,34,2024-04-27
17,0.8,3693.185521889533,34,2024-04-27
18,0.8500000000000001,3824.0744072223238,34,2024-04-27
19,0.9000000000000001,3949.7778545152346,34,2024-04-27
20,0.9500000000000001,4069.994393533522,34,2024-04-27
21,0.975,4323.758527221821,34,2024-04-27
22,0.99,4372.877499291379,34,2024-04-27
0,0.01,688.34618,35,2024-05-04
1,0.025,825.7471,35,2024-05-04
2,0.05,947.9673,35,2024-05-04
3,0.1,1153.1721,35,2024-05-04
4,0.15000000000000002,1371.89795,35,2024-05-04
5,0.2,1478.534646205236,35,2024-05-04
6,0.25,1608.8705,35,2024-05-04
7,0.3,1744.5882658301036,35,2024-05-04
8,0.35000000000000003,1853.123,35,2024-05-04
9,0.4,2028.193515609653,35,2024-05-04
10,0.45,2256.10095,35,2024-05-04
11,0.5,2426.497849717447,35,2024-05-04
12,0.55,2576.137575916382,35,2024-05-04
13,0.6000000000000001,2683.6731301394066,35,2024-05-04
14,0.6500000000000001,2738.647901650291,35,2024-05-04
15,0.7000000000000001,2905.888622872231,35,2024-05-04
16,0.7500000000000001,3046.11735848734,35,2024-05-04
17,0.8,3171.988260073133,35,2024-05-04
18,0.8500000000000001,3260.5374438488093,35,2024-05-04
19,0.9000000000000001,3420.43723776554,35,2024-05-04
20,0.9500000000000001,3520.4287406183926,35,2024-05-04
21,0.975,3699.2930580228654,35,2024-05-04
22,0.99,3842.6718658966033,35,2024-05-04
