,quantiles,value,horizon,target_end_date
0,0.01,3025.53,15,2024-11-23
1,0.025,3083.65,15,2024-11-23
2,0.05,3188.4,15,2024-11-23
3,0.1,3435.2,15,2024-11-23
4,0.15000000000000002,3582.9,15,2024-11-23
5,0.2,3724.8,15,2024-11-23
6,0.25,3816.425,15,2024-11-23
7,0.3,3965.5,15,2024-11-23
8,0.35000000000000003,4109.975,15,2024-11-23
9,0.4,4182.8,15,2024-11-23
10,0.45,4234.4,15,2024-11-23
11,0.5,4292.1,15,2024-11-23
12,0.55,4422.3,15,2024-11-23
13,0.6000000000000001,4604.900000000001,15,2024-11-23
14,0.6500000000000001,4781.500000000001,15,2024-11-23
15,0.7000000000000001,4990.5,15,2024-11-23
16,0.7500000000000001,5162.900000000001,15,2024-11-23
17,0.8,5392.0,15,2024-11-23
18,0.8500000000000001,5554.224999999999,15,2024-11-23
19,0.9000000000000001,5803.1,15,2024-11-23
20,0.9500000000000001,6469.475000000002,15,2024-11-23
21,0.975,6749.8125,15,2024-11-23
22,0.99,6865.914999999999,15,2024-11-23
0,0.01,4198.2,16,2024-11-30
1,0.025,4307.9375,16,2024-11-30
2,0.05,4477.325,16,2024-11-30
3,0.1,4874.4,16,2024-11-30
4,0.15000000000000002,5158.6,16,2024-11-30
5,0.2,5405.5,16,2024-11-30
6,0.25,5679.525,16,2024-11-30
7,0.3,5968.15,16,2024-11-30
8,0.35000000000000003,6195.525000000001,16,2024-11-30
9,0.4,6446.5,16,2024-11-30
10,0.45,6953.275,16,2024-11-30
11,0.5,7328.6,16,2024-11-30
12,0.55,7531.525000000001,16,2024-11-30
13,0.6000000000000001,7744.500000000001,16,2024-11-30
14,0.6500000000000001,7930.925,16,2024-11-30
15,0.7000000000000001,8228.850000000002,16,2024-11-30
16,0.7500000000000001,8767.700000000003,16,2024-11-30
17,0.8,9586.2,16,2024-11-30
18,0.8500000000000001,9957.525000000001,16,2024-11-30
19,0.9000000000000001,10611.650000000001,16,2024-11-30
20,0.9500000000000001,11611.025000000003,16,2024-11-30
21,0.975,12007.6125,16,2024-11-30
22,0.99,12338.51,16,2024-11-30
0,0.01,5550.405,17,2024-12-07
1,0.025,5887.5375,17,2024-12-07
2,0.05,6336.925,17,2024-12-07
3,0.1,6840.950000000001,17,2024-12-07
4,0.15000000000000002,7335.925,17,2024-12-07
5,0.2,7614.1,17,2024-12-07
6,0.25,8080.5,17,2024-12-07
7,0.3,8437.5,17,2024-12-07
8,0.35000000000000003,8914.025,17,2024-12-07
9,0.4,9628.5,17,2024-12-07
10,0.45,10120.099999999999,17,2024-12-07
11,0.5,10961.75,17,2024-12-07
12,0.55,12105.950000000003,17,2024-12-07
13,0.6000000000000001,13080.700000000003,17,2024-12-07
14,0.6500000000000001,13487.425000000001,17,2024-12-07
15,0.7000000000000001,14230.450000000004,17,2024-12-07
16,0.7500000000000001,15218.550000000001,17,2024-12-07
17,0.8,16789.8,17,2024-12-07
18,0.8500000000000001,17297.375000000004,17,2024-12-07
19,0.9000000000000001,18734.5,17,2024-12-07
20,0.9500000000000001,19877.850000000002,17,2024-12-07
21,0.975,20291.5375,17,2024-12-07
22,0.99,20886.115,17,2024-12-07
0,0.01,7227.84,18,2024-12-14
1,0.025,7906.425,18,2024-12-14
2,0.05,8382.474999999999,18,2024-12-14
3,0.1,9132.8,18,2024-12-14
4,0.15000000000000002,9840.625,18,2024-12-14
5,0.2,10361.4,18,2024-12-14
6,0.25,10981.45,18,2024-12-14
7,0.3,11538.65,18,2024-12-14
8,0.35000000000000003,12190.25,18,2024-12-14
9,0.4,13108.6,18,2024-12-14
10,0.45,14100.9,18,2024-12-14
11,0.5,15500.55,18,2024-12-14
12,0.55,17798.750000000004,18,2024-12-14
13,0.6000000000000001,20730.700000000004,18,2024-12-14
14,0.6500000000000001,21571.024999999998,18,2024-12-14
15,0.7000000000000001,23117.600000000002,18,2024-12-14
16,0.7500000000000001,24878.425000000003,18,2024-12-14
17,0.8,26479.0,18,2024-12-14
18,0.8500000000000001,28178.625000000004,18,2024-12-14
19,0.9000000000000001,30714.700000000004,18,2024-12-14
20,0.9500000000000001,31639.175000000003,18,2024-12-14
21,0.975,32228.7125,18,2024-12-14
22,0.99,33010.875,18,2024-12-14
