,quantiles,value,horizon,target_end_date
0,0.01,2629.2329999999997,23,2025-01-18
1,0.025,3448.045,23,2025-01-18
2,0.05,4712.22,23,2025-01-18
3,0.1,6437.97,23,2025-01-18
4,0.15000000000000002,7655.070000000001,23,2025-01-18
5,0.2,8822.28,23,2025-01-18
6,0.25,10016.725,23,2025-01-18
7,0.3,11325.56,23,2025-01-18
8,0.35000000000000003,12702.755,23,2025-01-18
9,0.4,14223.2,23,2025-01-18
10,0.45,15758.590000000002,23,2025-01-18
11,0.5,17475.9,23,2025-01-18
12,0.55,19196.303156806436,23,2025-01-18
13,0.6000000000000001,20879.520000000004,23,2025-01-18
14,0.6500000000000001,22516.205000000005,23,2025-01-18
15,0.7000000000000001,24333.433219918308,23,2025-01-18
16,0.7500000000000001,26295.525,23,2025-01-18
17,0.8,28884.40833894607,23,2025-01-18
18,0.8500000000000001,33210.41372958914,23,2025-01-18
19,0.9000000000000001,40093.83000000001,23,2025-01-18
20,0.9500000000000001,46474.482053536114,23,2025-01-18
21,0.975,70810.88249999999,23,2025-01-18
22,0.99,74232.06399999997,23,2025-01-18
0,0.01,2669.097,24,2025-01-25
1,0.025,3582.03,24,2025-01-25
2,0.05,4903.745000000001,24,2025-01-25
3,0.1,6425.42,24,2025-01-25
4,0.15000000000000002,7622.42,24,2025-01-25
5,0.2,8712.7,24,2025-01-25
6,0.25,9647.55,24,2025-01-25
7,0.3,11027.959999999997,24,2025-01-25
8,0.35000000000000003,12676.635000000002,24,2025-01-25
9,0.4,14557.534800611245,24,2025-01-25
10,0.45,16351.955000000002,24,2025-01-25
11,0.5,17999.699999999997,24,2025-01-25
12,0.55,19603.475000000002,24,2025-01-25
13,0.6000000000000001,21048.23938927708,24,2025-01-25
14,0.6500000000000001,22645.465000000007,24,2025-01-25
15,0.7000000000000001,24329.140000000003,24,2025-01-25
16,0.7500000000000001,26185.500000000007,24,2025-01-25
17,0.8,28384.060000000005,24,2025-01-25
18,0.8500000000000001,31958.9,24,2025-01-25
19,0.9000000000000001,34278.61000000001,24,2025-01-25
20,0.9500000000000001,45689.28890630547,24,2025-01-25
21,0.975,59805.91502360545,24,2025-01-25
22,0.99,62690.62513895035,24,2025-01-25
0,0.01,2770.228,25,2025-02-01
1,0.025,3865.4950000000003,25,2025-02-01
2,0.05,5380.935,25,2025-02-01
3,0.1,6794.2300000000005,25,2025-02-01
4,0.15000000000000002,8150.31,25,2025-02-01
5,0.2,9306.740000000002,25,2025-02-01
6,0.25,10859.675,25,2025-02-01
7,0.3,12472.91,25,2025-02-01
8,0.35000000000000003,13960.15,25,2025-02-01
9,0.4,15417.52,25,2025-02-01
10,0.45,16920.23,25,2025-02-01
11,0.5,18222.800000000003,25,2025-02-01
12,0.55,19799.2,25,2025-02-01
13,0.6000000000000001,21104.7,25,2025-02-01
14,0.6500000000000001,22507.617032060705,25,2025-02-01
15,0.7000000000000001,23974.920000000002,25,2025-02-01
16,0.7500000000000001,25385.828905549766,25,2025-02-01
17,0.8,26631.560000000005,25,2025-02-01
18,0.8500000000000001,28073.397177307703,25,2025-02-01
19,0.9000000000000001,31302.840000000047,25,2025-02-01
20,0.9500000000000001,43813.594235142016,25,2025-02-01
21,0.975,48273.495,25,2025-02-01
22,0.99,53412.624569079395,25,2025-02-01
0,0.01,2865.158,26,2025-02-08
1,0.025,3856.0924999999997,26,2025-02-08
2,0.05,5013.92,26,2025-02-08
3,0.1,6783.27,26,2025-02-08
4,0.15000000000000002,8473.985,26,2025-02-08
5,0.2,10770.880000000003,26,2025-02-08
6,0.25,12559.425,26,2025-02-08
7,0.3,14010.385560295796,26,2025-02-08
8,0.35000000000000003,15174.43,26,2025-02-08
9,0.4,16303.500000000002,26,2025-02-08
10,0.45,17324.095,26,2025-02-08
11,0.5,18367.449999999997,26,2025-02-08
12,0.55,19253.175,26,2025-02-08
13,0.6000000000000001,20051.320000000003,26,2025-02-08
14,0.6500000000000001,20864.615,26,2025-02-08
15,0.7000000000000001,22060.24,26,2025-02-08
16,0.7500000000000001,23563.675000000003,26,2025-02-08
17,0.8,25467.88,26,2025-02-08
18,0.8500000000000001,27841.055000000004,26,2025-02-08
19,0.9000000000000001,31519.12135924906,26,2025-02-08
20,0.9500000000000001,36308.84114771063,26,2025-02-08
21,0.975,39635.128287724394,26,2025-02-08
22,0.99,48797.33589297956,26,2025-02-08
