,quantiles,value,horizon,target_end_date
0,0.01,81.88214848599999,29,2024-03-23
1,0.025,121.73847662000001,29,2024-03-23
2,0.05,251.77574321481904,29,2024-03-23
3,0.1,384.83310565,29,2024-03-23
4,0.15000000000000002,609.140554171559,29,2024-03-23
5,0.2,918.9546639320369,29,2024-03-23
6,0.25,1172.275,29,2024-03-23
7,0.3,1581.0827,29,2024-03-23
8,0.35000000000000003,2294.515,29,2024-03-23
9,0.4,3045.5680000000007,29,2024-03-23
10,0.45,3731.205794470691,29,2024-03-23
11,0.5,4269.72,29,2024-03-23
12,0.55,4829.97185,29,2024-03-23
13,0.6000000000000001,5430.425227886126,29,2024-03-23
14,0.6500000000000001,6067.432927206252,29,2024-03-23
15,0.7000000000000001,6978.553902318814,29,2024-03-23
16,0.7500000000000001,8038.331637323754,29,2024-03-23
17,0.8,9058.185741013369,29,2024-03-23
18,0.8500000000000001,9883.780953651521,29,2024-03-23
19,0.9000000000000001,10699.146700000001,29,2024-03-23
20,0.9500000000000001,11958.691795020935,29,2024-03-23
21,0.975,13375.948816660355,29,2024-03-23
22,0.99,15571.619542536304,29,2024-03-23
0,0.01,48.6991211408,30,2024-03-30
1,0.025,69.74424969123973,30,2024-03-30
2,0.05,127.78112704268376,30,2024-03-30
3,0.1,233.11552734900002,30,2024-03-30
4,0.15000000000000002,436.006624003521,30,2024-03-30
5,0.2,606.48,30,2024-03-30
6,0.25,843.9139974273303,30,2024-03-30
7,0.3,1329.8400000000001,30,2024-03-30
8,0.35000000000000003,1814.3521326474956,30,2024-03-30
9,0.4,2251.4240000000004,30,2024-03-30
10,0.45,2645.6249298431276,30,2024-03-30
11,0.5,3006.95,30,2024-03-30
12,0.55,3399.0463509359797,30,2024-03-30
13,0.6000000000000001,3810.750000000001,30,2024-03-30
14,0.6500000000000001,4328.596315795452,30,2024-03-30
15,0.7000000000000001,5011.872077540027,30,2024-03-30
16,0.7500000000000001,6159.613000000002,30,2024-03-30
17,0.8,7258.432000000001,30,2024-03-30
18,0.8500000000000001,8014.19629137918,30,2024-03-30
19,0.9000000000000001,8915.21504828223,30,2024-03-30
20,0.9500000000000001,10712.511013071064,30,2024-03-30
21,0.975,12362.909257367364,30,2024-03-30
22,0.99,14756.43039050638,30,2024-03-30
0,0.01,28.1568163985,31,2024-04-06
1,0.025,39.481005861250004,31,2024-04-06
2,0.05,64.00681733959877,31,2024-04-06
3,0.1,138.52185520249463,31,2024-04-06
4,0.15000000000000002,270.9936175417665,31,2024-04-06
5,0.2,378.4331275550207,31,2024-04-06
6,0.25,663.925,31,2024-04-06
7,0.3,1054.0094,31,2024-04-06
8,0.35000000000000003,1388.283,31,2024-04-06
9,0.4,1669.4720000000004,31,2024-04-06
10,0.45,1904.2119,31,2024-04-06
11,0.5,2123.923,31,2024-04-06
12,0.55,2422.38635,31,2024-04-06
13,0.6000000000000001,2759.7796000000008,31,2024-04-06
14,0.6500000000000001,3273.2580000000003,31,2024-04-06
15,0.7000000000000001,3954.7140000000004,31,2024-04-06
16,0.7500000000000001,4943.941950130416,31,2024-04-06
17,0.8,5822.496000000002,31,2024-04-06
18,0.8500000000000001,6566.448447888597,31,2024-04-06
19,0.9000000000000001,7538.912022262728,31,2024-04-06
20,0.9500000000000001,9525.798505637065,31,2024-04-06
21,0.975,11229.326706995775,31,2024-04-06
22,0.99,14115.22511712695,31,2024-04-06
0,0.01,16.10190270463933,32,2024-04-13
1,0.025,21.844877588553654,32,2024-04-13
2,0.05,32.92041640088063,32,2024-04-13
3,0.1,83.70631739550495,32,2024-04-13
4,0.15000000000000002,169.15153563980255,32,2024-04-13
5,0.2,277.8,32,2024-04-13
6,0.25,613.1825,32,2024-04-13
7,0.3,880.8114861866256,32,2024-04-13
8,0.35000000000000003,1127.035148166377,32,2024-04-13
9,0.4,1328.572032621168,32,2024-04-13
10,0.45,1508.7797999999998,32,2024-04-13
11,0.5,1715.625,32,2024-04-13
12,0.55,1909.7396153525287,32,2024-04-13
13,0.6000000000000001,2188.504000000002,32,2024-04-13
14,0.6500000000000001,2570.9729000000007,32,2024-04-13
15,0.7000000000000001,3208.862,32,2024-04-13
16,0.7500000000000001,3986.1300000000006,32,2024-04-13
17,0.8,4650.1999977248415,32,2024-04-13
18,0.8500000000000001,5348.147019043072,32,2024-04-13
19,0.9000000000000001,6513.237895021961,32,2024-04-13
20,0.9500000000000001,8386.015816473131,32,2024-04-13
21,0.975,10313.881331207505,32,2024-04-13
22,0.99,13361.006278953464,32,2024-04-13
