,quantiles,value,horizon,target_end_date
0,0.01,454.524,37,2025-04-26
1,0.025,600.785,37,2025-04-26
2,0.05,751.595,37,2025-04-26
3,0.1,873.1600000000001,37,2025-04-26
4,0.15000000000000002,976.955,37,2025-04-26
5,0.2,1070.26,37,2025-04-26
6,0.25,1153.925,37,2025-04-26
7,0.3,1239.3,37,2025-04-26
8,0.35000000000000003,1333.665,37,2025-04-26
9,0.4,1425.5,37,2025-04-26
10,0.45,1536.85,37,2025-04-26
11,0.5,1640.5,37,2025-04-26
12,0.55,1746.67,37,2025-04-26
13,0.6000000000000001,1875.76,37,2025-04-26
14,0.6500000000000001,2010.420000000002,37,2025-04-26
15,0.7000000000000001,2156.86,37,2025-04-26
16,0.7500000000000001,2326.100000000001,37,2025-04-26
17,0.8,2521.02,37,2025-04-26
18,0.8500000000000001,2819.86,37,2025-04-26
19,0.9000000000000001,3154.960000000005,37,2025-04-26
20,0.9500000000000001,3674.72,37,2025-04-26
21,0.975,4101.152500000003,37,2025-04-26
22,0.99,4520.169000000001,37,2025-04-26
0,0.01,264.518,38,2025-05-03
1,0.025,366.83,38,2025-05-03
2,0.05,499.335,38,2025-05-03
3,0.1,601.88,38,2025-05-03
4,0.15000000000000002,673.625,38,2025-05-03
5,0.2,748.6,38,2025-05-03
6,0.25,810.1500000000001,38,2025-05-03
7,0.3,883.38,38,2025-05-03
8,0.35000000000000003,961.6650000000001,38,2025-05-03
9,0.4,1022.84,38,2025-05-03
10,0.45,1099.855,38,2025-05-03
11,0.5,1172.85,38,2025-05-03
12,0.55,1271.54,38,2025-05-03
13,0.6000000000000001,1378.1800000000003,38,2025-05-03
14,0.6500000000000001,1490.305,38,2025-05-03
15,0.7000000000000001,1620.6700000000003,38,2025-05-03
16,0.7500000000000001,1771.425000000001,38,2025-05-03
17,0.8,1956.78,38,2025-05-03
18,0.8500000000000001,2150.515,38,2025-05-03
19,0.9000000000000001,2440.5900000000006,38,2025-05-03
20,0.9500000000000001,2878.925,38,2025-05-03
21,0.975,3273.5950000000003,38,2025-05-03
22,0.99,3679.4670000000006,38,2025-05-03
0,0.01,148.029,39,2025-05-10
1,0.025,270.63,39,2025-05-10
2,0.05,370.735,39,2025-05-10
3,0.1,457.64,39,2025-05-10
4,0.15000000000000002,518.27,39,2025-05-10
5,0.2,581.16,39,2025-05-10
6,0.25,632.1,39,2025-05-10
7,0.3,689.87,39,2025-05-10
8,0.35000000000000003,738.0,39,2025-05-10
9,0.4,806.14,39,2025-05-10
10,0.45,876.31,39,2025-05-10
11,0.5,942.2,39,2025-05-10
12,0.55,1014.335,39,2025-05-10
13,0.6000000000000001,1101.48,39,2025-05-10
14,0.6500000000000001,1186.5700000000008,39,2025-05-10
15,0.7000000000000001,1298.01,39,2025-05-10
16,0.7500000000000001,1417.15,39,2025-05-10
17,0.8,1558.92,39,2025-05-10
18,0.8500000000000001,1737.9750000000001,39,2025-05-10
19,0.9000000000000001,1973.7700000000034,39,2025-05-10
20,0.9500000000000001,2329.855000000001,39,2025-05-10
21,0.975,2637.112500000001,39,2025-05-10
22,0.99,3063.6890000000003,39,2025-05-10
0,0.01,67.879,40,2025-05-17
1,0.025,155.345,40,2025-05-17
2,0.05,241.705,40,2025-05-17
3,0.1,331.1,40,2025-05-17
4,0.15000000000000002,378.855,40,2025-05-17
5,0.2,429.46,40,2025-05-17
6,0.25,474.375,40,2025-05-17
7,0.3,519.2199999999999,40,2025-05-17
8,0.35000000000000003,561.9900000000001,40,2025-05-17
9,0.4,615.4,40,2025-05-17
10,0.45,668.285,40,2025-05-17
11,0.5,729.75,40,2025-05-17
12,0.55,802.7850000000001,40,2025-05-17
13,0.6000000000000001,862.6200000000001,40,2025-05-17
14,0.6500000000000001,945.1350000000001,40,2025-05-17
15,0.7000000000000001,1024.21,40,2025-05-17
16,0.7500000000000001,1131.9750000000004,40,2025-05-17
17,0.8,1258.24,40,2025-05-17
18,0.8500000000000001,1423.6350000000002,40,2025-05-17
19,0.9000000000000001,1606.3500000000001,40,2025-05-17
20,0.9500000000000001,1931.3800000000015,40,2025-05-17
21,0.975,2218.067500000001,40,2025-05-17
22,0.99,2829.366000000001,40,2025-05-17
