,quantiles,value,horizon,target_end_date
0,0.01,5789.657417165832,21,2024-01-27
1,0.025,6494.038248678078,21,2024-01-27
2,0.05,7427.552101873554,21,2024-01-27
3,0.1,8726.795897607117,21,2024-01-27
4,0.15000000000000002,9860.186364333797,21,2024-01-27
5,0.2,10625.682521366944,21,2024-01-27
6,0.25,11409.143976041818,21,2024-01-27
7,0.3,12092.626024471505,21,2024-01-27
8,0.35000000000000003,12884.926117665636,21,2024-01-27
9,0.4,13860.419038579796,21,2024-01-27
10,0.45,14846.62320219589,21,2024-01-27
11,0.5,15415.89245375315,21,2024-01-27
12,0.55,16141.606067309116,21,2024-01-27
13,0.6000000000000001,16718.75672377764,21,2024-01-27
14,0.6500000000000001,17420.802240042573,21,2024-01-27
15,0.7000000000000001,18467.988,21,2024-01-27
16,0.7500000000000001,19181.71375763644,21,2024-01-27
17,0.8,19966.944,21,2024-01-27
18,0.8500000000000001,21553.533750826078,21,2024-01-27
19,0.9000000000000001,22810.296000000006,21,2024-01-27
20,0.9500000000000001,24120.673000000006,21,2024-01-27
21,0.975,26487.664107610493,21,2024-01-27
22,0.99,28354.740224242545,21,2024-01-27
0,0.01,4993.784640445401,22,2024-02-03
1,0.025,6481.602909047126,22,2024-02-03
2,0.05,7632.540437342986,22,2024-02-03
3,0.1,8749.28516082638,22,2024-02-03
4,0.15000000000000002,9605.402468345093,22,2024-02-03
5,0.2,10693.705204790152,22,2024-02-03
6,0.25,11850.90968113425,22,2024-02-03
7,0.3,12933.3784288371,22,2024-02-03
8,0.35000000000000003,13936.367825640275,22,2024-02-03
9,0.4,14985.114694042835,22,2024-02-03
10,0.45,15841.292997088525,22,2024-02-03
11,0.5,16784.444614524364,22,2024-02-03
12,0.55,17318.2018068009,22,2024-02-03
13,0.6000000000000001,17994.571740468167,22,2024-02-03
14,0.6500000000000001,19054.426000000003,22,2024-02-03
15,0.7000000000000001,20105.747935355055,22,2024-02-03
16,0.7500000000000001,20895.27,22,2024-02-03
17,0.8,22347.584002666223,22,2024-02-03
18,0.8500000000000001,23588.094972447925,22,2024-02-03
19,0.9000000000000001,24515.608,22,2024-02-03
20,0.9500000000000001,26715.026000722763,22,2024-02-03
21,0.975,29572.35375580336,22,2024-02-03
22,0.99,34702.63535663864,22,2024-02-03
0,0.01,4577.35520099288,23,2024-02-10
1,0.025,6115.005547079416,23,2024-02-10
2,0.05,7003.270333577971,23,2024-02-10
3,0.1,8145.281363494656,23,2024-02-10
4,0.15000000000000002,9563.039701980419,23,2024-02-10
5,0.2,10780.768009099007,23,2024-02-10
6,0.25,12409.029564622124,23,2024-02-10
7,0.3,13732.49520519565,23,2024-02-10
8,0.35000000000000003,14989.277722493776,23,2024-02-10
9,0.4,15969.999558113524,23,2024-02-10
10,0.45,17094.539296944804,23,2024-02-10
11,0.5,17783.14,23,2024-02-10
12,0.55,18494.484,23,2024-02-10
13,0.6000000000000001,19549.034598597907,23,2024-02-10
14,0.6500000000000001,20709.660000000003,23,2024-02-10
15,0.7000000000000001,21444.69258043179,23,2024-02-10
16,0.7500000000000001,22587.954975124867,23,2024-02-10
17,0.8,23898.119311031212,23,2024-02-10
18,0.8500000000000001,24915.0785,23,2024-02-10
19,0.9000000000000001,27264.167663860942,23,2024-02-10
20,0.9500000000000001,30504.401194069487,23,2024-02-10
21,0.975,33037.99615813929,23,2024-02-10
22,0.99,39619.928490582606,23,2024-02-10
0,0.01,3078.1926746310437,24,2024-02-17
1,0.025,4083.9487114750273,24,2024-02-17
2,0.05,5278.45411771381,24,2024-02-17
3,0.1,7505.149880017857,24,2024-02-17
4,0.15000000000000002,8987.069527344767,24,2024-02-17
5,0.2,10302.590334840015,24,2024-02-17
6,0.25,11930.205288778718,24,2024-02-17
7,0.3,13075.801244656159,24,2024-02-17
8,0.35000000000000003,14428.493231696035,24,2024-02-17
9,0.4,15766.555215771135,24,2024-02-17
10,0.45,16876.796994120505,24,2024-02-17
11,0.5,17846.07354905135,24,2024-02-17
12,0.55,18483.58681104169,24,2024-02-17
13,0.6000000000000001,19487.624000000003,24,2024-02-17
14,0.6500000000000001,20586.564000000002,24,2024-02-17
15,0.7000000000000001,21432.766413778783,24,2024-02-17
16,0.7500000000000001,22644.65,24,2024-02-17
17,0.8,23603.624,24,2024-02-17
18,0.8500000000000001,25069.424508927717,24,2024-02-17
19,0.9000000000000001,28247.700112291106,24,2024-02-17
20,0.9500000000000001,32157.710351092923,24,2024-02-17
21,0.975,35813.1208730004,24,2024-02-17
22,0.99,41832.22622733763,24,2024-02-17
