quantiles,value,horizon,target_end_date,k,n_bootstrapping
0.6500000000000001,588.0500000000002,4,2024-09-07,0.15,2
0.7000000000000001,637.09,4,2024-09-07,0.15,2
0.7500000000000001,715.9000000000003,4,2024-09-07,0.15,2
0.8,751.7,4,2024-09-07,0.15,2
0.8500000000000001,808.6500000000001,4,2024-09-07,0.15,2
0.9000000000000001,1478.0,4,2024-09-07,0.15,2
0.9500000000000001,1509.0,4,2024-09-07,0.15,2
0.975,1526.775,4,2024-09-07,0.15,2
0.99,1543.3900000000003,4,2024-09-07,0.15,2
0.01,0.0,5,2024-09-14,0.15,2
0.025,1.9966091836785833,5,2024-09-14,0.15,2
0.05,2.6529909652613535,5,2024-09-14,0.15,2
0.1,5.378658840435409,5,2024-09-14,0.15,2
0.15000000000000002,15.962867557834013,5,2024-09-14,0.15,2
0.2,58.680000000000014,5,2024-09-14,0.15,2
0.25,95.375,5,2024-09-14,0.15,2
0.3,111.87,5,2024-09-14,0.15,2
0.35000000000000003,115.83,5,2024-09-14,0.15,2
0.4,130.24,5,2024-09-14,0.15,2
0.45,178.51000000000005,5,2024-09-14,0.15,2
0.5,256.85,5,2024-09-14,0.15,2
0.55,284.7250000000001,5,2024-09-14,0.15,2
0.6000000000000001,414.8400000000026,5,2024-09-14,0.15,2
0.6500000000000001,587.5500000000009,5,2024-09-14,0.15,2
0.7000000000000001,651.83,5,2024-09-14,0.15,2
0.7500000000000001,876.3500000000006,5,2024-09-14,0.15,2
0.8,973.1000000000001,5,2024-09-14,0.15,2
0.8500000000000001,1039.285,5,2024-09-14,0.15,2
0.9000000000000001,1451.0,5,2024-09-14,0.15,2
0.9500000000000001,1492.2,5,2024-09-14,0.15,2
0.975,1508.875,5,2024-09-14,0.15,2
0.99,1524.71,5,2024-09-14,0.15,2
0.01,0.0,6,2024-09-21,0.15,2
0.025,0.09000000000000058,6,2024-09-21,0.15,2
0.05,1.7819122687771858,6,2024-09-21,0.15,2
0.1,4.209459871394511,6,2024-09-21,0.15,2
0.15000000000000002,8.096352438347248,6,2024-09-21,0.15,2
0.2,51.92,6,2024-09-21,0.15,2
0.25,97.64999999999999,6,2024-09-21,0.15,2
0.3,116.44,6,2024-09-21,0.15,2
0.35000000000000003,124.19,6,2024-09-21,0.15,2
0.4,151.3,6,2024-09-21,0.15,2
0.45,231.87500000000003,6,2024-09-21,0.15,2
0.5,274.7,6,2024-09-21,0.15,2
0.55,316.13000000000005,6,2024-09-21,0.15,2
0.6000000000000001,493.96000000000004,6,2024-09-21,0.15,2
0.6500000000000001,574.2,6,2024-09-21,0.15,2
0.7000000000000001,659.3,6,2024-09-21,0.15,2
0.7500000000000001,1052.400000000013,6,2024-09-21,0.15,2
0.8,1276.52,6,2024-09-21,0.15,2
0.8500000000000001,1364.2300000000002,6,2024-09-21,0.15,2
0.9000000000000001,1443.2000000000003,6,2024-09-21,0.15,2
0.9500000000000001,1477.1,6,2024-09-21,0.15,2
0.975,1499.55,6,2024-09-21,0.15,2
0.99,1521.5500000000002,6,2024-09-21,0.15,2
0.01,0.0,7,2024-09-28,0.15,2
0.025,0.7714495300760184,7,2024-09-28,0.15,2
0.05,2.1537089301075585,7,2024-09-28,0.15,2
0.1,6.830338988799075,7,2024-09-28,0.15,2
0.15000000000000002,28.632043101978905,7,2024-09-28,0.15,2
0.2,81.74000000000002,7,2024-09-28,0.15,2
0.25,118.875,7,2024-09-28,0.15,2
0.3,135.84,7,2024-09-28,0.15,2
0.35000000000000003,152.235,7,2024-09-28,0.15,2
0.4,191.00000000000003,7,2024-09-28,0.15,2
0.45,276.27,7,2024-09-28,0.15,2
0.5,306.15,7,2024-09-28,0.15,2
0.55,346.01500000000027,7,2024-09-28,0.15,2
0.6000000000000001,512.9600000000002,7,2024-09-28,0.15,2
0.6500000000000001,604.0500000000002,7,2024-09-28,0.15,2
0.7000000000000001,666.6000000000001,7,2024-09-28,0.15,2
0.7500000000000001,1334.7250000000304,7,2024-09-28,0.15,2
0.8,1617.4,7,2024-09-28,0.15,2
0.8500000000000001,1648.0,7,2024-09-28,0.15,2
0.9000000000000001,1675.19,7,2024-09-28,0.15,2
0.9500000000000001,1719.415,7,2024-09-28,0.15,2
0.975,1743.4075,7,2024-09-28,0.15,2
0.99,1826.5870000000007,7,2024-09-28,0.15,2
0.01,1.468220737370335,8,2024-10-05,0.15,2
0.025,2.3571683945777684,8,2024-10-05,0.15,2
0.05,6.198833747135492,8,2024-10-05,0.15,2
0.1,10.54457542716336,8,2024-10-05,0.15,2
0.15000000000000002,83.45,8,2024-10-05,0.15,2
0.2,127.56000000000003,8,2024-10-05,0.15,2
0.25,155.8,8,2024-10-05,0.15,2
0.3,182.60999999999993,8,2024-10-05,0.15,2
0.35000000000000003,235.13000000000002,8,2024-10-05,0.15,2
0.4,301.9,8,2024-10-05,0.15,2
0.45,337.77,8,2024-10-05,0.15,2
0.5,363.6,8,2024-10-05,0.15,2
0.55,508.69000000000045,8,2024-10-05,0.15,2
0.6000000000000001,599.2,8,2024-10-05,0.15,2
0.6500000000000001,669.9800000000001,8,2024-10-05,0.15,2
0.7000000000000001,797.72,8,2024-10-05,0.15,2
0.7500000000000001,1771.7250000000054,8,2024-10-05,0.15,2
0.8,1866.2,8,2024-10-05,0.15,2
0.8500000000000001,1907.3000000000002,8,2024-10-05,0.15,2
0.9000000000000001,2033.19,8,2024-10-05,0.15,2
0.9500000000000001,2237.1,8,2024-10-05,0.15,2
0.975,2318.8525,8,2024-10-05,0.15,2
0.99,2400.3720000000008,8,2024-10-05,0.15,2
0.01,1.993865124075219,9,2024-10-12,0.15,2
0.025,3.722163433845415,9,2024-10-12,0.15,2
0.05,9.01917849148711,9,2024-10-12,0.15,2
0.1,19.22538873607185,9,2024-10-12,0.15,2
0.15000000000000002,129.82000000000002,9,2024-10-12,0.15,2
0.2,169.48,9,2024-10-12,0.15,2
0.25,211.75,9,2024-10-12,0.15,2
0.3,280.2099999999999,9,2024-10-12,0.15,2
0.35000000000000003,345.62,9,2024-10-12,0.15,2
0.4,372.76000000000005,9,2024-10-12,0.15,2
0.45,415.21500000000003,9,2024-10-12,0.15,2
0.5,523.75,9,2024-10-12,0.15,2
0.55,597.1700000000001,9,2024-10-12,0.15,2
0.6000000000000001,653.3,9,2024-10-12,0.15,2
0.6500000000000001,739.9600000000004,9,2024-10-12,0.15,2
0.7000000000000001,1149.38,9,2024-10-12,0.15,2
0.7500000000000001,2547.900000000002,9,2024-10-12,0.15,2
0.8,2847.14,9,2024-10-12,0.15,2
0.8500000000000001,2981.9,9,2024-10-12,0.15,2
0.9000000000000001,3060.09,9,2024-10-12,0.15,2
0.9500000000000001,3115.3,9,2024-10-12,0.15,2
0.975,3177.775,9,2024-10-12,0.15,2
0.99,3256.1000000000004,9,2024-10-12,0.15,2
0.01,2.6322380263413914,10,2024-10-19,0.15,2
0.025,7.877023074424496,10,2024-10-19,0.15,2
0.05,12.995716628603684,10,2024-10-19,0.15,2
0.1,56.380000000000095,10,2024-10-19,0.15,2
0.15000000000000002,169.71000000000006,10,2024-10-19,0.15,2
0.2,258.74000000000007,10,2024-10-19,0.15,2
0.25,312.725,10,2024-10-19,0.15,2
0.3,375.00999999999993,10,2024-10-19,0.15,2
0.35000000000000003,415.21,10,2024-10-19,0.15,2
0.4,448.2200000000001,10,2024-10-19,0.15,2
0.45,501.07000000000005,10,2024-10-19,0.15,2
0.5,603.4,10,2024-10-19,0.15,2
0.55,685.2650000000001,10,2024-10-19,0.15,2
0.6000000000000001,743.1400000000001,10,2024-10-19,0.15,2
0.6500000000000001,906.0300000000001,10,2024-10-19,0.15,2
0.7000000000000001,1823.8200000000006,10,2024-10-19,0.15,2
0.7500000000000001,3382.4000000000005,10,2024-10-19,0.15,2
0.8,3707.98,10,2024-10-19,0.15,2
0.8500000000000001,4236.8,10,2024-10-19,0.15,2
0.9000000000000001,4431.1,10,2024-10-19,0.15,2
0.9500000000000001,4557.0,10,2024-10-19,0.15,2
0.975,4631.55,10,2024-10-19,0.15,2
0.99,4901.423000000009,10,2024-10-19,0.15,2
0.01,3.181793118375929,11,2024-10-26,0.15,2
0.025,16.0795092780733,11,2024-10-26,0.15,2
0.05,21.85769211597497,11,2024-10-26,0.15,2
0.1,80.79887486754272,11,2024-10-26,0.15,2
0.15000000000000002,208.56,11,2024-10-26,0.15,2
0.2,316.24000000000007,11,2024-10-26,0.15,2
0.25,420.6,11,2024-10-26,0.15,2
0.3,491.43,11,2024-10-26,0.15,2
0.35000000000000003,529.71,11,2024-10-26,0.15,2
0.4,560.94,11,2024-10-26,0.15,2
0.45,645.2850000000001,11,2024-10-26,0.15,2
0.5,750.6500000000001,11,2024-10-26,0.15,2
0.55,820.8350000000004,11,2024-10-26,0.15,2
0.6000000000000001,901.48,11,2024-10-26,0.15,2
0.6500000000000001,1111.0850000000003,11,2024-10-26,0.15,2
0.7000000000000001,3302.370000000002,11,2024-10-26,0.15,2
0.7500000000000001,4458.650000000001,11,2024-10-26,0.15,2
0.8,4762.400000000001,11,2024-10-26,0.15,2
0.8500000000000001,6171.450000000001,11,2024-10-26,0.15,2
0.9000000000000001,6347.2,11,2024-10-26,0.15,2
0.9500000000000001,6499.55,11,2024-10-26,0.15,2
0.975,6605.15,11,2024-10-26,0.15,2
0.99,10689.317000000035,11,2024-10-26,0.15,2
0.01,7.228209512586483,12,2024-11-02,0.15,2
0.025,27.602221863935835,12,2024-11-02,0.15,2
0.05,50.547985675407865,12,2024-11-02,0.15,2
0.1,210.938582484727,12,2024-11-02,0.15,2
0.15000000000000002,318.59787058801845,12,2024-11-02,0.15,2
0.2,448.02000000000015,12,2024-11-02,0.15,2
0.25,594.975,12,2024-11-02,0.15,2
0.3,665.66,12,2024-11-02,0.15,2
0.35000000000000003,706.975,12,2024-11-02,0.15,2
0.4,747.0,12,2024-11-02,0.15,2
0.45,843.7800000000001,12,2024-11-02,0.15,2
0.5,952.65,12,2024-11-02,0.15,2
0.55,1079.7150000000008,12,2024-11-02,0.15,2
0.6000000000000001,1228.38,12,2024-11-02,0.15,2
0.6500000000000001,1610.9900000000011,12,2024-11-02,0.15,2
0.7000000000000001,4760.400000000001,12,2024-11-02,0.15,2
0.7500000000000001,5613.250000000003,12,2024-11-02,0.15,2
0.8,6143.38,12,2024-11-02,0.15,2
0.8500000000000001,8795.380000000001,12,2024-11-02,0.15,2
0.9000000000000001,8983.400000000001,12,2024-11-02,0.15,2
0.9500000000000001,9249.1,12,2024-11-02,0.15,2
0.975,9669.399999999994,12,2024-11-02,0.15,2
0.99,13095.918000000003,12,2024-11-02,0.15,2
0.01,23.10736030110874,13,2024-11-09,0.15,2
0.025,65.45321420968422,13,2024-11-09,0.15,2
0.05,118.14336564874566,13,2024-11-09,0.15,2
0.1,396.07031992439653,13,2024-11-09,0.15,2
0.15000000000000002,625.27,13,2024-11-09,0.15,2
0.2,753.9000000000001,13,2024-11-09,0.15,2
0.25,898.325,13,2024-11-09,0.15,2
0.3,1005.58,13,2024-11-09,0.15,2
0.35000000000000003,1041.17,13,2024-11-09,0.15,2
0.4,1116.6200000000001,13,2024-11-09,0.15,2
0.45,1215.1850000000002,13,2024-11-09,0.15,2
0.5,1349.6999999999998,13,2024-11-09,0.15,2
0.55,1570.6450000000002,13,2024-11-09,0.15,2
0.6000000000000001,1829.0400000000002,13,2024-11-09,0.15,2
0.6500000000000001,2622.1029045760874,13,2024-11-09,0.15,2
0.7000000000000001,6000.290000000001,13,2024-11-09,0.15,2
0.7500000000000001,6806.275,13,2024-11-09,0.15,2
0.8,7434.900000000002,13,2024-11-09,0.15,2
0.8500000000000001,11939.35,13,2024-11-09,0.15,2
0.9000000000000001,12308.300000000001,13,2024-11-09,0.15,2
0.9500000000000001,12642.95,13,2024-11-09,0.15,2
0.975,13091.375,13,2024-11-09,0.15,2
0.99,15154.221000000023,13,2024-11-09,0.15,2
0.01,94.33859763758967,14,2024-11-16,0.15,2
0.025,232.77238116453142,14,2024-11-16,0.15,2
0.05,352.31389283836114,14,2024-11-16,0.15,2
0.1,738.6800000000002,14,2024-11-16,0.15,2
0.15000000000000002,1068.7,14,2024-11-16,0.15,2
0.2,1328.4,14,2024-11-16,0.15,2
0.25,1555.875,14,2024-11-16,0.15,2
0.3,1658.5,14,2024-11-16,0.15,2
0.35000000000000003,1756.445,14,2024-11-16,0.15,2
0.4,1871.3000000000002,14,2024-11-16,0.15,2
0.45,2064.58,14,2024-11-16,0.15,2
0.5,2287.5,14,2024-11-16,0.15,2
0.55,2538.343209568098,14,2024-11-16,0.15,2
0.6000000000000001,2955.711856905019,14,2024-11-16,0.15,2
0.6500000000000001,4101.370000000005,14,2024-11-16,0.15,2
0.7000000000000001,6760.320000000001,14,2024-11-16,0.15,2
0.7500000000000001,8110.5250000000015,14,2024-11-16,0.15,2
0.8,8778.94,14,2024-11-16,0.15,2
0.8500000000000001,15295.220000000003,14,2024-11-16,0.15,2
0.9000000000000001,15918.400000000001,14,2024-11-16,0.15,2
0.9500000000000001,16320.4,14,2024-11-16,0.15,2
0.975,16682.6,14,2024-11-16,0.15,2
0.99,17924.411000000004,14,2024-11-16,0.15,2
0.01,521.6857773710686,15,2024-11-23,0.15,2
0.025,679.3903885322942,15,2024-11-23,0.15,2
0.05,936.5200000000001,15,2024-11-23,0.15,2
0.1,1375.3500000000001,15,2024-11-23,0.15,2
0.15000000000000002,1722.3073485431212,15,2024-11-23,0.15,2
0.2,2126.7,15,2024-11-23,0.15,2
0.25,2519.6,15,2024-11-23,0.15,2
0.3,2814.96,15,2024-11-23,0.15,2
0.35000000000000003,2985.435,15,2024-11-23,0.15,2
0.4,3080.38,15,2024-11-23,0.15,2
0.45,3198.0950000000003,15,2024-11-23,0.15,2
0.5,3501.7,15,2024-11-23,0.15,2
0.55,4074.6700000000014,15,2024-11-23,0.15,2
0.6000000000000001,5459.140000000002,15,2024-11-23,0.15,2
0.6500000000000001,7855.886369452804,15,2024-11-23,0.15,2
0.7000000000000001,9172.58,15,2024-11-23,0.15,2
0.7500000000000001,9807.050000000001,15,2024-11-23,0.15,2
0.8,11083.983576891336,15,2024-11-23,0.15,2
0.8500000000000001,19093.95,15,2024-11-23,0.15,2
0.9000000000000001,19912.7,15,2024-11-23,0.15,2
0.9500000000000001,20409.15,15,2024-11-23,0.15,2
0.975,21085.35,15,2024-11-23,0.15,2
0.99,25782.695000000065,15,2024-11-23,0.15,2
0.01,918.563,16,2024-11-30,0.15,2
0.025,1293.9175,16,2024-11-30,0.15,2
0.05,1656.785,16,2024-11-30,0.15,2
0.1,2471.08,16,2024-11-30,0.15,2
0.15000000000000002,3140.1320719901128,16,2024-11-30,0.15,2
0.2,3605.92,16,2024-11-30,0.15,2
0.25,4191.6,16,2024-11-30,0.15,2
0.3,4567.0199999999995,16,2024-11-30,0.15,2
0.35000000000000003,5021.64,16,2024-11-30,0.15,2
0.4,5407.539229303679,16,2024-11-30,0.15,2
0.45,5586.740000000001,16,2024-11-30,0.15,2
0.5,5766.85,16,2024-11-30,0.15,2
0.55,6442.215000000001,16,2024-11-30,0.15,2
0.6000000000000001,8984.660000000002,16,2024-11-30,0.15,2
0.6500000000000001,10599.095000000001,16,2024-11-30,0.15,2
0.7000000000000001,11374.210000000001,16,2024-11-30,0.15,2
0.7500000000000001,12559.682426664167,16,2024-11-30,0.15,2
0.8,17474.36,16,2024-11-30,0.15,2
0.8500000000000001,22716.79,16,2024-11-30,0.15,2
0.9000000000000001,23493.900000000005,16,2024-11-30,0.15,2
0.9500000000000001,24191.7,16,2024-11-30,0.15,2
0.975,24795.524999999998,16,2024-11-30,0.15,2
0.99,28621.329000000056,16,2024-11-30,0.15,2
0.01,1560.5520000000001,17,2024-12-07,0.15,2
0.025,2099.2175,17,2024-12-07,0.15,2
0.05,2970.64,17,2024-12-07,0.15,2
0.1,3875.4300000000003,17,2024-12-07,0.15,2
0.15000000000000002,4938.26,17,2024-12-07,0.15,2
0.2,5710.38,17,2024-12-07,0.15,2
0.25,6722.305713296893,17,2024-12-07,0.15,2
0.3,7274.849999999999,17,2024-12-07,0.15,2
0.35000000000000003,7831.265360590469,17,2024-12-07,0.15,2
0.4,8853.001657578241,17,2024-12-07,0.15,2
0.45,9776.86,17,2024-12-07,0.15,2
0.5,9992.55,17,2024-12-07,0.15,2
0.55,10320.795,17,2024-12-07,0.15,2
0.6000000000000001,11441.760000000002,17,2024-12-07,0.15,2
0.6500000000000001,12502.295000000006,17,2024-12-07,0.15,2
0.7000000000000001,13647.36,17,2024-12-07,0.15,2
0.7500000000000001,18923.45,17,2024-12-07,0.15,2
0.8,23860.97570129297,17,2024-12-07,0.15,2
0.8500000000000001,26112.25,17,2024-12-07,0.15,2
0.9000000000000001,27004.9,17,2024-12-07,0.15,2
0.9500000000000001,27952.7,17,2024-12-07,0.15,2
0.975,31045.71999999996,17,2024-12-07,0.15,2
0.99,37529.93900000003,17,2024-12-07,0.15,2
0.01,2701.5409999999997,18,2024-12-14,0.15,2
0.025,3659.2400000000007,18,2024-12-14,0.15,2
0.05,4882.88,18,2024-12-14,0.15,2
0.1,6542.024346335985,18,2024-12-14,0.15,2
0.15000000000000002,7947.56,18,2024-12-14,0.15,2
0.2,9111.480000000001,18,2024-12-14,0.15,2
0.25,10024.875,18,2024-12-14,0.15,2
0.3,10773.57,18,2024-12-14,0.15,2
0.35000000000000003,11663.195,18,2024-12-14,0.15,2
0.4,12753.140000000001,18,2024-12-14,0.15,2
0.45,13503.25,18,2024-12-14,0.15,2
0.5,14072.1,18,2024-12-14,0.15,2
0.55,14928.204732016482,18,2024-12-14,0.15,2
0.6000000000000001,16478.120000000003,18,2024-12-14,0.15,2
0.6500000000000001,17074.610000000004,18,2024-12-14,0.15,2
0.7000000000000001,17767.272212790365,18,2024-12-14,0.15,2
0.7500000000000001,22871.519078324753,18,2024-12-14,0.15,2
0.8,28508.600000000002,18,2024-12-14,0.15,2
0.8500000000000001,29334.000000000004,18,2024-12-14,0.15,2
0.9000000000000001,30006.560000000005,18,2024-12-14,0.15,2
0.9500000000000001,32802.79236188578,18,2024-12-14,0.15,2
0.975,38732.232499999984,18,2024-12-14,0.15,2
0.99,44625.16000000007,18,2024-12-14,0.15,2
0.01,4232.161,19,2024-12-21,0.15,2
0.025,6078.6925,19,2024-12-21,0.15,2
0.05,8562.735,19,2024-12-21,0.15,2
0.1,11142.56,19,2024-12-21,0.15,2
0.15000000000000002,12524.91,19,2024-12-21,0.15,2
0.2,13706.380000000001,19,2024-12-21,0.15,2
0.25,14360.225,19,2024-12-21,0.15,2
0.3,14922.3,19,2024-12-21,0.15,2
0.35000000000000003,15602.65,19,2024-12-21,0.15,2
0.4,16274.960000000003,19,2024-12-21,0.15,2
0.45,17657.895,19,2024-12-21,0.15,2
0.5,19120.050000000003,19,2024-12-21,0.15,2
0.55,21465.1254719849,19,2024-12-21,0.15,2
0.6000000000000001,22993.701132289156,19,2024-12-21,0.15,2
0.6500000000000001,25415.815000000013,19,2024-12-21,0.15,2
0.7000000000000001,26394.763799100932,19,2024-12-21,0.15,2
0.7500000000000001,27138.250000000004,19,2024-12-21,0.15,2
0.8,29475.4,19,2024-12-21,0.15,2
0.8500000000000001,30286.65,19,2024-12-21,0.15,2
0.9000000000000001,31704.1,19,2024-12-21,0.15,2
0.9500000000000001,35933.305796350134,19,2024-12-21,0.15,2
0.975,41395.932499999995,19,2024-12-21,0.15,2
0.99,52597.52400000005,19,2024-12-21,0.15,2
0.01,6318.936,20,2024-12-28,0.15,2
0.025,8645.045000000002,20,2024-12-28,0.15,2
0.05,11337.185,20,2024-12-28,0.15,2
0.1,13116.2,20,2024-12-28,0.15,2
0.15000000000000002,13837.765946988202,20,2024-12-28,0.15,2
0.2,15531.760000000004,20,2024-12-28,0.15,2
0.25,17912.0,20,2024-12-28,0.15,2
0.3,19404.23,20,2024-12-28,0.15,2
0.35000000000000003,20966.06,20,2024-12-28,0.15,2
0.4,22235.419766130108,20,2024-12-28,0.15,2
0.45,23726.244838449646,20,2024-12-28,0.15,2
0.5,25012.050000000003,20,2024-12-28,0.15,2
0.55,26635.550000000003,20,2024-12-28,0.15,2
0.6000000000000001,28301.54,20,2024-12-28,0.15,2
0.6500000000000001,28915.15,20,2024-12-28,0.15,2
0.7000000000000001,29420.88,20,2024-12-28,0.15,2
0.7500000000000001,30660.5,20,2024-12-28,0.15,2
0.8,32384.316032331062,20,2024-12-28,0.15,2
0.8500000000000001,35677.078612378195,20,2024-12-28,0.15,2
0.9000000000000001,36501.170000000006,20,2024-12-28,0.15,2
0.9500000000000001,37864.68853547078,20,2024-12-28,0.15,2
0.975,43755.46999999998,20,2024-12-28,0.15,2
0.99,50778.861000000004,20,2024-12-28,0.15,2
0.01,8973.167,21,2025-01-04,0.15,2
0.025,9836.245,21,2025-01-04,0.15,2
0.05,10859.305,21,2025-01-04,0.15,2
0.1,11493.22,21,2025-01-04,0.15,2
0.15000000000000002,14566.515000000007,21,2025-01-04,0.15,2
0.2,18039.74,21,2025-01-04,0.15,2
0.25,19753.925,21,2025-01-04,0.15,2
0.3,21252.816141136245,21,2025-01-04,0.15,2
0.35000000000000003,23116.229809990753,21,2025-01-04,0.15,2
0.4,24964.420000000002,21,2025-01-04,0.15,2
0.45,26319.155000000002,21,2025-01-04,0.15,2
0.5,26663.0,21,2025-01-04,0.15,2
0.55,27190.420000000002,21,2025-01-04,0.15,2
0.6000000000000001,28403.18,21,2025-01-04,0.15,2
0.6500000000000001,29934.32000000002,21,2025-01-04,0.15,2
0.7000000000000001,31158.670000000002,21,2025-01-04,0.15,2
0.7500000000000001,33728.609672340775,21,2025-01-04,0.15,2
0.8,36395.1718900468,21,2025-01-04,0.15,2
0.8500000000000001,40267.799999999996,21,2025-01-04,0.15,2
0.9000000000000001,43002.770000000004,21,2025-01-04,0.15,2
0.9500000000000001,44344.645000000004,21,2025-01-04,0.15,2
0.975,45444.257499999985,21,2025-01-04,0.15,2
0.99,50758.962000000014,21,2025-01-04,0.15,2
0.01,8451.731,22,2025-01-11,0.15,2
0.025,9122.3125,22,2025-01-11,0.15,2
0.05,9425.33,22,2025-01-11,0.15,2
0.1,10034.840000000002,22,2025-01-11,0.15,2
0.15000000000000002,16470.917925490987,22,2025-01-11,0.15,2
0.2,18718.160000000003,22,2025-01-11,0.15,2
0.25,20563.59154747735,22,2025-01-11,0.15,2
0.3,22204.8,22,2025-01-11,0.15,2
0.35000000000000003,22686.85,22,2025-01-11,0.15,2
0.4,23009.02,22,2025-01-11,0.15,2
0.45,23832.405,22,2025-01-11,0.15,2
0.5,24943.55,22,2025-01-11,0.15,2
0.55,26781.563259136816,22,2025-01-11,0.15,2
0.6000000000000001,29408.12,22,2025-01-11,0.15,2
0.6500000000000001,30962.13440948453,22,2025-01-11,0.15,2
0.7000000000000001,32516.02,22,2025-01-11,0.15,2
0.7500000000000001,34265.025,22,2025-01-11,0.15,2
0.8,36791.42,22,2025-01-11,0.15,2
0.8500000000000001,41855.78,22,2025-01-11,0.15,2
0.9000000000000001,44039.03,22,2025-01-11,0.15,2
0.9500000000000001,45808.155,22,2025-01-11,0.15,2
0.975,47118.295,22,2025-01-11,0.15,2
0.99,50256.96100000001,22,2025-01-11,0.15,2
0.01,8147.639999999999,23,2025-01-18,0.15,2
0.025,8623.605,23,2025-01-18,0.15,2
0.05,8957.095,23,2025-01-18,0.15,2
0.1,9418.91,23,2025-01-18,0.15,2
0.15000000000000002,18128.515,23,2025-01-18,0.15,2
0.2,18566.0,23,2025-01-18,0.15,2
0.25,18743.75,23,2025-01-18,0.15,2
0.3,19761.399999999998,23,2025-01-18,0.15,2
0.35000000000000003,21083.075,23,2025-01-18,0.15,2
0.4,22624.16590337956,23,2025-01-18,0.15,2
0.45,24324.587372851307,23,2025-01-18,0.15,2
0.5,26103.050000000003,23,2025-01-18,0.15,2
0.55,27665.850000000002,23,2025-01-18,0.15,2
0.6000000000000001,28710.68,23,2025-01-18,0.15,2
0.6500000000000001,29938.685,23,2025-01-18,0.15,2
0.7000000000000001,31368.65,23,2025-01-18,0.15,2
0.7500000000000001,33334.77500000001,23,2025-01-18,0.15,2
0.8,35042.99007815786,23,2025-01-18,0.15,2
0.8500000000000001,38645.20935657671,23,2025-01-18,0.15,2
0.9000000000000001,40155.92000000001,23,2025-01-18,0.15,2
0.9500000000000001,41719.21,23,2025-01-18,0.15,2
0.975,42565.13,23,2025-01-18,0.15,2
0.99,50452.98100000006,23,2025-01-18,0.15,2
0.01,8094.445,24,2025-01-25,0.15,2
0.025,8474.5725,24,2025-01-25,0.15,2
0.05,8766.285,24,2025-01-25,0.15,2
0.1,9114.38,24,2025-01-25,0.15,2
0.15000000000000002,14484.9,24,2025-01-25,0.15,2
0.2,14755.800000000001,24,2025-01-25,0.15,2
0.25,15695.3,24,2025-01-25,0.15,2
0.3,20082.57511216361,24,2025-01-25,0.15,2
0.35000000000000003,21812.25,24,2025-01-25,0.15,2
0.4,23750.693608876863,24,2025-01-25,0.15,2
0.45,25218.9,24,2025-01-25,0.15,2
0.5,26440.05,24,2025-01-25,0.15,2
0.55,27453.720000000005,24,2025-01-25,0.15,2
0.6000000000000001,28577.680000000004,24,2025-01-25,0.15,2
0.6500000000000001,30076.560000000012,24,2025-01-25,0.15,2
0.7000000000000001,31532.41,24,2025-01-25,0.15,2
0.7500000000000001,32750.1,24,2025-01-25,0.15,2
0.8,33490.974782568424,24,2025-01-25,0.15,2
0.8500000000000001,34051.555,24,2025-01-25,0.15,2
0.9000000000000001,35095.76,24,2025-01-25,0.15,2
0.9500000000000001,37135.535,24,2025-01-25,0.15,2
0.975,44275.630829537964,24,2025-01-25,0.15,2
0.99,53146.56483914994,24,2025-01-25,0.15,2
0.01,8066.5869999999995,25,2025-02-01,0.15,2
0.025,8354.7325,25,2025-02-01,0.15,2
0.05,8581.05,25,2025-02-01,0.15,2
0.1,8892.9,25,2025-02-01,0.15,2
0.15000000000000002,11005.4,25,2025-02-01,0.15,2
0.2,11237.2,25,2025-02-01,0.15,2
0.25,12863.824999999999,25,2025-02-01,0.15,2
0.3,20289.739999999998,25,2025-02-01,0.15,2
0.35000000000000003,22225.535,25,2025-02-01,0.15,2
0.4,24085.620000000003,25,2025-02-01,0.15,2
0.45,25486.83,25,2025-02-01,0.15,2
0.5,26117.65,25,2025-02-01,0.15,2
0.55,26554.23,25,2025-02-01,0.15,2
0.6000000000000001,26981.28,25,2025-02-01,0.15,2
0.6500000000000001,27579.45,25,2025-02-01,0.15,2
0.7000000000000001,28387.65,25,2025-02-01,0.15,2
0.7500000000000001,29785.15,25,2025-02-01,0.15,2
0.8,31133.66,25,2025-02-01,0.15,2
0.8500000000000001,32771.05323750264,25,2025-02-01,0.15,2
0.9000000000000001,34541.540000000015,25,2025-02-01,0.15,2
0.9500000000000001,42380.89172468783,25,2025-02-01,0.15,2
0.975,49332.28843310669,25,2025-02-01,0.15,2
0.99,60432.395312969544,25,2025-02-01,0.15,2
0.01,7966.841,26,2025-02-08,0.15,2
0.025,8039.2,26,2025-02-08,0.15,2
0.05,8151.09,26,2025-02-08,0.15,2
0.1,8295.63,26,2025-02-08,0.15,2
0.15000000000000002,8402.05,26,2025-02-08,0.15,2
0.2,8514.66,26,2025-02-08,0.15,2
0.25,12378.225,26,2025-02-08,0.15,2
0.3,19071.29,26,2025-02-08,0.15,2
0.35000000000000003,19823.295000000002,26,2025-02-08,0.15,2
0.4,20331.76,26,2025-02-08,0.15,2
0.45,20852.825,26,2025-02-08,0.15,2
0.5,21880.0,26,2025-02-08,0.15,2
0.55,23498.860000000004,26,2025-02-08,0.15,2
0.6000000000000001,24875.64,26,2025-02-08,0.15,2
0.6500000000000001,26278.590000000004,26,2025-02-08,0.15,2
