k_perc,week,wis_adaptive_ensemble2,wis_original_ensemble2,wis_original_ensembleA,wis_original_ensembleB,wis_original_ensembleC,wis_original_ensembleD,wis_original_ensembleE,wis_original_ensembleF,wis_rel_original2,wis_rel_originalA,wis_rel_originalB,wis_rel_originalC,wis_rel_originalD,wis_rel_originalE,wis_rel_originalF
25,2024-01-13,2499.0940833074815,2268.196087080175,2138.5865583956843,2295.458214635293,2380.676716094007,2269.160646226042,2728.1190852230193,2452.236980718326,1.1017980753703438,1.1685728003369857,1.0887125138562117,1.0497410532110225,1.1013297306490193,0.9160502182048936,1.0191079014620479
25,2024-01-20,2467.4462829977665,2226.9565915086005,2088.106070988476,2217.45987046069,2292.966449396985,2232.78184224256,2615.6851404995737,2424.6843307987187,1.107990291506424,1.1816671180069491,1.1127354843563144,1.0760934961114093,1.1050995830920565,0.9433269489486434,1.017636090461706
25,2024-01-27,2364.0135778308268,2191.1197691934085,2032.2448967117405,2197.8632152164746,2201.629430307138,2221.115684706273,2478.227197240497,2402.200854489326,1.0789065988396718,1.1632523135651134,1.0755963162147866,1.0737563484973196,1.0643360875385701,0.9539131765090598,0.984103212440736
25,2024-02-03,2188.7640836658043,2141.373615796607,1975.575211718717,2163.44882504943,2114.5654635155934,2194.4441481011268,2334.0169986150995,2358.785794410512,1.0221308731552516,1.107912303557209,1.0117013438558204,1.0350892991635507,0.9974116158571465,0.9377669849724823,0.92791981741301
25,2024-02-10,2000.8119977804388,2077.7289305682484,1909.904489243729,2131.3491640203433,2019.968510798288,2158.0880541742686,2174.2864367454426,2285.992660554321,0.9629802850332486,1.0475979343724706,0.9387537394418878,0.9905164298772764,0.9271225026756348,0.920215461940393,0.8752486533772467
25,2024-02-17,1823.6607655302407,1996.1237485950267,1848.8888412235442,2073.8981921236377,1930.964874405881,2084.1829876357,2023.848151201405,2170.4543183995784,0.9136010564544537,0.9863550067852601,0.8793395801472984,0.9444297976115927,0.8750003125200652,0.9010857679454221,0.8402207547380901
25,2024-02-24,1662.09520423528,1904.972180204209,1798.7866241717588,1977.0076220013623,1852.9177066570155,1978.4265016224551,1901.8408965981998,2026.5678341817195,0.8725036625244086,0.9240090969658964,0.840712592980653,0.8970151228324046,0.8401096542490913,0.873940195106883,0.8201527608407913
25,2024-03-02,1501.004410332544,1798.5180658911352,1734.7933032210794,1855.7444225670324,1770.2004520853625,1843.6901873024358,1793.3460356993603,1865.7779276415652,0.834578444775767,0.8652353035635729,0.808842204820543,0.8479290628156289,0.8141304979925685,0.8369853784226253,0.8044925326294793
25,2024-03-09,1368.4785732347013,1659.5995961939038,1622.47740437354,1688.4982988707488,1660.642963928313,1686.1644826227812,1674.1411285658237,1691.823743802908,0.8245835780950693,0.8434500040159815,0.8104708036424594,0.8240654993036637,0.8115925743531684,0.8174212734424771,0.8088777440601547
25,2024-03-16,1240.8191409089768,1523.853535908915,1503.8962055724098,1527.2879438089897,1555.0329768287045,1531.3238649561754,1561.9171938521013,1527.434202734292,0.8142640428818376,0.82506966658427,0.812433009727313,0.7979375096208393,0.8102917804030224,0.7944205658232036,0.8123552154899768
25,2024-03-23,1161.1395928125335,1421.8101850378491,1423.1831412426457,1405.2544613209118,1484.1670569251899,1405.736362530026,1484.5706876686218,1395.1867069529364,0.816662874574656,0.8158750333415908,0.8262842245105452,0.782351007856295,0.8260009655884049,0.7821382992789611,0.8322467430530801
25,2024-03-30,1116.966623343686,1353.1136755417317,1373.6878971006226,1312.6236712908994,1445.233551193227,1320.322654458297,1440.423456708131,1298.5563388842925,0.8254787779722188,0.8131152831012154,0.8509420085691473,0.7728623670696586,0.8459800485677162,0.7754432338226035,0.8601603102591401
25,2024-04-06,1041.5219596701854,1257.7456866030204,1282.8758468175195,1188.6769416879965,1357.5834840466914,1217.849914564749,1361.886304036375,1203.395576453038,0.8280862902286532,0.8118649690489769,0.8762027117234715,0.767188148581192,0.8552137231478297,0.7647642513059352,0.8654859466411129
25,2024-04-13,910.7754258071199,1094.9101071587274,1123.8397053800104,1014.5794257935285,1187.924836469915,1054.503806869526,1207.707686932716,1042.3136545468114,0.8318266676435805,0.8104139953830463,0.8976876552516124,0.7666944892857166,0.863700462600426,0.7541356535704995,0.8738016832400769
25,2024-04-20,747.2154428380932,931.758139695007,963.7970733825402,849.8791355535034,1015.6731884604799,888.5792927757467,1040.4008901894422,885.1163822998362,0.8019414169890479,0.7752829547569255,0.8792020083555198,0.7356849145252076,0.8409102585588499,0.7181995420073467,0.8442002179380873
50,2023-11-04,2387.4744833233176,2347.767056532496,2342.2838502107306,2472.13542465291,2627.274913905907,2306.0118206467832,2970.7602780118023,2320.3700993836223,1.0169128477547797,1.0192934059245302,0.9657539225054879,0.9087265556743418,1.035326212097944,0.8036577373793177,1.0289196899914892
