k_perc,week,wis_adaptive_ensemble2,wis_original_ensemble2,wis_original_ensembleA,wis_original_ensembleB,wis_original_ensembleC,wis_original_ensembleD,wis_original_ensembleE,wis_original_ensembleF,wis_rel_original2,wis_rel_originalA,wis_rel_originalB,wis_rel_originalC,wis_rel_originalD,wis_rel_originalE,wis_rel_originalF
5,2023-11-04,2352.1049411884464,2029.8456462881902,2016.2750713991206,2112.4459258272186,2260.0933533283905,1979.0805945538086,2552.8434465413256,1999.5641552130294,1.1587604926953659,1.1665595506055078,1.113450958640458,1.040711410316106,1.1884836563307002,0.9213666996991742,1.1763088146265845
5,2023-11-11,2143.314223887633,2087.230320376138,2069.060701230005,2178.3973980775913,2319.9722594831105,2039.6379792060939,2624.3986121292714,2058.755887617627,1.0268700118832061,1.0358875515897072,0.983894961396429,0.9238533845077799,1.0508307090466584,0.8166877600002551,1.0410725413239041
5,2023-11-18,2042.9737116054107,2140.430047902583,2115.6844616035874,2244.5782597188995,2372.4743129847843,2099.4344006870156,2688.3051185972595,2115.968443092351,0.9544688057464573,0.9656325168909803,0.9101815464706778,0.861115208044199,0.9731067143307127,0.7599486001319007,0.9655029205538324
5,2023-11-25,2039.9012063742382,2182.7630798044247,2147.794205420287,2306.977202501482,2407.9390395994037,2154.235301129899,2734.2835548882686,2166.468111836518,0.9345499863214716,0.949765671788403,0.8842311940327584,0.8471564989093768,0.9469259023395946,0.7460459624706316,0.9415791514443346
5,2023-12-02,2052.712207781002,2208.3312734508954,2158.025649871331,2362.214376393384,2417.2072332741122,2199.365600007786,2751.5708174641195,2204.99479510224,0.9295309233986836,0.9511991703636106,0.8689779506443744,0.8492082017314663,0.9333201391227248,0.7460146745097427,0.9309374390998609
5,2023-12-09,2089.7075669073515,2215.6438626223717,2145.026732620199,2405.8570537639944,2398.2538466514766,2233.7184474322708,2737.2431956069586,2232.981209389367,0.9431604068507808,0.9742105005631917,0.8685917409922493,0.871345445697949,0.9355286335704197,0.7634351124741687,0.9358375064332963
5,2023-12-16,2152.1986033885187,2202.802745134476,2105.964973179072,2440.43055671389,2345.68051982386,2259.7002516965717,2681.9887135890153,2249.0578281524317,0.9770273839281656,1.0219536558291635,0.881892991164033,0.9175156570555184,0.9524265892224681,0.8024637063101075,0.9569334218304731
5,2023-12-23,2222.0328736367755,2177.9908253995613,2048.9361241623483,2458.31445696045,2269.319351883425,2278.2885551921095,2595.2755301463894,2266.1807580188274,1.020221411276668,1.0844812814968516,0.9038847196075063,0.9791627043556457,0.9753079207516845,0.8561838031553587,0.9805188159744823
5,2023-12-30,2442.6375339524425,2142.312664948923,1980.116780845635,2414.5525250208393,2193.293307679718,2255.151917295701,2505.6821378514524,2278.9168012798054,1.140187225663757,1.2335825632007835,1.011631558493995,1.1136848525455565,1.0831365794999601,0.9748393449645338,1.0718414698512442
5,2024-01-06,2401.507868752875,2034.901176986804,1892.1223767548597,2165.2449776157346,2119.9737691717796,2073.9519685275714,2425.0836718816336,2173.8026149225475,1.1801594573299754,1.2692138194949376,1.10911600931055,1.132800746723901,1.1579380357867477,0.9902783547627179,1.104749737748586
5,2024-01-13,2351.1073688590363,1960.0794902514788,1842.9936162570284,1969.7670694394667,2049.7592991645042,1950.4653928374878,2344.5471968790807,2107.8243011072445,1.199495928890817,1.275700223874864,1.1935966466979708,1.1470163203149577,1.205408400217091,1.0027980549884805,1.1154190449479089
5,2024-01-20,2302.8063725096595,1924.1758837981404,1800.7693988028122,1905.4887211804614,1975.9040997583365,1919.9652356958804,2249.075882084186,2083.6021483457826,1.1967754049407056,1.278790262673617,1.208512203149152,1.1654444022821273,1.1994000358423262,1.023890030057893,1.105204452941224
5,2024-01-27,1915.0655397597316,1892.443493694302,1754.063519994795,1888.9829783337198,1898.9678882534208,1909.4771226015748,2132.5682247860786,2063.032568986204,1.0119538819208114,1.091788021317161,1.013807727081278,1.0084770530380671,1.0029266740575256,0.8980090378828723,0.9282769300635981
5,2024-02-03,1728.7039382022813,1848.89515015603,1706.4616753218788,1860.0032672252298,1825.3219842092524,1886.3509131086373,2010.2153757731749,2024.880269069447,0.9349929540657805,1.0130341414647985,0.9294090868889591,0.9470679437146937,0.9164275460038559,0.8599595640528728,0.8537314351908439
5,2024-02-10,1531.9416520965476,1793.4556575364102,1650.9086128303477,1832.4849322857679,1745.004976325113,1854.7605561417702,1874.7323466082269,1961.806005766846,0.8541842925745414,0.9279384941060784,0.8359914044071649,0.8779010219917738,0.82595117036738,0.817152195015007,0.7808833531925754
5,2024-02-17,1352.254915227069,1722.637687210251,1598.4078547732113,1783.3348029670283,1668.4280192456615,1791.5517011201011,1746.6420512229356,1862.9405834395388,0.7849909039300055,0.8460011699698088,0.7582731593513742,0.8104964071740162,0.7547953622447077,0.7742026560509458,0.7258711991395919
5,2024-02-24,1265.0749952976164,1643.4081699376736,1554.1411445855551,1701.056554060716,1600.4774320607069,1701.403850311023,1641.6492075347317,1739.8325225397607,0.7697874566034283,0.8140026404326202,0.7436995508924519,0.7904360098778522,0.7435477444501821,0.770612253513881,0.727124581767729
5,2024-03-02,1191.232483053309,1551.169519479932,1497.8264403688277,1597.6308327895922,1528.1375065782947,1586.5471222944348,1547.4349063203217,1602.3010943843015,0.7679576397637694,0.7953074207716466,0.7456243699136182,0.7795322593191489,0.7508333451392044,0.7698110454842756,0.74345108246403
5,2024-03-09,1095.9886985859832,1431.7436653005302,1400.700304823758,1455.610494750158,1433.0480641465538,1452.2178110988025,1444.0633883057387,1453.6824547739284,0.7654922631391071,0.7824576712174595,0.7529409155394277,0.764795491516675,0.7546999425359734,0.7589616269351324,0.7539395519198363
5,2024-03-16,1001.5786068395018,1314.4550339831403,1297.7373547219686,1317.3760251335912,1340.501168819823,1319.702582372983,1346.3069991669222,1312.787727595705,0.7619725140421566,0.7717883770511355,0.7602830078359251,0.747167276042953,0.7589426740671703,0.74394518297778,0.7629402574274786
5,2024-03-23,956.7248659019804,1225.6945293928868,1226.9078210602174,1212.3522063962412,1277.2867622749025,1211.9770176704887,1277.9066018805931,1198.9142896357553,0.780557343578801,0.7797854488165527,0.789147626287478,0.7490290310360787,0.7893919207650304,0.7486657197748605,0.7979927123836725
5,2024-03-30,927.5805117408336,1165.3189033356662,1182.2958765441247,1132.364843293015,1241.3145725337386,1137.8931614734024,1237.9562682968833,1115.9873371521965,0.7959885565107384,0.7845586964679016,0.8191534002798508,0.7472566038175809,0.8151736412052558,0.7492837473305509,0.8311747641401165
5,2024-04-06,860.8677488654234,1083.257268977412,1103.8888491179978,1026.8595642025657,1165.498688997092,1050.3715498868696,1169.6211813013822,1034.5876536064063,0.7947029514771474,0.7798500270686246,0.8383500323473663,0.7386260979891771,0.8195840309632751,0.7360227077177045,0.8320877847948183
5,2024-04-13,762.3342563438061,945.5624334200862,969.3690515237264,879.8833117917972,1022.3077155748337,912.207400162216,1038.7872916490803,899.0490882259757,0.8062230788785186,0.7864231431213039,0.8664038130140078,0.7456994060884623,0.8357027757155245,0.7338694480306902,0.847933963036503
5,2024-04-20,643.9083336725957,807.7934469369536,834.2176027132786,741.3655584977325,877.1645523482423,772.0159651173692,897.38699444403,767.0612869071388,0.7971200263064913,0.7718709501912868,0.8685436304559124,0.7340792921337276,0.83406090387613,0.7175369574767737,0.8394483526458401
15,2023-11-04,2262.2306952603253,2029.8456462881902,2016.2750713991206,2112.4459258272186,2260.0933533283905,1979.0805945538086,2552.8434465413256,1999.5641552130294,1.1144840985308802,1.1219851533900742,1.070905847861858,1.0009456874552491,1.1430715360888848,0.8861611542710417,1.1313618967225945
15,2023-11-11,2097.2262882849996,2087.230320376138,2069.060701230005,2178.3973980775913,2319.9722594831105,2039.6379792060939,2624.3986121292714,2058.755887617627,1.00478910631533,1.0136127408143467,0.9627381533487763,0.9039876574870173,1.0282345738145753,0.7991264278955865,1.0186862371098742
15,2023-11-18,2068.797324621676,2140.430047902583,2115.6844616035874,2244.5782597188995,2372.4743129847843,2099.4344006870156,2688.3051185972595,2115.968443092351,0.9665334901502154,0.9778383129276409,0.9216864306975702,0.871999883538863,0.9854069857789728,0.7695545086419213,0.9777070784658123
15,2023-11-25,2084.4411592690317,2182.7630798044247,2147.794205420287,2306.977202501482,2407.9390395994037,2154.235301129899,2734.2835548882686,2166.468111836518,0.954955294303309,0.9705032046406614,0.9035378230044266,0.8656536253574797,0.9676014306216872,0.7623354042935787,0.962137936801686
15,2023-12-02,2101.9423482407856,2208.3312734508954,2158.025649871331,2362.214376393384,2417.2072332741122,2199.365600007786,2751.5708174641195,2204.99479510224,0.9518238379861103,0.9740117539224386,0.8898186249505515,0.8695747386928427,0.9557039303667133,0.7639063239440665,0.9532640861146903
15,2023-12-09,2134.3537568563615,2215.6438626223717,2145.026732620199,2405.8570537639944,2398.2538466514766,2233.7184474322708,2737.2431956069586,2232.981209389367,0.9633108428943099,0.9950243157339116,0.8871490321992064,0.8899615692627445,0.9555160182832657,0.7797457530561468,0.9558314901539291
15,2023-12-16,2161.567480508795,2202.802745134476,2105.964973179072,2440.43055671389,2345.68051982386,2259.7002516965717,2681.9887135890153,2249.0578281524317,0.9812805460149526,1.02640238942141,0.8857320174762146,0.9215097547346771,0.9565726599737735,0.8059569637846101,0.9610991115708623
15,2023-12-23,2243.07055835177,2177.9908253995613,2048.9361241623483,2458.31445696045,2269.319351883425,2278.2885551921095,2595.2755301463894,2266.1807580188274,1.0298806276836678,1.0947488952437638,0.9124424875754849,0.9884331865808708,0.984541906792237,0.8642899500637018,0.9898021375456117
15,2023-12-30,2302.8092192825634,2142.312664948923,1980.116780845635,2414.5525250208393,2193.293307679718,2255.151917295701,2505.6821378514524,2278.9168012798054,1.0749174277684004,1.1629663672155328,0.9537209049791486,1.0499321778894688,1.0211326348444016,0.9190348546193308,1.0104841115697336
15,2024-01-06,2262.1629011082387,2034.901176986804,1892.1223767548597,2165.2449776157346,2119.9737691717796,2073.9519685275714,2425.0836718816336,2173.8026149225475,1.11168194637243,1.195569022859942,1.0447607196850426,1.067071175126855,1.0907498994368177,0.9328184950224897,1.0406477964370466
15,2024-01-13,2256.472765737344,1960.0794902514788,1842.9936162570284,1969.7670694394667,2049.7592991645042,1950.4653928374878,2344.5471968790807,2107.8243011072445,1.1512149262108946,1.2243519162698233,1.145553096478288,1.1008476783869685,1.1568894142001076,0.9624343535250748,1.07052222737541
15,2024-01-20,2226.133196435129,1924.1758837981404,1800.7693988028122,1905.4887211804614,1975.9040997583365,1919.9652356958804,2249.075882084186,2083.6021483457826,1.1569281244919012,1.236212253448502,1.1682741396947374,1.1266403044092053,1.1594653668967498,0.9897990611024664,1.068406076564331
15,2024-01-27,1994.8438740504205,1892.443493694302,1754.063519994795,1888.9829783337198,1898.9678882534208,1909.4771226015748,2132.5682247860786,2063.032568986204,1.0541101389274345,1.1372700311653139,1.0560412120865594,1.0504884713375442,1.044706873121652,0.9354185488018919,0.96694734927559
15,2024-02-03,1846.1816557383436,1848.89515015603,1706.4616753218788,1860.0032672252298,1825.3219842092524,1886.3509131086373,2010.2153757731749,2024.880269069447,0.99853236976826,1.0818770104462558,0.9925690391353422,1.0114279407740372,0.9787053102945219,0.9183999276835,0.9117485532054564
15,2024-02-10,1663.5120340748676,1793.4556575364102,1650.9086128303477,1832.4849322857679,1745.004976325113,1854.7605561417702,1874.7323466082269,1961.806005766846,0.9275456725592869,1.007634233140811,0.9077902932603488,0.9532993066748353,0.8968877565173516,0.8873330836183096,0.8479493024207666
15,2024-02-17,1512.4060311046337,1722.637687210251,1598.4078547732113,1783.3348029670283,1668.4280192456615,1791.5517011201011,1746.6420512229356,1862.9405834395388,0.8779594469188238,0.9461953196665316,0.8480774493877223,0.9064856341770325,0.8441877675978081,0.8658935183918776,0.8118380395751996
15,2024-02-24,1373.840166426351,1643.4081699376736,1554.1411445855551,1701.056554060716,1600.4774320607069,1701.403850311023,1641.6492075347317,1739.8325225397607,0.8359701451882486,0.8839867416242395,0.8076393245990305,0.8583939635171567,0.8074744665560784,0.8368658542402307,0.7896393179389797
15,2024-03-02,1266.6993618036697,1551.169519479932,1497.8264403688277,1597.6308327895922,1528.1375065782947,1586.5471222944348,1547.4349063203217,1602.3010943843015,0.8166092396067466,0.8456916820694894,0.7928611139733142,0.8289171336681473,0.7984000878409415,0.8185800621596298,0.7905501445659378
15,2024-03-09,1151.471388239816,1431.7436653005302,1400.700304823758,1455.610494750158,1433.0480641465538,1452.2178110988025,1444.0633883057387,1453.6824547739284,0.8042440949079501,0.8220683498635342,0.7910573552421765,0.8035120503271956,0.7929054301906472,0.7973828556035832,0.7921065460055297
15,2024-03-16,1059.119072526569,1314.4550339831403,1297.7373547219686,1317.3760251335912,1340.501168819823,1319.702582372983,1346.3069991669222,1312.787727595705,0.8057476635904105,0.8161274457214635,0.803961095632636,0.7900918679981586,0.8025437599903353,0.7866846664111072,0.8067710036155537
15,2024-03-23,995.3578499492156,1225.6945293928868,1226.9078210602174,1212.3522063962412,1277.2867622749025,1211.9770176704887,1277.9066018805931,1198.9142896357553,0.8120766031665639,0.8112735389436913,0.8210137653874952,0.779275163062397,0.8212679245868609,0.7788971811276559,0.8302160200723084
15,2024-03-30,953.754435448687,1165.3189033356662,1182.2958765441247,1132.364843293015,1241.3145725337386,1137.8931614734024,1237.9562682968833,1115.9873371521965,0.8184492954835053,0.8066969143430754,0.842267791249229,0.7683422530857014,0.8381757336635338,0.770426597347266,0.8546283669154353
15,2024-04-06,891.1047750644288,1083.257268977412,1103.8888491179978,1026.8595642025657,1165.498688997092,1050.3715498868696,1169.6211813013822,1034.5876536064063,0.8226160124506953,0.8072413955231249,0.8677961486938472,0.7645695215935608,0.8483710122959874,0.7618746901222656,0.861313946631956
15,2024-04-13,781.5049645237692,945.5624334200862,969.3690515237264,879.8833117917972,1022.3077155748337,912.207400162216,1038.7872916490803,899.0490882259757,0.8264974758959878,0.8061996236576169,0.8881915977384661,0.7644517913907523,0.8567185098309833,0.7523243408986319,0.8692572794505057
15,2024-04-20,653.0847075611154,807.7934469369536,834.2176027132786,741.3655584977325,877.1645523482423,772.0159651173692,897.38699444403,767.0612869071388,0.8084798286462047,0.782870926526806,0.880921294596548,0.7445406974241645,0.8459471527403286,0.7277626170253665,0.851411378345546
25,2023-11-04,2174.6484288783427,2029.8456462881902,2016.2750713991206,2112.4459258272186,2260.0933533283905,1979.0805945538086,2552.8434465413256,1999.5641552130294,1.0713368441856361,1.078547495689328,1.0294457255878708,0.9621940729464935,1.0988175190352092,0.8518534232189703,1.087561218382943
25,2023-11-11,2067.817588939889,2087.230320376138,2069.060701230005,2178.3973980775913,2319.9722594831105,2039.6379792060939,2624.3986121292714,2058.755887617627,0.990699286395595,0.9993991900337302,0.9492379998088101,0.8913113424039814,1.0138159859843185,0.7879205465903643,1.0044015423959505
25,2023-11-18,2060.474116568431,2140.430047902583,2115.6844616035874,2244.5782597188995,2372.4743129847843,2099.4344006870156,2688.3051185972595,2115.968443092351,0.9626449220274678,0.9739042631180882,0.9179782917555634,0.868491644057537,0.9814424856019148,0.7664584285148306,0.9737735566401836
25,2023-11-25,2087.4488711801364,2182.7630798044247,2147.794205420287,2306.977202501482,2407.9390395994037,2154.235301129899,2734.2835548882686,2166.468111836518,0.956333232174319,0.9719035771267749,0.9048415688359172,0.8669027067759217,0.9689976160381676,0.7634354042938448,0.9635262387548382
25,2023-12-02,2138.729312996255,2208.3312734508954,2158.025649871331,2362.214376393384,2417.2072332741122,2199.365600007786,2751.5708174641195,2204.99479510224,0.9684821017157107,0.9910583375706278,0.905391709731974,0.8847935268253114,0.9724301012022212,0.7772757653271426,0.9699475562240897
25,2023-12-09,2160.9287407505144,2215.6438626223717,2145.026732620199,2405.8570537639944,2398.2538466514766,2233.7184474322708,2737.2431956069586,2232.981209389367,0.9753050917636654,1.0074134312120628,0.8981949851799024,0.9010425413338444,0.9674132132608608,0.7894544204981934,0.9677326130932574
25,2023-12-16,2197.942049679809,2202.802745134476,2105.964973179072,2440.43055671389,2345.68051982386,2259.7002516965717,2681.9887135890153,2249.0578281524317,0.9977934041232682,1.0436745518905248,0.9006369976941286,0.9370167979417995,0.9726697370722532,0.8195195000423924,0.9772723591929098
25,2023-12-23,2252.0336521433765,2177.9908253995613,2048.9361241623483,2458.31445696045,2269.319351883425,2278.2885551921095,2595.2755301463894,2266.1807580188274,1.0339959314246567,1.0991234063307167,0.9160885198258457,0.9923828703414077,0.9884760413737324,0.8677435694145152,0.9937572915022812
25,2023-12-30,2289.336859209827,2142.312664948923,1980.116780845635,2414.5525250208393,2193.293307679718,2255.151917295701,2505.6821378514524,2278.9168012798054,1.0686287285074745,1.156162546247467,0.9481412541191533,1.0437896523888603,1.0151585982531586,0.9136581311039176,1.0045723731222524
25,2024-01-06,2220.913451579062,2034.901176986804,1892.1223767548597,2165.2449776157346,2119.9737691717796,2073.9519685275714,2425.0836718816336,2173.8026149225475,1.0914109622108024,1.1737683983147564,1.0257100118179823,1.047613646864469,1.0708606010561699,0.9158089996358125,1.0216720857418755
25,2024-01-13,2184.409729759788,1960.0794902514788,1842.9936162570284,1969.7670694394667,2049.7592991645042,1950.4653928374878,2344.5471968790807,2107.8243011072445,1.1144495621856274,1.1852508389020622,1.1089685494546326,1.0656908499696371,1.1199428289173405,0.9316979127856936,1.0363338768854278
25,2024-01-20,2165.20281316029,1924.1758837981404,1800.7693988028122,1905.4887211804614,1975.9040997583365,1919.9652356958804,2249.075882084186,2083.6021483457826,1.1252624208585265,1.2023765033989142,1.1362978899286973,1.0958035936182864,1.1277302176648656,0.9627077638455791,1.039163265827544
25,2024-01-27,2052.3717439939583,1892.443493694302,1754.063519994795,1888.9829783337198,1898.9678882534208,1909.4771226015748,2132.5682247860786,2063.032568986204,1.0845088642448473,1.1700669448960712,1.086495626236063,1.0807827539841293,1.0748344244091785,0.9623944125866524,0.9948324494957032
25,2024-02-03,1918.2894565164725,1848.89515015603,1706.4616753218788,1860.0032672252298,1825.3219842092524,1886.3509131086373,2010.2153757731749,2024.880269069447,1.0375328510946584,1.1241327503910323,1.0313366058642437,1.0509320947818939,1.0169313902232546,0.9542706118137487,0.9473594492567409
