k_perc,week,wis_adaptive_ensemble2,wis_original_ensemble2,wis_original_ensembleA,wis_original_ensembleB,wis_original_ensembleC,wis_original_ensembleD,wis_original_ensembleE,wis_original_ensembleF,wis_rel_original2,wis_rel_originalA,wis_rel_originalB,wis_rel_originalC,wis_rel_originalD,wis_rel_originalE,wis_rel_originalF
15,2025-04-05,1416.885673340232,1861.5729142530804,2131.5950736180266,1665.2032893544324,2110.9037123645508,1643.00829634591,2097.3631410973903,1629.6620305261981,0.7611228453593661,0.6647067685962068,0.8508784977776086,0.6712223134768628,0.8623728051108567,0.6755557230775419,0.8694352858443519
15,2025-04-12,1189.7784739578105,1562.2427710501188,1819.3847090373545,1356.5972804874366,1813.0684379732988,1353.5395538129153,1805.3317210559917,1343.5839087799154,0.761583600196823,0.6539455168815441,0.8770314455667443,0.6562236973733765,0.8790127119715191,0.6590359323337398,0.8855259922234608
15,2025-04-19,1090.7947447646536,1393.9173368749236,1630.1637640152587,1195.3536822306253,1632.2539290072473,1203.0085324991705,1625.96203749148,1194.5118190023243,0.782539047265276,0.669132003080424,0.9125288698899088,0.6682751533813649,0.906722367545141,0.6708611391982572,0.9131719983111621
25,2024-11-30,8816.120423128046,9525.863198410632,9795.3911551506,11212.197616781634,9364.992825594536,10325.903897053853,8956.259889290477,9387.42408662582,0.9254930749581828,0.9000273989561268,0.7862972741340818,0.9413910493378681,0.8537867978457002,0.9843529031208659,0.9391415943046927
25,2024-12-07,9279.318627942717,9742.669193534617,9936.110195335128,11610.93247671797,9442.004824265825,10665.209665551125,8970.127321765305,9659.926540675315,0.952441106601527,0.933898522210355,0.7991880623325851,0.9827699520016123,0.8700549655310699,1.0344689986091038,0.9605992953331517
25,2024-12-14,9781.748577463304,9960.507297161148,10067.623546018724,12041.346996280465,9494.82388210985,11026.297125316381,8940.059146389776,9939.5981412918,0.9820532514695519,0.9716045234261397,0.8123467067666812,1.030219064504617,0.8871290575876472,1.0941480830597663,0.9841191201510706
25,2024-12-21,10545.416209262254,10211.012612792125,10235.295479404413,12519.85347792244,9572.634823107473,11431.409493209958,8916.4805164764,10251.922685847918,1.032749307943386,1.0302991477365622,0.8422954971364548,1.101621069238594,0.9224948345631422,1.182688190679698,1.0286281444376755
25,2024-12-28,11350.988604888975,10554.065012697252,10538.566417687378,13016.852984712239,9796.579072921551,11889.660352566236,9035.449583725724,10655.775430058397,1.0755086870540373,1.0770903892428927,0.8720224940867233,1.1586686046626136,0.9546941012859972,1.256272695642495,1.0652428515778853
25,2025-01-04,11293.027245497418,10900.412702406846,10886.278908837667,13354.000479771126,10144.546251512471,12222.53730999446,9374.774765504018,10983.541655756553,1.0360183191049164,1.0373633947895222,0.8456662303258333,1.1132116671865653,0.9239511370738893,1.204618513828398,1.0281772127279785
25,2025-01-11,11051.261318288287,10867.276394192555,10870.024739440374,13193.237892404875,10166.682470245563,12111.371757807552,9450.420185266914,10925.471556557817,1.0169301780337576,1.0166730603832317,0.8376458765024097,1.0870076202961572,0.9124698291227111,1.169393646170047,1.011513440045063
