k_perc,week,mae_adaptive_ensemble2,mae_original_ensemble2,mae_original_ensembleA,mae_original_ensembleB,mae_original_ensembleC,mae_original_ensembleD,mae_original_ensembleE,mae_original_ensembleF,mae_rel_original2,mae_rel_originalA,mae_rel_originalB,mae_rel_originalC,mae_rel_originalD,mae_rel_originalE,mae_rel_originalF
5,2025-02-15,0.6668545399687827,0.7516755644261546,0.7693724142453672,0.7801339749764705,0.743537548601291,0.7489599421002281,0.7278566238788697,0.7213131763329097,0.8871574007835069,0.8667512996587767,0.8547948959521928,0.8968673353796849,0.8903741074573281,0.9161894226022198,0.9245007048935531
5,2025-02-22,0.6804489335006708,0.7522252329258791,0.772055291849648,0.7733805036230301,0.7511667252966461,0.7427468906485312,0.7434332693023438,0.72087811898868,0.904581372329103,0.8813474121399885,0.8798371956792215,0.9058560644202552,0.9161249169370945,0.9152790998164785,0.9439167531610928
5,2025-03-01,0.6939588847346126,0.7564162908154487,0.7778834892426676,0.7625105566403465,0.7641220128181679,0.7374059119542683,0.7642478825323736,0.7218852513476256,0.9174298506798362,0.8921116006848759,0.910097412673504,0.9081781091153417,0.9410812599745605,0.9080285344529122,0.9613146735428109
5,2025-03-08,0.6986577493200842,0.7585752114871424,0.785238940061543,0.7496485407026299,0.7768663349000531,0.7260940709488071,0.7833299153909918,0.7143515016901305,0.9210131556374042,0.889739050976416,0.9319804033304019,0.8993281314088212,0.9622138194946681,0.8919074014572208,0.9780307700999922
5,2025-03-15,0.6908220192912452,0.7654244192781567,0.787042324578751,0.7481588653286044,0.785213095701312,0.725917572778371,0.7978156407571872,0.7177470864594564,0.9025345963520914,0.8777444334534286,0.9233627392596947,0.8797892229169184,0.9516535281646353,0.8658917975531327,0.9624866924907648
5,2025-03-22,0.6981241067929689,0.7659473950773924,0.7755334440007642,0.7519348618786807,0.7787735422170055,0.7281174933290738,0.7965498621789494,0.720659183590717,0.9114517671574944,0.9001856879202246,0.9284369460523911,0.8964404527734153,0.9588069414470868,0.8764349100296892,0.9687299110163752
5,2025-03-29,0.7066873468161722,0.758162390961543,0.7560356936916095,0.7514555660496022,0.7614469052322955,0.7268537990751833,0.7837047300536606,0.7203488646820198,0.9321055162336827,0.934727490663203,0.9404246621410015,0.9280848631206692,0.9722551463792718,0.90172653005142,0.9810348588917703
5,2025-04-05,0.712401796832954,0.7465301012223297,0.738003334416762,0.7516305114499549,0.7459389690646937,0.7273031951615215,0.7712451813918738,0.7224534711922334,0.9542840880314193,0.9653097264065336,0.9478085122684475,0.9550403268597285,0.9795114356327581,0.9237034007101029,0.9860867519361607
5,2025-04-12,0.7204106688706343,0.7432364872923234,0.7321291935029901,0.7501434990973629,0.7408919208845499,0.7302482924958592,0.7686071498457429,0.728981716949789,0.9692886196897497,0.9839939115440998,0.9603638100410046,0.9723559517433217,0.9865283853090547,0.9372937384400062,0.9882424375263927
5,2025-04-19,0.7343625846870632,0.7492633615198355,0.7425622155775259,0.7505017554662894,0.7501495230550002,0.7338550349769095,0.7776536147233204,0.7386309241676816,0.9801127646191761,0.9889576513341909,0.9784954923000828,0.9789549444707445,1.0006916212139494,0.9443312173741266,0.9942212824552016
15,2024-11-30,0.5671231120601186,0.6690989165854384,0.7272634103327236,0.7045800169953,0.7062376490464325,0.6662943057879696,0.6818523305007043,0.6259634430815234,0.8475923335136676,0.7798042689933476,0.8049094473025646,0.8030202196468179,0.8511600761609847,0.8317389069326248,0.9060003716323388
15,2024-12-07,0.5713914038838066,0.6612795553803182,0.7052115011948997,0.7038066324969583,0.6789909974929058,0.6626501460223979,0.6503059515778812,0.619253472967091,0.864069362548469,0.8102411870986925,0.8118585098532387,0.8415301616569321,0.8622821670131999,0.8786501222961302,0.9227100514205304
15,2024-12-14,0.5797726361621951,0.6547704823563355,0.6856191321149804,0.7075767826075864,0.6527206805202201,0.6627483170186173,0.6162641380035772,0.6150347393775207,0.8854593354235454,0.8456191039677193,0.8193776992308834,0.8882400289509974,0.8748006162736264,0.94078593967905,0.942666485390704
15,2024-12-21,0.5991378735360925,0.6525644633518154,0.6749293563933939,0.7191938736501466,0.63457779273877,0.6694409462441038,0.5897421867034424,0.6159743048337797,0.9181282573352156,0.8877045691680877,0.8330686557371099,0.9441519706359048,0.8949824131576557,1.0159318547061562,0.9726669908702921
15,2024-12-28,0.6210089702203678,0.6669782227938256,0.6879027322896547,0.7326391489213943,0.6398021236852431,0.6861036383254295,0.5864341026678792,0.635160096679871,0.9310783305924103,0.9027569466883292,0.8476327959468579,0.9706266159971035,0.905124146748532,1.0589578051399062,0.9777203786360725
15,2025-01-04,0.6045068523258549,0.6899036686623494,0.7129366969153952,0.7427515145915803,0.6679473026422131,0.698665911569926,0.6182753647372671,0.6515365723490321,0.8762192169494185,0.8479109785501646,0.8138749507071116,0.9050217733264203,0.8652302084804846,0.9777307762904914,0.9278172215972198
15,2025-01-11,0.602682075786767,0.7059733659965347,0.7311741342377278,0.7496664062796435,0.6864209225012847,0.7081786036802561,0.6376574659222835,0.6648951706373089,0.853689536766073,0.8242661324652604,0.8039336840204524,0.8780065642384889,0.8510311843011839,0.9451501911219226,0.9064317239800224
15,2025-01-18,0.6241252248996595,0.7248656387025295,0.7491291998158791,0.7624710282988505,0.7058231680025647,0.7251809231525758,0.6590337841168288,0.6881249499554626,0.8610219488632542,0.833134291191769,0.8185559867004332,0.8842515423032864,0.8606476052712511,0.9470306984884693,0.9069940349351592
15,2025-02-01,0.6657751928938651,0.7565339437216154,0.7712779394310713,0.7888524976009939,0.7347695838550147,0.7591066948701098,0.7023006967627373,0.727303682901091,0.880033471622858,0.8632104703849955,0.8439793179568762,0.906100643688643,0.8770508775552103,0.9479916451211896,0.9154019270715099
15,2025-02-08,0.6820422018657891,0.755245709450207,0.7724735733360799,0.7895659641481388,0.7410352868399456,0.7561292398075787,0.7167786961114582,0.7247826599899344,0.903073255937187,0.8829327311745501,0.8638191523385169,0.9203909907911062,0.9020180227911258,0.9515380487253383,0.9410299659697449
15,2025-02-15,0.6837875855818877,0.7516755644261546,0.7693724142453672,0.7801339749764705,0.743537548601291,0.7489599421002281,0.7278566238788697,0.7213131763329097,0.9096844675320874,0.8887602062683457,0.8765002006258108,0.9196409607937055,0.9129828541489354,0.9394536824269994,0.9479760082273851
15,2025-02-22,0.6892875696501853,0.7522252329258791,0.772055291849648,0.7733805036230301,0.7511667252966461,0.7427468906485312,0.7434332693023438,0.72087811898868,0.9163313585867235,0.892795602759004,0.8912657694641933,0.9176226081872519,0.9280248471297299,0.9271680433363305,0.9561776831528566
15,2025-03-01,0.6953197762966878,0.7564162908154487,0.7778834892426676,0.7625105566403465,0.7641220128181679,0.7374059119542683,0.7642478825323736,0.7218852513476256,0.9192289811039154,0.8938610806274315,0.9118821637831428,0.9099590963650822,0.9429267721138226,0.9098092283785085,0.9631998645195411
15,2025-03-08,0.6933617138379026,0.7585752114871424,0.785238940061543,0.7496485407026299,0.7768663349000531,0.7260940709488071,0.7833299153909918,0.7143515016901305,0.9140315994225642,0.8829945618636289,0.9249157120855983,0.8925109541876419,0.9549199498790395,0.885146475596834,0.9706170032504071
15,2025-03-15,0.6857838555466049,0.7654244192781567,0.787042324578751,0.7481588653286044,0.785213095701312,0.725917572778371,0.7978156407571872,0.7177470864594564,0.8959524131635912,0.8713430448783772,0.9166286564624169,0.8733729216959862,0.9447131206947387,0.859576850230392,0.9554672787729149
15,2025-03-22,0.687360745807773,0.7659473950773924,0.7755334440007642,0.7519348618786807,0.7787735422170055,0.7281174933290738,0.7965498621789494,0.720659183590717,0.8973994170165186,0.8863070330814716,0.9141227261234147,0.8826195402722602,0.944024490697299,0.8629224339170791,0.953794472420329
15,2025-03-29,0.6923320958942794,0.758162390961543,0.7560356936916095,0.7514555660496022,0.7614469052322955,0.7268537990751833,0.7837047300536606,0.7203488646820198,0.9131712468831722,0.9157399599927948,0.9213214023203866,0.9092322670653823,0.9525052999312545,0.883409362409839,0.961106666281611
15,2025-04-05,0.6979297167781423,0.7465301012223297,0.738003334416762,0.7516305114499549,0.7459389690646937,0.7273031951615215,0.7712451813918738,0.7224534711922334,0.9348982922930883,0.9456999504341135,0.9285542645571699,0.9356391685143511,0.9596131591627947,0.904938836076203,0.9660549012608098
15,2025-04-12,0.7052265153202123,0.7432364872923234,0.7321291935029901,0.7501434990973629,0.7408919208845499,0.7302482924958592,0.7686071498457429,0.728981716949789,0.9488588455733856,0.9632541928097996,0.9401221448546864,0.9518615272228145,0.965735247267574,0.9175383230064268,0.9674131722686087
15,2025-04-19,0.7193673262793506,0.7492633615198355,0.7425622155775259,0.7505017554662894,0.7501495230550002,0.7338550349769095,0.7776536147233204,0.7386309241676816,0.9600994299523167,0.9687637092063249,0.9585151813967513,0.958965251820346,0.9802580782211098,0.9250485211661913,0.9739198600301795
25,2024-11-30,0.5742315275422722,0.6690989165854384,0.7272634103327236,0.7045800169953,0.7062376490464325,0.6662943057879696,0.6818523305007043,0.6259634430815234,0.8582161969006082,0.7895784654965123,0.8149983162893232,0.8130854087396843,0.8618286582281046,0.8421640608320531,0.9173563310908657
25,2024-12-07,0.5814248912655264,0.6612795553803182,0.7052115011948997,0.7038066324969583,0.6789909974929058,0.6626501460223979,0.6503059515778812,0.619253472967091,0.8792422002690444,0.8244688157813207,0.8261145383111166,0.8563072167559942,0.8774236220358035,0.8940789944406567,0.9389126046878467
25,2024-12-14,0.5821479153958248,0.6547704823563355,0.6856191321149804,0.7075767826075864,0.6527206805202201,0.6627483170186173,0.6162641380035772,0.6150347393775207,0.8890869870933057,0.8490835335939791,0.8227346200513719,0.8918790728858955,0.8783846000765803,0.944640259745969,0.9465285098936349
25,2024-12-21,0.5981988844674602,0.6525644633518154,0.6749293563933939,0.7191938736501466,0.63457779273877,0.6694409462441038,0.5897421867034424,0.6159743048337797,0.9166893357859034,0.8863133286482651,0.8317630424622544,0.9426722638460096,0.8935797665554416,1.0143396520626908,0.9711425943796207
25,2024-12-28,0.6168819730030523,0.6669782227938256,0.6879027322896547,0.7326391489213943,0.6398021236852431,0.6861036383254295,0.5864341026678792,0.635160096679871,0.9248907264454136,0.8967575560425339,0.8419997401329672,0.9641761884906361,0.8991090245617611,1.0519203610374224,0.9712228085920972
25,2025-01-04,0.6116235656135856,0.6899036686623494,0.7129366969153952,0.7427515145915803,0.6679473026422131,0.698665911569926,0.6182753647372671,0.6515365723490321,0.8865347343339386,0.8578932298755937,0.8234565040906061,0.9156763762562906,0.8754163549202604,0.9892413647655067,0.9387401898383919
25,2025-01-11,0.6173118634479197,0.7059733659965347,0.7311741342377278,0.7496664062796435,0.6864209225012847,0.7081786036802561,0.6376574659222835,0.6648951706373089,0.8744123973806538,0.8442747555498347,0.8234487477055862,0.8993197077945483,0.8716895148199607,0.9680932106002449,0.9284348732089901
25,2025-01-18,0.6404400864929413,0.7248656387025295,0.7491291998158791,0.7624710282988505,0.7058231680025647,0.7251809231525758,0.6590337841168288,0.6881249499554626,0.8835293774433763,0.8549127262031017,0.8399533395017349,0.907366200949944,0.8831452483729977,0.9717864272333095,0.9307031906551163
25,2025-02-01,0.6776129095861162,0.7565339437216154,0.7712779394310713,0.7888524976009939,0.7347695838550147,0.7591066948701098,0.7023006967627373,0.727303682901091,0.8956807757398654,0.8785586556332124,0.8589855665626056,0.9222114312775137,0.8926451501024661,0.9648472694240234,0.9316780947447334
25,2025-02-08,0.6895383541830907,0.755245709450207,0.7724735733360799,0.7895659641481388,0.7410352868399456,0.7561292398075787,0.7167786961114582,0.7247826599899344,0.9129987043356407,0.8926368201894377,0.8733131688712448,0.9305067740074063,0.9119318733905407,0.9619961613310399,0.9513725869113189
25,2025-02-15,0.6947469764378416,0.7516755644261546,0.7693724142453672,0.7801339749764705,0.743537548601291,0.7489599421002281,0.7278566238788697,0.7213131763329097,0.9242644158164519,0.9030047914042754,0.8905482887843664,0.9343804865601851,0.9276156672540284,0.9545107561643372,0.9631696733586259
