"","quantile","value","horizon"
"1",0.01,0,1
"2",0.025,0,1
"3",0.05,0,1
"4",0.1,0,1
"5",0.15,0,1
"6",0.2,0,1
"7",0.25,0,1
"8",0.3,0,1
"9",0.35,0,1
"10",0.4,0,1
"11",0.45,0,1
"12",0.5,0,1
"13",0.55,0,1
"14",0.6,0,1
"15",0.65,0.131644061759017,1
"16",0.7,0.18815826870824,1
"17",0.75,0.332906090390704,1
"18",0.8,0.982307626497443,1
"19",0.85,2.23260922562458,1
"20",0.9,2.47685455696071,1
"21",0.95,2.73664189645246,1
"22",0.975,2.901,1
"23",0.99,3.1515,1
"24",0.01,0,2
"25",0.025,0,2
"26",0.05,0,2
"27",0.1,0,2
"28",0.15,0,2
"29",0.2,0,2
"30",0.25,0,2
"31",0.3,0,2
"32",0.35,0,2
"33",0.4,0,2
"34",0.45,0,2
"35",0.5,0,2
"36",0.55,0,2
"37",0.6,0.134043734152389,2
"38",0.65,0.21070104849625,2
"39",0.7,0.344253586348761,2
"40",0.75,0.636741010906329,2
"41",0.8,1.72765475996596,2
"42",0.85,3.89742341329508,2
"43",0.9,4.32309189811015,2
"44",0.95,4.78589130092932,2
"45",0.975,5.11020181140441,2
"46",0.99,5.57241972311223,2
"47",0.01,0,3
"48",0.025,0,3
"49",0.05,0,3
"50",0.1,0,3
"51",0.15,0,3
"52",0.2,0,3
"53",0.25,0,3
"54",0.3,0,3
"55",0.35,0,3
"56",0.4,0,3
"57",0.45,0,3
"58",0.5,0,3
"59",0.55,0,3
"60",0.6,0.235008267869614,3
"61",0.65,0.359838450586401,3
"62",0.7,0.579653920064559,3
"63",0.75,0.98275362174127,3
"64",0.8,3.03467178670192,3
"65",0.85,6.64160363144417,3
"66",0.9,7.34492185590037,3
"67",0.95,8.144195421586,3
"68",0.975,8.76007325079235,3
"69",0.99,9.55346911661489,3
"70",0.01,0,4
"71",0.025,0,4
"72",0.05,0,4
"73",0.1,0,4
"74",0.15,0,4
"75",0.2,0,4
"76",0.25,0,4
"77",0.3,0,4
"78",0.35,0,4
"79",0.4,0,4
"80",0.45,0,4
"81",0.5,0,4
"82",0.55,0.32090592354634,4
"83",0.6,0.48661260149483,4
"84",0.65,0.714032790491344,4
"85",0.7,1.21144316635067,4
"86",0.75,2.38945992145114,4
"87",0.8,5.3954462416674,4
"88",0.85,10.9888384282371,4
"89",0.9,12.1075282117694,4
"90",0.95,13.3836040378007,4
"91",0.975,14.4922447878044,4
"92",0.99,15.7697669190213,4
"93",0.01,0,5
"94",0.025,0,5
"95",0.05,0,5
"96",0.1,0,5
"97",0.15,0,5
"98",0.2,0,5
"99",0.25,0,5
"100",0.3,0,5
"101",0.35,0.0545994065281899,5
"102",0.4,0.0887240356083086,5
"103",0.45,0.179336558097237,5
"104",0.5,0.482785204585499,5
