"","quantile","value","horizon"
"1",0.01,0,1
"2",0.025,0,1
"3",0.05,0,1
"4",0.1,0,1
"5",0.15,0,1
"6",0.2,0.0988710921776167,1
"7",0.25,0.140435070090183,1
"8",0.3,0.26046986721144,1
"9",0.35,0.376762928139691,1
"10",0.4,0.56353591160221,1
"11",0.45,0.845710165825523,1
"12",0.5,0.956020187454939,1
"13",0.55,1.03283076099563,1
"14",0.6,1.08742974395575,1
"15",0.65,1.30689842476915,1
"16",0.7,1.36556219445953,1
"17",0.75,1.42422596414992,1
"18",0.8,1.4828897338403,1
"19",0.85,2.20788912579957,1
"20",0.9,3.26153846153846,1
"21",0.95,4.78947368421053,1
"22",0.975,5.84859154929578,1
"23",0.99,7.43636363636364,1
"24",0.01,0,2
"25",0.025,0,2
"26",0.05,0,2
"27",0.1,0,2
"28",0.15,0,2
"29",0.2,0,2
"30",0.25,0.0313747557302505,2
"31",0.3,0.0634966988103232,2
"32",0.35,0.245397389996669,2
"33",0.4,0.441558441558442,2
"34",0.45,0.597302504816956,2
"35",0.5,0.762886597938144,2
"36",0.55,0.893538461538462,2
"37",0.6,1.03214285714286,2
"38",0.65,1.10576923076923,2
"39",0.7,1.25110619469026,2
"40",0.75,1.72222222222222,2
"41",0.8,2.31081081081081,2
"42",0.85,2.95945945945946,2
"43",0.9,3.88947368421053,2
"44",0.95,5.06730769230769,2
"45",0.975,5.9326923076923,2
"46",0.99,7.30491803278688,2
"47",0.01,0,3
"48",0.025,0,3
"49",0.05,0,3
"50",0.1,0,3
"51",0.15,0,3
"52",0.2,0,3
"53",0.25,0.0256431458989897,3
"54",0.3,0.0349307240380854,3
"55",0.35,0.50109467613606,3
"56",0.4,0.683989941324392,3
"57",0.45,0.817526048624098,3
"58",0.5,0.899278653486508,3
"59",0.55,1.00929535232384,3
"60",0.6,1.1619495008808,3
"61",0.65,1.3868073878628,3
"62",0.7,1.86144578313253,3
"63",0.75,2.7156862745098,3
"64",0.8,3.71764705882353,3
"65",0.85,5.11818181818182,3
"66",0.9,5.93636363636364,3
"67",0.95,7.6,3
"68",0.975,9.01666666666667,3
"69",0.99,9.82,3
"70",0.01,0,4
"71",0.025,0,4
"72",0.05,0,4
"73",0.1,0,4
"74",0.15,0,4
"75",0.2,0,4
"76",0.25,0.0252413485094306,4
"77",0.3,0.0949856515120646,4
"78",0.35,0.405545981842636,4
"79",0.4,0.751682119470533,4
"80",0.45,0.866393965150871,4
"81",0.5,1.0322077227193,4
"82",0.55,1.2762474012474,4
"83",0.6,1.55457652265772,4
"84",0.65,1.9001371227085,4
"85",0.7,2.35464098073555,4
"86",0.75,2.9225561961521,4
"87",0.8,3.67058823529412,4
"88",0.85,4.72,4
"89",0.9,5.46,4
"90",0.95,6.16122448979592,4
"91",0.975,7.11716738197424,4
