"","quantile","value","horizon"
"1",0.01,0,1
"2",0.025,0,1
"3",0.05,0,1
"4",0.1,0,1
"5",0.15,0,1
"6",0.2,0,1
"7",0.25,22.3675,1
"8",0.3,22.94,1
"9",0.35,24.0175,1
"10",0.4,32.0727,1
"11",0.45,78.5180743646716,1
"12",0.5,89.1950627886531,1
"13",0.55,102.983105227723,1
"14",0.6,118.351889773879,1
"15",0.65,132.943051936875,1
"16",0.7,148.251518796054,1
"17",0.75,158.522981368365,1
"18",0.8,168.632579472664,1
"19",0.85,181.419409125434,1
"20",0.9,195.618876933649,1
"21",0.95,212.895992233575,1
"22",0.975,226.048027393056,1
"23",0.99,259.444094363925,1
"24",0.01,0,2
"25",0.025,0,2
"26",0.05,0,2
"27",0.1,0,2
"28",0.15,0.23,2
"29",0.2,12.3739,2
"30",0.25,23.6375,2
"31",0.3,24.785,2
"32",0.35,26.85,2
"33",0.4,39.9547,2
"34",0.45,78.0827969227179,2
"35",0.5,91.10571168312,2
"36",0.55,106.67607149363,2
"37",0.6,117.433334264172,2
"38",0.65,132.075224896996,2
"39",0.7,142.044312788373,2
"40",0.75,154.379617140863,2
"41",0.8,167.850879502163,2
"42",0.85,185.688788470247,2
"43",0.9,205.189551640581,2
"44",0.95,229.128713018836,2
"45",0.975,258.315942319136,2
"46",0.99,277.563006437517,2
"47",0.01,0,3
"48",0.025,0,3
"49",0.05,0,3
"50",0.1,0.657142857142858,3
"51",0.15,0.92,3
"52",0.2,14.16415,3
"53",0.25,26.0725,3
"54",0.3,28.1848423826232,3
"55",0.35,32.0167874708776,3
"56",0.4,49.0156106821363,3
"57",0.45,80.287714699248,3
"58",0.5,96.8424321716068,3
"59",0.55,108.258434323874,3
"60",0.6,125.97308303326,3
"61",0.65,137.252521726798,3
"62",0.7,148.43515822866,3
"63",0.75,162.078223278778,3
"64",0.8,178.58789533261,3
"65",0.85,199.219412308389,3
"66",0.9,220.936796585221,3
"67",0.95,261.642022993233,3
"68",0.975,301.447337223857,3
"69",0.99,336.133007109626,3
"70",0.01,0,4
"71",0.025,0,4
"72",0.05,0.262857142857143,4
"73",0.1,0.92,4
"74",0.15,1.84,4
"75",0.2,16.7564,4
"76",0.25,30.6425,4
"77",0.3,35.055,4
"78",0.35,42.26,4
"79",0.4,63.5108452386058,4
"80",0.45,84.5561612431187,4
"81",0.5,97.9794476965866,4
"82",0.55,118.150287316815,4
"83",0.6,132.133532566385,4
"84",0.65,146.228815154712,4
"85",0.7,162.794499128478,4
"86",0.75,183.449079010191,4
"87",0.8,203.747811716063,4
"88",0.85,231.454222190438,4
"89",0.9,263.917819599015,4
"90",0.95,323.902307408582,4
"91",0.975,381.216635111712,4
"92",0.99,434.471815830097,4
"93",0.01,0.874,5
"94",0.025,0.9085,5
"95",0.05,1.71733333333333,5
