"","quantile","value","horizon"
"1",0.01,0,1
"2",0.025,0,1
"3",0.05,0,1
"4",0.1,0,1
"5",0.15,0.152386196886819,1
"6",0.2,0.445332854670731,1
"7",0.25,0.546490309567771,1
"8",0.3,0.711494339680266,1
"9",0.35,0.835057365983425,1
"10",0.4,0.903245522618876,1
"11",0.45,0.938617375252902,1
"12",0.5,0.973989227886928,1
"13",0.55,1.01698054210517,1
"14",0.6,1.08114335233262,1
"15",0.65,1.25043637732414,1
"16",0.7,1.62659282254657,1
"17",0.75,2.61442938169526,1
"18",0.8,3.68531730233299,1
"19",0.85,4.90998363338789,1
"20",0.9,5.94047309691226,1
"21",0.95,7.66045723962743,1
"22",0.975,8.92727272727273,1
"23",0.99,11.27,1
"24",0.01,0,2
"25",0.025,0,2
"26",0.05,0.0241071428571429,2
"27",0.1,0.266906437074904,2
"28",0.15,0.364113745039148,2
"29",0.2,0.479769868927481,2
"30",0.25,0.640510948905109,2
"31",0.3,0.778467153284672,2
"32",0.35,0.913026315789474,2
"33",0.4,0.962763157894737,2
"34",0.45,1.02717391304348,2
"35",0.5,1.12696678321678,2
"36",0.55,1.21898435610031,2
"37",0.6,1.40813023108912,2
"38",0.65,1.72158876960652,2
"39",0.7,2.29940458419159,2
"40",0.75,3.0924840070846,2
"41",0.8,4.09915047778282,2
"42",0.85,5.19114029355151,2
"43",0.9,6.28598848368522,2
"44",0.95,8.02902374670185,2
"45",0.975,9.36181889455116,2
"46",0.99,10.5130434782609,2
"47",0.01,0,3
"48",0.025,0,3
"49",0.05,0.0479289940828403,3
"50",0.1,0.197356939455579,3
"51",0.15,0.305162998810384,3
"52",0.2,0.534608985024958,3
"53",0.25,0.731046931407942,3
"54",0.3,0.920665901262916,3
"55",0.35,1.00671348894856,3
"56",0.4,1.08479652964264,3
"57",0.45,1.27834064372645,3
"58",0.5,1.4875604699378,3
"59",0.55,1.88043209571365,3
"60",0.6,2.66437712690663,3
"61",0.65,3.63822501871959,3
"62",0.7,4.57411298995308,3
"63",0.75,5.58855669190252,3
"64",0.8,5.94781401530354,3
"65",0.85,6.80645161290323,3
"66",0.9,7.75216972034715,3
"67",0.95,8.55072454421751,3
"68",0.975,9.80704132954297,3
"69",0.99,11.0065217391304,3
"70",0.01,0,4
"71",0.025,0,4
"72",0.05,0,4
"73",0.1,0.112454732002991,4
"74",0.15,0.216931304377172,4
"75",0.2,0.458209133182308,4
"76",0.25,0.704131861575179,4
"77",0.3,0.909431137724551,4
"78",0.35,1.0515745600494,4
"79",0.4,1.17842012356575,4
"80",0.45,1.55583370136909,4
"81",0.5,1.8425843780135,4
"82",0.55,2.16956539875558,4
"83",0.6,2.88027548201194,4
"84",0.65,3.72721269837145,4
"85",0.7,4.60733071342201,4
"86",0.75,5.33164261931188,4
"87",0.8,5.94931110733118,4
