"","quantile","value","horizon"
"1",0.01,0,1
"2",0.025,0,1
"3",0.05,0,1
"4",0.1,0,1
"5",0.15,0,1
"6",0.2,0.955,1
"7",0.25,2.20203892493049,1
"8",0.3,2.34296028880866,1
"9",0.35,2.52235965746908,1
"10",0.4,2.80280649926145,1
"11",0.45,4.09326312321689,1
"12",0.5,5.32539282220022,1
"13",0.55,5.95516399585711,1
"14",0.6,6.76171572617604,1
"15",0.65,7.68970229091695,1
"16",0.7,9.09276914338034,1
"17",0.75,11.3029234938911,1
"18",0.8,16.6380952380952,1
"19",0.85,17.865299428652,1
"20",0.9,19.7895253855362,1
"21",0.95,23.0225251967417,1
"22",0.975,25.3025,1
"23",0.99,25.91,1
"24",0.01,0,2
"25",0.025,0,2
"26",0.05,0,2
"27",0.1,0,2
"28",0.15,0,2
"29",0.2,0.522727272727274,2
"30",0.25,2.99909747292419,2
"31",0.3,3.34204275534442,2
"32",0.35,3.64454976303318,2
"33",0.4,3.93742344539856,2
"34",0.45,4.47538542925267,2
"35",0.5,5.31151518623825,2
"36",0.55,6.25019688091145,2
"37",0.6,7.14489957165994,2
"38",0.65,7.97613491773349,2
"39",0.7,9.40182611648542,2
"40",0.75,11.1798542502658,2
"41",0.8,19.1045,2
"42",0.85,23.9,2
"43",0.9,28.5,2
"44",0.95,39.675,2
"45",0.975,47.39,2
"46",0.99,53.52,2
"47",0.01,0,3
"48",0.025,0,3
"49",0.05,0,3
"50",0.1,0,3
"51",0.15,0,3
"52",0.2,1.4596,3
"53",0.25,4,3
"54",0.3,4.81438043904818,3
"55",0.35,5.26513351170431,3
"56",0.4,5.64569857481975,3
"57",0.45,6.09535793285365,3
"58",0.5,6.5404773308211,3
"59",0.55,7.34049423006406,3
"60",0.6,8.33293430688243,3
"61",0.65,9.24137527725024,3
"62",0.7,10.6297971476945,3
"63",0.75,12.8021180451933,3
"64",0.8,21.2028545136948,3
"65",0.85,33.425,3
"66",0.9,42.5,3
"67",0.95,74.275,3
"68",0.975,100.7325,3
"69",0.99,119.815,3
"70",0.01,0,4
"71",0.025,0,4
"72",0.05,0,4
"73",0.1,0,4
"74",0.15,0.621000000000004,4
"75",0.2,1.74527503526093,4
"76",0.25,4,4
"77",0.3,5.83091165898713,4
"78",0.35,7.07093839794384,4
"79",0.4,8.00415632638786,4
"80",0.45,8.73059855846718,4
"81",0.5,9.256187542054,4
"82",0.55,9.96404152068482,4
"83",0.6,10.6664108745283,4
"84",0.65,11.705449889324,4
"85",0.7,13.4230297073125,4
"86",0.75,16.3076479030479,4
"87",0.8,27.3010190812661,4
"88",0.85,45.725,4
"89",0.9,64.65,4
"90",0.95,138.55,4
"91",0.975,198.05,4
"92",0.99,252.79,4
"93",0.01,0,5
"94",0.025,0,5
"95",0.05,0,5
"96",0.1,0.650432050274942,5
