"","quantile","value","horizon"
"1",0.01,0,1
"2",0.025,0,1
"3",0.05,0,1
"4",0.1,0,1
"5",0.15,0,1
"6",0.2,0,1
"7",0.25,1.8575712143928,1
"8",0.3,2.9092812281926,1
"9",0.35,3.63091482649842,1
"10",0.4,4.39265242313705,1
"11",0.45,5.41714272424743,1
"12",0.5,6.39873520022629,1
"13",0.55,7.37509747855472,1
"14",0.6,8.64637370321887,1
"15",0.65,11.2137248602613,1
"16",0.7,12.8650306748466,1
"17",0.75,15.6766363477946,1
"18",0.8,32.1171856879885,1
"19",0.85,41.0808413155569,1
"20",0.9,48.7782307250744,1
"21",0.95,56.8388941916252,1
"22",0.975,66.1222491580563,1
"23",0.99,75.9412321247731,1
"24",0.01,0,2
"25",0.025,0,2
"26",0.05,0,2
"27",0.1,0,2
"28",0.15,0,2
"29",0.2,0.728506787330317,2
"30",0.25,2.16074313408724,2
"31",0.3,3.25451263537906,2
"32",0.35,4.11962977418005,2
"33",0.4,4.86038093976914,2
"34",0.45,5.74102964118565,2
"35",0.5,6.64573137726489,2
"36",0.55,8.18639845821733,2
"37",0.6,10.1777624721562,2
"38",0.65,12.4743542791056,2
"39",0.7,15.689306120972,2
"40",0.75,22.1459403516582,2
"41",0.8,45.1131607539415,2
"42",0.85,57.7995283479705,2
"43",0.9,70.5744934084179,2
"44",0.95,85.5446360473899,2
"45",0.975,100.237295695413,2
"46",0.99,118.274906243533,2
"47",0.01,0,3
"48",0.025,0,3
"49",0.05,0,3
"50",0.1,0,3
"51",0.15,0.288702928870292,3
"52",0.2,1.33057851239669,3
"53",0.25,2.77892739554605,3
"54",0.3,3.46828298538164,3
"55",0.35,4.67801581787556,3
"56",0.4,5.78452775780808,3
"57",0.45,7.30935915209516,3
"58",0.5,8.917321933929,3
"59",0.55,10.7877540221903,3
"60",0.6,12.9861970510927,3
"61",0.65,16.9475065551022,3
"62",0.7,21.7243444075301,3
"63",0.75,34.5262232229015,3
"64",0.8,64.547444033809,3
"65",0.85,84.9750858435715,3
"66",0.9,107.854353878297,3
"67",0.95,133.087985939113,3
"68",0.975,161.680598918019,3
"69",0.99,193.609604278217,3
"70",0.01,0,4
"71",0.025,0,4
"72",0.05,0,4
"73",0.1,0.262857142857143,4
"74",0.15,0.92,4
"75",0.2,1.73511705685619,4
"76",0.25,2.96145081278407,4
"77",0.3,4.14409332173786,4
"78",0.35,5.37693200986302,4
"79",0.4,7.32838067035411,4
"80",0.45,9.52142395401876,4
"81",0.5,12.6959063033766,4
"82",0.55,15.1993848387243,4
"83",0.6,19.0509581911334,4
"84",0.65,26.0853528566363,4
"85",0.7,32.7129441969984,4
"86",0.75,57.0549250153429,4
"87",0.8,94.1294278335639,4
"88",0.85,129.390426849468,4
"89",0.9,167.43678594934,4
"90",0.95,212.131029590829,4
