"","quantile","value","horizon"
"1",0.01,0,1
"2",0.025,0,1
"3",0.05,0,1
"4",0.1,0,1
"5",0.15,0,1
"6",0.2,11.60475,1
"7",0.25,30.9925,1
"8",0.3,36.7394441511946,1
"9",0.35,43.8584014045633,1
"10",0.4,57.6923348634761,1
"11",0.45,77.7861802789259,1
"12",0.5,90.8311572213416,1
"13",0.55,109.861166933126,1
"14",0.6,124.900967360897,1
"15",0.65,140.980981638964,1
"16",0.7,151.652455149162,1
"17",0.75,157.326735742592,1
"18",0.8,162.617205137177,1
"19",0.85,181.144813241939,1
"20",0.9,191.67744714186,1
"21",0.95,201.174382738608,1
"22",0.975,226.380572994012,1
"23",0.99,268.790616831046,1
"24",0.01,0,2
"25",0.025,0,2
"26",0.05,0,2
"27",0.1,0,2
"28",0.15,0.23,2
"29",0.2,12.6291,2
"30",0.25,39.67,2
"31",0.3,49.023019584748,2
"32",0.35,60.5529917439585,2
"33",0.4,73.8364613399178,2
"34",0.45,89.2855341994329,2
"35",0.5,104.356786169231,2
"36",0.55,118.997803051151,2
"37",0.6,128.4893107092,2
"38",0.65,135.71518513519,2
"39",0.7,145.466197584555,2
"40",0.75,156.330519649856,2
"41",0.8,165.390946801898,2
"42",0.85,178.128056095305,2
"43",0.9,197.818062038741,2
"44",0.95,219.896686615774,2
"45",0.975,252.625469628358,2
"46",0.99,310.592255788501,2
"47",0.01,0,3
"48",0.025,0,3
"49",0.05,0,3
"50",0.1,0.674666666666668,3
"51",0.15,1.15000000000001,3
"52",0.2,14.54905,3
"53",0.25,49.6562742686444,3
"54",0.3,66.7925046734393,3
"55",0.35,78.9153349636705,3
"56",0.4,89.6311242896993,3
"57",0.45,96.2464745336799,3
"58",0.5,106.417558826721,3
"59",0.55,118.50162762393,3
"60",0.6,133.282266565157,3
"61",0.65,140.907049603049,3
"62",0.7,149.824045194824,3
"63",0.75,159.708646947544,3
"64",0.8,178.136359078394,3
"65",0.85,198.699651270469,3
"66",0.9,216.672080359332,3
"67",0.95,245.842592652202,3
"68",0.975,290.325545666236,3
"69",0.99,377.546381150388,3
"70",0.01,0,4
"71",0.025,0.092,4
"72",0.05,0.552,4
"73",0.1,1.61,4
"74",0.15,3.22,4
"75",0.2,20.01785,4
"76",0.25,57.6730265057648,4
"77",0.3,74.6252201826368,4
"78",0.35,84.6806168571503,4
"79",0.4,92.5129240964973,4
"80",0.45,104.843761558941,4
"81",0.5,114.538620455894,4
"82",0.55,125.306178382899,4
"83",0.6,134.918556338199,4
"84",0.65,145.911843646871,4
"85",0.7,157.219684717897,4
"86",0.75,175.232763288426,4
"87",0.8,196.507627101799,4
"88",0.85,223.339613095635,4
"89",0.9,246.534380690038,4
"90",0.95,296.792285361974,4
"91",0.975,367.47022386857,4
"92",0.99,476.1872007207,4
"93",0.01,0.408888888888889,5
