horizon,k_perc,round,wis_adaptive,wis_baseline,wis_flusight,wis_adaptive_baseline,wis_adaptive_flusight
2,50,18,3643.2608831654074,9101.738695652173,2029.1856521739128,0.40028185877339717,1.7954300432108314
2,50,19,2480.852517477417,7393.416956521736,2169.2856521739122,0.33554884460953555,1.143626481367852
2,50,20,1793.0822195770593,5171.404347826087,1157.6521739130435,0.3467302301222724,1.5488954799922017
2,50,21,1502.4424810888104,3787.555652173912,896.4869565217393,0.3966786548011422,1.6759222988788427
2,50,22,1414.8294007622494,2479.9343478260867,693.0504347826087,0.570510829047749,2.0414522951797056
2,50,23,1067.1251086956513,1867.193043478261,540.9982608695652,0.5715130058045739,1.9725111629387204
2,50,24,941.0624695652172,1666.2821739130434,561.7721739130435,0.564767771208436,1.6751674669291894
2,50,25,813.3561913043476,1480.4273913043478,440.86086956521734,0.5494063377115244,1.8449271583265938
2,75,4,4801.616760869565,9200.22652173913,6382.499130434783,0.5219020150779842,0.7523098182611854
2,75,5,8538.145169684962,19672.90260869565,16141.202173913043,0.434005359529966,0.5289658773671809
2,75,6,14194.8483815206,27844.322173913046,22419.511304347827,0.5097932818353738,0.6331470917819598
2,75,7,9220.261928078111,16144.59391304348,9872.213913043479,0.5711052243084858,0.9339609138631013
2,75,8,10422.473017202816,5282.515217391304,5634.332608695652,1.9730133446449034,1.8498150075693913
2,75,9,15633.373655141073,2980.934347826087,5521.322608695652,5.244454198242259,2.8314544834818616
2,75,10,24528.228694727102,18449.836086956522,24453.896956521738,1.3294551007999371,1.003039668415121
2,75,12,22526.801115382208,7678.142173913043,11716.178260869563,2.9338869488400974,1.922708976750435
2,75,13,17587.991671970274,7194.785217391304,5367.025652173912,2.4445471463771304,3.2770463217082377
2,75,14,14774.731596625003,15106.326086956522,5151.371739130435,0.9780492961410496,2.8681159785837966
2,75,15,11334.505807472993,14564.048695652176,4247.735217391304,0.7782523970039112,2.6683644877549466
2,75,16,8297.8601041907,13438.056956521736,3420.3865217391303,0.6174895768813955,2.4260007023918364
2,75,17,5962.704730434204,11704.576521739127,2607.637391304348,0.5094336150786457,2.2866310900119595
2,75,18,4227.7034735831785,9101.738695652173,2029.1856521739128,0.4644940505271502,2.0834483375406996
2,75,19,2891.8753560038635,7393.416956521736,2169.2856521739122,0.391141927069721,1.3331003010626197
2,75,20,2032.106064893367,5171.404347826087,1157.6521739130435,0.39295052720981044,1.7553684178076856
2,75,21,1644.5342884473964,3787.555652173912,896.4869565217393,0.434194092304227,1.8344207648352073
2,75,22,1498.250222337201,2479.9343478260867,693.0504347826087,0.6041491475976245,2.1618199010396144
2,75,23,1133.0820960345607,1867.193043478261,540.9982608695652,0.6068371451962046,2.0944283521601688
2,75,24,1005.7435970703376,1666.2821739130434,561.7721739130435,0.6035854027703373,1.790305116155533
2,75,25,862.5670122904057,1480.4273913043478,440.86086956521734,0.5826472931782429,1.95655153776991
3,5,4,6765.429173913042,21110.22304347826,17379.84956521739,0.32048117918882607,0.3892685692431319
3,5,5,13075.15710869565,30384.325652173913,25955.36565217391,0.43032572973230226,0.5037554578854693
3,5,6,5076.987499999999,19576.341304347825,14364.751739130434,0.25934302130666376,0.3534337099728626
3,5,7,6393.694478260868,18111.241304347826,12659.50565217391,0.35302353774757467,0.5050508806529055
3,5,8,11852.756130434782,12187.540869565217,11914.109130434783,0.9725305750591196,0.9948503913025881
3,5,9,22224.903782608693,11629.848695652174,16862.91608695652,1.911022607793469,1.3179751158104662
3,5,10,27054.363021739126,21016.295217391304,29127.37565217391,1.2873041010268655,0.9288294058761155
3,5,12,14980.179369565216,1957.8578260869563,7800.512608695651,7.6513111268682525,1.920409609089793
3,5,13,13459.981108695652,13318.522173913043,5091.782608695653,1.0106212185507852,2.643471283653969
3,5,14,10544.762760869564,21456.83956521739,6590.071739130434,0.4914406303323045,1.6000983264350555
3,5,15,7341.344239130435,19664.792173913047,4590.585217391304,0.3733242728529482,1.59921750527971
3,5,16,4305.104304553499,17677.245652173915,4095.478695652173,0.24353931541501575,1.0511846415228256
3,5,17,2107.3715790166443,15132.73652173913,2941.4030434782608,0.13925912051592731,0.7164511452074382
3,5,18,899.6657084087498,11425.192608695652,2583.728260869565,0.07874402990143195,0.3482044617594434
3,5,19,643.2088695652175,8737.300869565217,2223.310869565217,0.07361642676237892,0.28930226464057235
3,5,20,625.281304347826,5841.730434782608,1178.5091304347825,0.10703700065049218,0.530569758180103
3,5,21,651.0171304347824,4151.291304347826,920.0560869565218,0.15682280107708757,0.7075841784692708
3,5,22,549.0450434782608,2964.9321739130437,730.5886956521739,0.18517963018143677,0.7515104555349646
3,5,23,593.4105869565216,2175.9434782608696,587.0978260869565,0.2727141549792493,1.0107524855127468
3,5,24,529.9481304347826,1951.0782608695654,586.2295652173913,0.27161807963489526,0.9039942061575521
3,5,25,639.5424782608693,1733.6869565217391,460.9252173913043,0.3688915555689306,1.3875189599746443
3,15,4,7303.239747826087,21110.22304347826,17379.84956521739,0.3459574885961393,0.4202130588311992
3,15,5,12964.93082173913,30384.325652173913,25955.36565217391,0.42669799455666135,0.4995086948680009
3,15,6,7050.559421739128,19576.341304347825,14364.751739130434,0.36015715664771475,0.4908236181021484
3,15,7,8176.771117391304,18111.241304347826,12659.50565217391,0.4514749143907861,0.6458997169440954
3,15,8,13205.456495652172,12187.540869565217,11914.109130434783,1.0835210020611212,1.1083880759425495
3,15,9,23247.711821739133,11629.848695652174,16862.91608695652,1.9989694131128555,1.3786293961173925
3,15,10,26379.83992862426,21016.295217391304,29127.37565217391,1.2552088584478267,0.9056717036110808
3,15,12,15776.788239449885,1957.8578260869563,7800.512608695651,8.058188919152485,2.0225322399790304
3,15,13,14510.221799913283,13318.522173913043,5091.782608695653,1.0894768661597019,2.849733171077059
3,15,14,12071.36200906925,21456.83956521739,6590.071739130434,0.5625880723197246,1.8317497118266692
3,15,15,8839.94611244046,19664.792173913047,4590.585217391304,0.4495316316725366,1.9256686661540607
3,15,16,5230.305286973919,17677.245652173915,4095.478695652173,0.29587784148548646,1.2770925392742236
3,15,17,2850.9644872008407,15132.73652173913,2941.4030434782608,0.18839715362157072,0.9692532594341526
3,15,18,1417.8221943499755,11425.192608695652,2583.728260869565,0.12409613062197995,0.5487505074828578
3,15,19,913.7985478260869,8737.300869565217,2223.310869565217,0.10458590833344612,0.4110079972778553
3,15,20,775.5867999999999,5841.730434782608,1178.5091304347825,0.13276661918222563,0.6581084354551126
3,15,21,796.5059173913044,4151.291304347826,920.0560869565218,0.19186943507363347,0.8657145240200385
3,15,22,636.0192739130435,2964.9321739130437,730.5886956521739,0.21451393711770517,0.8705572337733598
3,15,23,645.5221869565215,2175.9434782608696,587.0978260869565,0.2966631226434509,1.0995138429637306
3,15,24,593.3534260869565,1951.0782608695654,586.2295652173913,0.304115646197866,1.0121519986234804
3,15,25,733.3476217391303,1733.6869565217391,460.9252173913043,0.42299886895984423,1.5910338468562286
3,25,4,8054.18474347826,21110.22304347826,17379.84956521739,0.3815300637463658,0.46342085489607726
3,25,5,14005.821130434782,30384.325652173913,25955.36565217391,0.46095547061886843,0.539611782709049
3,25,6,7706.587726086957,19576.341304347825,14364.751739130434,0.3936684391774144,0.5364929283876001
3,25,7,8544.27553478261,18111.241304347826,12659.50565217391,0.47176642347156245,0.6749296354487091
3,25,8,14035.5330031821,12187.540869565217,11914.109130434783,1.1516296153091636,1.1780597986405972
3,25,9,24582.32437391304,11629.848695652174,16862.91608695652,2.1137269294916243,1.4577742216796945
3,25,10,27614.668626086957,21016.295217391304,29127.37565217391,1.313964632702504,0.9480657974768815
3,25,12,16415.05620827923,1957.8578260869563,7800.512608695651,8.384192145906193,2.1043560893652664
3,25,13,14879.193736625886,13318.522173913043,5091.782608695653,1.117180535673074,2.9221973678168176
3,25,14,12018.731572559323,21456.83956521739,6590.071739130434,0.5601352210342425,1.8237633895841634
3,25,15,8568.332337650954,19664.792173913047,4590.585217391304,0.435719445284428,1.866501095588002
3,25,16,5329.397040331946,17677.245652173915,4095.478695652173,0.30148345195828324,1.3012879412581786
3,25,17,3262.636409184445,15132.73652173913,2941.4030434782608,0.21560121690465314,1.1092109312997513
3,25,18,1776.0836605213537,11425.192608695652,2583.728260869565,0.1554532795508048,0.6874111675829273
3,25,19,1180.898703016816,8737.300869565217,2223.310869565217,0.1351560076327759,0.5311442134260551
3,25,20,1020.3080173913044,5841.730434782608,1178.5091304347825,0.1746585243502893,0.8657616568612297
3,25,21,1016.4214173913041,4151.291304347826,920.0560869565218,0.24484463817963395,1.1047385390966238
3,25,22,798.0300478260867,2964.9321739130437,730.5886956521739,0.269156257552046,1.0923109713786496
3,25,23,763.0181956521735,2175.9434782608696,587.0978260869565,0.35066085276351866,1.2996440486549528
3,25,24,693.8919652173913,1951.0782608695654,586.2295652173913,0.35564537780669775,1.1836522863872887
3,25,25,816.5395086956519,1733.6869565217391,460.9252173913043,0.47098439866783015,1.7715227500830084
3,50,4,8809.317569565217,21110.22304347826,17379.84956521739,0.41730101815701776,0.5068696099185729
3,50,5,15151.972182608693,30384.325652173913,25955.36565217391,0.49867725734846485,0.5837703227016425
3,50,6,9089.074130434781,19576.341304347825,14364.751739130434,0.46428870385581883,0.6327345084339749
3,50,7,10519.478613043475,18111.241304347826,12659.50565217391,0.5808259321528748,0.8309549284206886
3,50,8,16737.907847073475,12187.540869565217,11914.109130434783,1.373362192275511,1.4048811928636964
3,50,9,27082.494204388116,11629.848695652174,16862.91608695652,2.3287056360856115,1.6060386035684806
3,50,10,29839.268892552158,21016.295217391304,29127.37565217391,1.4198158421309057,1.024440692799769
3,50,12,17258.51150085758,1957.8578260869563,7800.512608695651,8.814997325597973,2.21248427720232
3,50,13,14359.766263770523,13318.522173913043,5091.782608695653,1.0781801521415764,2.820184475128058
3,50,14,10914.171418637114,21456.83956521739,6590.071739130434,0.5086569895563525,1.6561536582115035
3,50,15,7717.614021777121,19664.792173913047,4590.585217391304,0.3924584584227219,1.6811830423143341
3,50,16,5351.257385566635,17677.245652173915,4095.478695652173,0.30272008947890294,1.3066256189411063
3,50,17,3734.237182508888,15132.73652173913,2941.4030434782608,0.2467654926221983,1.2695428430960916
3,50,18,2511.104803655856,11425.192608695652,2583.728260869565,0.2197866495261242,0.9718919909985939
3,50,19,1815.328965786105,8737.300869565217,2223.310869565217,0.20776770685664153,0.8164980393142702
3,50,20,1512.9415820308361,5841.730434782608,1178.5091304347825,0.258988599169612,1.2837758681366116
3,50,21,1422.4108981169813,4151.291304347826,920.0560869565218,0.3426429980057601,1.5460045515509957
3,50,22,1069.4159922033605,2964.9321739130437,730.5886956521739,0.36068818086721083,1.4637729800195252
3,50,23,947.5923043478259,2175.9434782608696,587.0978260869565,0.43548571634093747,1.6140279562327586
3,50,24,816.5417476464552,1951.0782608695654,586.2295652173913,0.4185079420046099,1.3928702953486445
3,50,25,870.5083956521737,1733.6869565217391,460.9252173913043,0.5021139441451743,1.8886109130218236
3,75,4,8526.68816293652,21110.22304347826,17379.84956521739,0.4039127462260866,0.49060770813581356
3,75,5,14203.43168353481,30384.325652173913,25955.36565217391,0.4674591710913484,0.5472252586950241
3,75,6,9336.588449740859,19576.341304347825,14364.751739130434,0.4769322471746669,0.6499651799973292
3,75,7,10450.249570876045,18111.241304347826,12659.50565217391,0.5770034971798059,0.825486386119786
3,75,8,15715.016176168641,12187.540869565217,11914.109130434783,1.2894329007266965,1.3190257034010524
3,75,9,24306.318612424966,11629.848695652174,16862.91608695652,2.08999439704765,1.441406604117892
3,75,10,29087.795909186603,21016.295217391304,29127.37565217391,1.3840591602042214,0.9986411497053511
3,75,12,17795.118047377437,1957.8578260869563,7800.512608695651,9.089075728723055,2.281275467402009
3,75,13,14832.47655671822,13318.522173913043,5091.782608695653,1.1136728507139144,2.9130223531907253
3,75,14,11345.775925054984,21456.83956521739,6590.071739130434,0.5287719978783387,1.7216468005478904
3,75,15,8299.751735577527,19664.792173913047,4590.585217391304,0.4220615027189469,1.8079942627214827
3,75,16,5972.397698045006,17677.245652173915,4095.478695652173,0.33785793418051707,1.4582905056704119
3,75,17,4237.002409042624,15132.73652173913,2941.4030434782608,0.27998917465825846,1.440469852792528
3,75,18,2906.638568407774,11425.192608695652,2583.728260869565,0.2544060890663276,1.1249784323021386
3,75,19,2050.864781837902,8737.300869565217,2223.310869565217,0.23472521004532562,0.9224372578356358
3,75,20,1656.8207175236805,5841.730434782608,1178.5091304347825,0.2836181395256963,1.4058615879475083
3,75,21,1508.5049810912008,4151.291304347826,920.0560869565218,0.36338210703529256,1.6395793718198473
3,75,22,1132.571289586158,2964.9321739130437,730.5886956521739,0.3819889370661112,1.5502173744628591
3,75,23,1005.178775694934,2175.9434782608696,587.0978260869565,0.46195077479601016,1.712114627292206
3,75,24,862.847686124224,1951.0782608695654,586.2295652173913,0.44224145357432565,1.4718597241069793
3,75,25,856.8457771731559,1733.6869565217391,460.9252173913043,0.4942332720159746,1.8589691881529955
