state,k_perc,week,wis_adaptive_ensemble2,wis_original_ensemble2
24,75,2025-02-08,191.83307459806318,205.62152715856323
24,75,2025-02-15,161.7188422028617,173.09522324351485
24,75,2025-02-22,121.14714332082276,130.1721776894252
24,75,2025-03-01,93.09439167873693,100.04570336290138
24,75,2025-03-08,72.73865080366011,78.34451331435935
24,75,2025-03-15,59.98275769549925,64.65580299357197
24,75,2025-03-22,49.50004608431677,53.45544682015014
24,75,2025-03-29,41.935930994443986,45.32598256248818
24,75,2025-04-05,38.34296041170363,41.21259952459728
24,75,2025-04-12,30.919151161130806,33.28738299075263
24,75,2025-04-19,24.547706715149577,26.56181070302058
24,75,2025-04-26,21.65361345484331,23.514738692340643
23,5,2024-11-30,32.2272544505176,38.189439609635386
23,5,2024-12-07,34.40273970683265,39.23065894662349
23,5,2024-12-14,35.718668095487004,40.19491899191424
23,5,2024-12-21,39.654944995423236,40.96453141932401
23,5,2024-12-28,41.81270907231401,41.81136838880182
23,5,2025-01-04,41.413991388939586,43.074525169422095
23,5,2025-01-11,32.30710026245517,44.32996006277508
23,5,2025-01-18,32.72946279676929,45.78402665218054
23,5,2025-02-01,37.55948153934129,49.44097762913516
23,5,2025-02-08,38.50512134200521,50.39247749564822
23,5,2025-02-15,37.51175560004352,48.92841704415671
23,5,2025-02-22,31.477385431525555,43.23122371476015
23,5,2025-03-01,25.28348501839485,35.887022751866354
23,5,2025-03-08,21.426684606717274,29.881314937176594
23,5,2025-03-15,14.73467107831432,21.829998304962636
23,5,2025-03-22,12.126825812988171,18.180630227226892
23,5,2025-03-29,10.536789515082665,15.378165640332147
23,5,2025-04-05,9.333254279110392,13.339995833728906
23,5,2025-04-12,7.040511118149165,10.234763134931914
23,5,2025-04-19,4.47333565460005,7.171289601571952
23,5,2025-04-26,3.3660500847665213,5.5987599392139735
23,15,2024-11-30,31.642533652300266,38.189439609635386
23,15,2024-12-07,34.13138826909679,39.23065894662349
23,15,2024-12-14,35.39410287481293,40.19491899191424
23,15,2024-12-21,37.43586750318169,40.96453141932401
23,15,2024-12-28,39.62429586944033,41.81136838880182
23,15,2025-01-04,40.010906427861954,43.074525169422095
23,15,2025-01-11,36.47597006563039,44.32996006277508
23,15,2025-01-18,36.901688006956405,45.78402665218054
23,15,2025-02-01,41.42721059595629,49.44097762913516
23,15,2025-02-08,42.63139221394244,50.39247749564822
23,15,2025-02-15,42.579700748887696,48.92841704415671
23,15,2025-02-22,36.59456539557428,43.23122371476015
23,15,2025-03-01,29.90181163979538,35.887022751866354
23,15,2025-03-08,25.027728717167843,29.881314937176594
23,15,2025-03-15,17.737931507490156,21.829998304962636
23,15,2025-03-22,14.486222784575174,18.180630227226892
23,15,2025-03-29,12.257491587648369,15.378165640332147
23,15,2025-04-05,10.701168008984503,13.339995833728906
23,15,2025-04-12,7.970881490740935,10.234763134931914
23,15,2025-04-19,5.200472389378992,7.171289601571952
23,15,2025-04-26,3.8779818766674685,5.5987599392139735
23,25,2024-11-30,31.80367619198583,38.189439609635386
23,25,2024-12-07,33.58680244750391,39.23065894662349
23,25,2024-12-14,34.81116582203855,40.19491899191424
23,25,2024-12-21,36.016894733361895,40.96453141932401
23,25,2024-12-28,38.40361089844429,41.81136838880182
23,25,2025-01-04,40.572195512408555,43.074525169422095
23,25,2025-01-11,37.883566880732275,44.32996006277508
23,25,2025-01-18,37.973826222515804,45.78402665218054
