state,k_perc,week,mae_adaptive_ensemble2,mae_original_ensemble2
56,50,2023-12-16,0.5826034036876216,0.7222666876859621
56,50,2023-12-23,0.5804297034690173,0.739677525219507
56,50,2023-12-30,0.6050238939889168,0.7685549418923326
56,50,2024-01-06,0.5798607431644085,0.7786932927281629
56,50,2024-01-13,0.5302431714271205,0.7794632549201453
56,50,2024-01-20,0.505022884843808,0.793596344380624
56,50,2024-01-27,0.535472378986339,0.8266199981965678
56,50,2024-02-03,0.5221367746328291,0.8437438764738495
56,50,2024-02-10,0.5216096970402682,0.8560051061008436
56,50,2024-02-17,0.5612738558614593,0.8678818499101607
56,50,2024-02-24,0.53525140840176,0.8607051917649253
56,50,2024-03-02,0.520143350435733,0.8624519385020795
56,50,2024-03-09,0.46845172308835986,0.8539904657483295
56,50,2024-03-16,0.4842580908514024,0.8559094445843123
56,50,2024-03-23,0.5291439531179272,0.8624376592736713
56,50,2024-03-30,0.6169076648559724,0.8844853724497419
56,50,2024-04-06,0.608911120938682,0.8749858173050229
56,50,2024-04-13,0.6143692583580938,0.8749200509144514
56,50,2024-04-20,0.364542375734465,0.8575876487866437
56,75,2023-11-04,0.6408062567395388,0.6884390745749601
56,75,2023-11-11,0.6718892274953665,0.6781764609893942
56,75,2023-11-18,0.6765432623268722,0.6730545729768542
56,75,2023-11-25,0.686724712474167,0.6735633315332651
56,75,2023-12-02,0.6799418987838253,0.6886729191598239
56,75,2023-12-09,0.6884011110383828,0.7090685444025916
56,75,2023-12-16,0.6858055603899854,0.7222666876859621
56,75,2023-12-23,0.6971346729743798,0.739677525219507
56,75,2023-12-30,0.7270664573715571,0.7685549418923326
56,75,2024-01-06,0.7297256638037442,0.7786932927281629
56,75,2024-01-13,0.7169089569435225,0.7794632549201453
56,75,2024-01-20,0.7236986526288872,0.793596344380624
56,75,2024-01-27,0.7539945060771533,0.8266199981965678
56,75,2024-02-03,0.7664658459244763,0.8437438764738495
56,75,2024-02-10,0.7693830020489969,0.8560051061008436
56,75,2024-02-17,0.7751645644268373,0.8678818499101607
56,75,2024-02-24,0.7483003454269527,0.8607051917649253
56,75,2024-03-02,0.7385875089907007,0.8624519385020795
56,75,2024-03-09,0.7147976088322067,0.8539904657483295
56,75,2024-03-16,0.7124688690137797,0.8559094445843123
56,75,2024-03-23,0.7225902373400809,0.8624376592736713
56,75,2024-03-30,0.7833248813969159,0.8844853724497419
56,75,2024-04-06,0.7709043567588784,0.8749858173050229
56,75,2024-04-13,0.7685390190933433,0.8749200509144514
56,75,2024-04-20,0.6240000749241394,0.8575876487866437
54,5,2023-11-04,0.6476981263988295,0.8171926275435366
54,5,2023-11-11,0.7216181747313932,0.8102966177340324
54,5,2023-11-18,0.7087925841340186,0.8061083909751774
54,5,2023-11-25,0.7085331732107073,0.794337404983385
54,5,2023-12-02,0.6398793131876969,0.7853719078043094
54,5,2023-12-09,0.6082296544744941,0.7758824239618368
54,5,2023-12-16,0.600428699223771,0.7641844708599589
54,5,2023-12-23,0.6010396429788938,0.7568079374366623
54,5,2023-12-30,0.4848420287351198,0.7833798547133982
54,5,2024-01-06,0.3930196355499362,0.7995129564135374
54,5,2024-01-13,0.3636474252349504,0.8096370110316403
54,5,2024-01-20,0.35265662360327593,0.8208524739367069
54,5,2024-01-27,0.31047971224661336,0.8284099389346377
54,5,2024-02-03,0.3276950337613892,0.8377276686891109
54,5,2024-02-10,0.3537008939311436,0.8492302453511877
54,5,2024-02-17,0.3936044228355941,0.8604483640657468
54,5,2024-02-24,0.39152999054924986,0.8642326692828127
54,5,2024-03-02,0.4205788427389159,0.8684765238173413
54,5,2024-03-09,0.3449115682610173,0.8644191061854948
54,5,2024-03-16,0.3343449603914693,0.8616387518826619
54,5,2024-03-23,0.3396585622536945,0.8650156342768694
54,5,2024-03-30,0.3834333271732735,0.8704283205577739
54,5,2024-04-06,0.41613444726417276,0.8666347546619295
54,5,2024-04-13,0.31959171108456286,0.8229600006032785
54,5,2024-04-20,0.43749899067195375,0.8436548216384249
54,15,2023-11-04,0.7421138450733887,0.8171926275435366
54,15,2023-11-11,0.7341409371933414,0.8102966177340324
54,15,2023-11-18,0.7124364693951564,0.8061083909751774
54,15,2023-11-25,0.7140873165563649,0.794337404983385
54,15,2023-12-02,0.6948615562552777,0.7853719078043094
54,15,2023-12-09,0.669059323548283,0.7758824239618368
54,15,2023-12-16,0.6621692829687287,0.7641844708599589
54,15,2023-12-23,0.6298152752142432,0.7568079374366623
54,15,2023-12-30,0.5936338549959425,0.7833798547133982
54,15,2024-01-06,0.5032239392515929,0.7995129564135374
54,15,2024-01-13,0.4232627417179256,0.8096370110316403
54,15,2024-01-20,0.35756951632054346,0.8208524739367069
54,15,2024-01-27,0.32390115031741773,0.8284099389346377
54,15,2024-02-03,0.32782840848423767,0.8377276686891109
54,15,2024-02-10,0.3461030496509039,0.8492302453511877
54,15,2024-02-17,0.4005419744965143,0.8604483640657468
54,15,2024-02-24,0.40374414215253984,0.8642326692828127
54,15,2024-03-02,0.4327331264624205,0.8684765238173413
54,15,2024-03-09,0.4287307145529803,0.8644191061854948
54,15,2024-03-16,0.4442787859187723,0.8616387518826619
54,15,2024-03-23,0.47380449986373624,0.8650156342768694
54,15,2024-03-30,0.5103935480159097,0.8704283205577739
54,15,2024-04-06,0.4996389243813844,0.8666347546619295
54,15,2024-04-13,0.19090806482512004,0.8229600006032785
54,15,2024-04-20,0.14313774225999237,0.8436548216384249
54,25,2023-11-04,0.7122819007576334,0.8171926275435366
54,25,2023-11-11,0.7157232351964719,0.8102966177340324
54,25,2023-11-18,0.7327557802267475,0.8061083909751774
54,25,2023-11-25,0.7228676618344959,0.794337404983385
54,25,2023-12-02,0.7019506948613871,0.7853719078043094
54,25,2023-12-09,0.6891490355152264,0.7758824239618368
54,25,2023-12-16,0.6726581630974703,0.7641844708599589
54,25,2023-12-23,0.6562545172721952,0.7568079374366623
54,25,2023-12-30,0.6186870677108588,0.7833798547133982
54,25,2024-01-06,0.5501501668471745,0.7995129564135374
54,25,2024-01-13,0.4668887959437597,0.8096370110316403
54,25,2024-01-20,0.3936303177990862,0.8208524739367069
54,25,2024-01-27,0.36437998588054066,0.8284099389346377
54,25,2024-02-03,0.3807749726270789,0.8377276686891109
54,25,2024-02-10,0.42695558709980536,0.8492302453511877
54,25,2024-02-17,0.47537459263357806,0.8604483640657468
54,25,2024-02-24,0.4848203386717325,0.8642326692828127
54,25,2024-03-02,0.5019723667056138,0.8684765238173413
54,25,2024-03-09,0.48709143243221004,0.8644191061854948
54,25,2024-03-16,0.49694904051511074,0.8616387518826619
54,25,2024-03-23,0.5237402039500252,0.8650156342768694
54,25,2024-03-30,0.5650069146855174,0.8704283205577739
54,25,2024-04-06,0.559021361589836,0.8666347546619295
54,25,2024-04-13,0.30413426144093514,0.8229600006032785
54,25,2024-04-20,0.2807235137726162,0.8436548216384249
54,50,2023-11-04,0.6539253067559041,0.8171926275435366
54,50,2023-11-11,0.6686076476082634,0.8102966177340324
54,50,2023-11-18,0.6816406747757717,0.8061083909751774
54,50,2023-11-25,0.6792599006182447,0.794337404983385
54,50,2023-12-02,0.6726886402037755,0.7853719078043094
54,50,2023-12-09,0.66050696366622,0.7758824239618368
54,50,2023-12-16,0.645478707486929,0.7641844708599589
54,50,2023-12-23,0.6336840740474725,0.7568079374366623
54,50,2023-12-30,0.6359271490205127,0.7833798547133982
54,50,2024-01-06,0.6226672832217411,0.7995129564135374
54,50,2024-01-13,0.5936864404039438,0.8096370110316403
54,50,2024-01-20,0.5592554473230646,0.8208524739367069
54,50,2024-01-27,0.5566081547077728,0.8284099389346377
