state,k_perc,week,wis_adaptive_ensemble2,wis_original_ensemble2
20,5,2023-11-18,23.65000336445624,32.78376561301697
20,5,2023-11-25,26.085882974506948,33.41065797861925
20,5,2023-12-02,23.760365804177216,33.870390974147135
20,5,2023-12-09,27.554112427234184,34.053315096333584
20,5,2023-12-16,23.841123446900884,33.85892259634806
20,5,2023-12-23,23.486903965430194,33.40016400625395
20,5,2023-12-30,26.403077892653844,33.142876195756216
20,5,2024-01-06,30.560279135834058,32.89181419547747
20,5,2024-01-13,28.740476849325326,32.6778340066014
20,5,2024-01-20,25.773981860298647,32.614019630726986
20,5,2024-01-27,23.600484827561306,32.47548423555538
20,5,2024-02-03,21.793442246667723,32.50260297576223
20,5,2024-02-10,21.273865875592048,31.471568638830608
20,5,2024-02-17,20.21150200837402,29.320555736434095
20,5,2024-02-24,20.223341509602058,26.32772039917802
20,5,2024-03-02,18.819500039889153,25.71567223356334
20,5,2024-03-09,17.399160838194895,24.84857016156016
20,5,2024-03-16,16.724489779418644,23.591126835678804
20,5,2024-03-23,16.084868154700505,20.851519178874543
20,5,2024-03-30,14.03215623703157,19.610989763533414
20,5,2024-04-06,13.49281616686019,16.918928067511104
20,5,2024-04-13,10.83237358935358,16.131548516628957
20,5,2024-04-20,9.228056515967102,17.43652405089654
20,15,2023-11-04,27.979192867792932,31.208281352967788
20,15,2023-11-11,25.321144969749145,32.03395268843583
20,15,2023-11-18,26.26341446036629,32.78376561301697
20,15,2023-11-25,27.20534083337359,33.41065797861925
20,15,2023-12-02,27.302801286093032,33.870390974147135
20,15,2023-12-09,28.229722787599513,34.053315096333584
20,15,2023-12-16,27.11558385363135,33.85892259634806
20,15,2023-12-23,26.789753418432902,33.40016400625395
20,15,2023-12-30,27.82190619132884,33.142876195756216
20,15,2024-01-06,29.346713761336318,32.89181419547747
20,15,2024-01-13,29.57499963072755,32.6778340066014
20,15,2024-01-20,29.108058097982198,32.614019630726986
20,15,2024-01-27,26.61185193096183,32.47548423555538
20,15,2024-02-03,24.356035409022834,32.50260297576223
20,15,2024-02-10,23.575049806838685,31.471568638830608
20,15,2024-02-17,23.31937416997375,29.320555736434095
20,15,2024-02-24,22.668235230260514,26.32772039917802
20,15,2024-03-02,20.751122746935522,25.71567223356334
20,15,2024-03-09,18.982187172784048,24.84857016156016
20,15,2024-03-16,18.25635349146113,23.591126835678804
20,15,2024-03-23,17.344720759327195,20.851519178874543
20,15,2024-03-30,15.52232385908967,19.610989763533414
20,15,2024-04-06,14.435690719194795,16.918928067511104
20,15,2024-04-13,11.724201066832887,16.131548516628957
20,15,2024-04-20,9.641434048492606,17.43652405089654
20,25,2023-11-04,29.453069563951654,31.208281352967788
20,25,2023-11-11,26.727245147586085,32.03395268843583
20,25,2023-11-18,26.580021199751485,32.78376561301697
20,25,2023-11-25,28.43959691601121,33.41065797861925
20,25,2023-12-02,28.17152240482799,33.870390974147135
20,25,2023-12-09,29.17565881319508,34.053315096333584
20,25,2023-12-16,28.16493078001294,33.85892259634806
20,25,2023-12-23,27.908980304439126,33.40016400625395
20,25,2023-12-30,28.39420424423122,33.142876195756216
20,25,2024-01-06,29.0283548731513,32.89181419547747
20,25,2024-01-13,29.03123213453902,32.6778340066014
20,25,2024-01-20,29.051562765213003,32.614019630726986
20,25,2024-01-27,27.586129908252815,32.47548423555538
20,25,2024-02-03,25.889958620545297,32.50260297576223
20,25,2024-02-10,25.18444439503314,31.471568638830608
20,25,2024-02-17,24.446438465829072,29.320555736434095
20,25,2024-02-24,22.89811397066093,26.32772039917802
20,25,2024-03-02,20.909414676451412,25.71567223356334
20,25,2024-03-09,19.269759280300644,24.84857016156016
20,25,2024-03-16,18.913303023183058,23.591126835678804
20,25,2024-03-23,18.349921898973065,20.851519178874543
20,25,2024-03-30,16.164745410066146,19.610989763533414
20,25,2024-04-06,15.69668127836148,16.918928067511104
20,25,2024-04-13,13.077527918910548,16.131548516628957
20,25,2024-04-20,11.52566201108947,17.43652405089654
20,50,2023-11-04,29.253226177888823,31.208281352967788
20,50,2023-11-11,27.616012223884734,32.03395268843583
20,50,2023-11-18,27.292265239314915,32.78376561301697
20,50,2023-11-25,28.20521517913671,33.41065797861925
20,50,2023-12-02,28.460974535396232,33.870390974147135
20,50,2023-12-09,28.992942950843172,34.053315096333584
20,50,2023-12-16,28.57084586933927,33.85892259634806
20,50,2023-12-23,28.34177696683052,33.40016400625395
20,50,2023-12-30,28.24588508528245,33.142876195756216
20,50,2024-01-06,27.92478884091012,32.89181419547747
20,50,2024-01-13,27.6875993452308,32.6778340066014
20,50,2024-01-20,27.358276191795046,32.614019630726986
20,50,2024-01-27,27.32657322500662,32.47548423555538
20,50,2024-02-03,27.5855437267723,32.50260297576223
20,50,2024-02-10,27.925808146959458,31.471568638830608
20,50,2024-02-17,26.518557285817185,29.320555736434095
20,50,2024-02-24,24.88483251105497,26.32772039917802
20,50,2024-03-02,22.638095593441385,25.71567223356334
20,50,2024-03-09,22.269988956447737,24.84857016156016
20,50,2024-03-16,21.73051918365967,23.591126835678804
20,50,2024-03-23,21.108286993346873,20.851519178874543
20,50,2024-03-30,18.867004110357772,19.610989763533414
20,50,2024-04-06,18.052303632691476,16.918928067511104
20,50,2024-04-13,14.811551797893166,16.131548516628957
20,50,2024-04-20,12.923272141051182,17.43652405089654
20,75,2023-11-04,28.126745839801288,31.208281352967788
20,75,2023-11-11,27.979882191051377,32.03395268843583
20,75,2023-11-18,28.792052721808226,32.78376561301697
20,75,2023-11-25,29.736768962937973,33.41065797861925
20,75,2023-12-02,30.650600774140663,33.870390974147135
20,75,2023-12-09,31.507723871422996,34.053315096333584
20,75,2023-12-16,32.13951067890451,33.85892259634806
20,75,2023-12-23,32.38766749100616,33.40016400625395
20,75,2023-12-30,32.199167872036604,33.142876195756216
20,75,2024-01-06,32.02756066590145,32.89181419547747
20,75,2024-01-13,31.889591412544227,32.6778340066014
20,75,2024-01-20,31.821263974610424,32.614019630726986
20,75,2024-01-27,31.93097603810603,32.47548423555538
20,75,2024-02-03,32.097516456028025,32.50260297576223
20,75,2024-02-10,32.564192453919304,31.471568638830608
20,75,2024-02-17,31.310409049031215,29.320555736434095
20,75,2024-02-24,29.260358434612865,26.32772039917802
20,75,2024-03-02,26.404226244163066,25.71567223356334
20,75,2024-03-09,26.01327187342944,24.84857016156016
20,75,2024-03-16,25.285669558691822,23.591126835678804
20,75,2024-03-23,24.095977828925815,20.851519178874543
20,75,2024-03-30,21.070546605033634,19.610989763533414
20,75,2024-04-06,19.802553452247142,16.918928067511104
20,75,2024-04-13,15.741448475035346,16.131548516628957
20,75,2024-04-20,13.371115772790365,17.43652405089654
21,5,2023-11-04,91.18312258375445,81.77033997426085
21,5,2023-11-11,80.61314706597953,81.82958678396732
21,5,2023-11-18,79.90962288072804,81.51326574485401
21,5,2023-11-25,61.47875668253607,80.23883727963971
21,5,2023-12-02,59.0216786702368,78.82502012058772
21,5,2023-12-09,57.05620090214353,77.35161506148053
21,5,2023-12-16,57.44576407456974,75.3671244740493
21,5,2023-12-23,55.349882949097086,74.37654581697996
21,5,2023-12-30,51.90852366718542,74.6771534042724
21,5,2024-01-06,52.85402971627499,75.85234176982168
21,5,2024-01-13,50.297600637466125,76.65644844310137
21,5,2024-01-20,45.06394730535512,78.51674074199885
21,5,2024-01-27,45.42796512712793,81.32343642390198
21,5,2024-02-03,45.6164065633693,81.92960584853498
21,5,2024-02-10,47.94248652534953,83.0311217000391
21,5,2024-02-17,46.77943867811193,79.59529505719424
21,5,2024-02-24,46.638770464471484,74.24677867242977
21,5,2024-03-02,46.19035775654877,66.46175164788276
21,5,2024-03-09,41.97625060012039,53.917237543687506
21,5,2024-03-16,31.525693722773926,47.34454404698712
21,5,2024-03-23,29.454074934080687,43.52790525585036
21,5,2024-03-30,29.335427431271935,38.67440201155981
21,5,2024-04-06,28.858353061433977,31.50349217256721
21,5,2024-04-13,25.66182865559174,22.73009434844138
21,5,2024-04-20,18.38100003232434,16.66227469980234
21,15,2023-11-04,93.59480065779093,81.77033997426085
21,15,2023-11-11,83.44784874009804,81.82958678396732
21,15,2023-11-18,83.5492758141651,81.51326574485401
21,15,2023-11-25,67.70918149843536,80.23883727963971
21,15,2023-12-02,65.62447399748014,78.82502012058772
21,15,2023-12-09,64.53766933971966,77.35161506148053
21,15,2023-12-16,62.477685427323266,75.3671244740493
21,15,2023-12-23,60.387227744674696,74.37654581697996
21,15,2023-12-30,58.10972988800035,74.6771534042724
21,15,2024-01-06,57.85747140009668,75.85234176982168
21,15,2024-01-13,55.67665982404457,76.65644844310137
21,15,2024-01-20,53.08044683454681,78.51674074199885
21,15,2024-01-27,53.51888524993891,81.32343642390198
21,15,2024-02-03,55.01382465247511,81.92960584853498
21,15,2024-02-10,56.17430565502734,83.0311217000391
21,15,2024-02-17,56.65588939547233,79.59529505719424
21,15,2024-02-24,55.17885998648665,74.24677867242977
21,15,2024-03-02,52.51564039167998,66.46175164788276
21,15,2024-03-09,48.75520595997517,53.917237543687506
21,15,2024-03-16,38.63330700430332,47.34454404698712
21,15,2024-03-23,36.34031764987092,43.52790525585036
21,15,2024-03-30,36.24913234859882,38.67440201155981
21,15,2024-04-06,35.059760698319735,31.50349217256721
21,15,2024-04-13,30.330418078689853,22.73009434844138
21,15,2024-04-20,21.851811984557077,16.66227469980234
21,25,2023-11-04,90.89633442088785,81.77033997426085
21,25,2023-11-11,84.56734257152338,81.82958678396732
21,25,2023-11-18,82.43132048508747,81.51326574485401
21,25,2023-11-25,70.44030536587995,80.23883727963971
21,25,2023-12-02,67.7140887353027,78.82502012058772
21,25,2023-12-09,67.28967472338964,77.35161506148053
21,25,2023-12-16,65.21121508450547,75.3671244740493
21,25,2023-12-23,62.18534027109068,74.37654581697996
21,25,2023-12-30,60.62870294623469,74.6771534042724
21,25,2024-01-06,58.491785110497965,75.85234176982168
21,25,2024-01-13,57.9497788407901,76.65644844310137
21,25,2024-01-20,58.26381327917941,78.51674074199885
21,25,2024-01-27,59.82824861974744,81.32343642390198
21,25,2024-02-03,61.578757103334965,81.92960584853498
21,25,2024-02-10,63.10878021440347,83.0311217000391
21,25,2024-02-17,64.47428110155914,79.59529505719424
21,25,2024-02-24,63.136548287297124,74.24677867242977
21,25,2024-03-02,60.84778426680549,66.46175164788276
21,25,2024-03-09,55.694537558617185,53.917237543687506
21,25,2024-03-16,44.176269677570964,47.34454404698712
21,25,2024-03-23,40.701931776947596,43.52790525585036
21,25,2024-03-30,39.93284938445534,38.67440201155981
21,25,2024-04-06,38.11751868101371,31.50349217256721
21,25,2024-04-13,33.27910432762825,22.73009434844138
21,25,2024-04-20,24.5133335715647,16.66227469980234
21,50,2023-11-04,85.78742227617556,81.77033997426085
21,50,2023-11-11,82.10301583551552,81.82958678396732
21,50,2023-11-18,79.7608086060281,81.51326574485401
21,50,2023-11-25,72.87973430663028,80.23883727963971
21,50,2023-12-02,70.33232047123605,78.82502012058772
21,50,2023-12-09,69.0714173748976,77.35161506148053
21,50,2023-12-16,68.1921939162506,75.3671244740493
21,50,2023-12-23,66.48853027917328,74.37654581697996
21,50,2023-12-30,64.68147038189078,74.6771534042724
21,50,2024-01-06,64.24248927537863,75.85234176982168
21,50,2024-01-13,64.93101737234957,76.65644844310137
21,50,2024-01-20,65.63426670548654,78.51674074199885
21,50,2024-01-27,67.554017176262,81.32343642390198
21,50,2024-02-03,70.40912009895195,81.92960584853498
21,50,2024-02-10,72.23775199312023,83.0311217000391
21,50,2024-02-17,75.1801276338293,79.59529505719424
21,50,2024-02-24,73.41135539333305,74.24677867242977
21,50,2024-03-02,70.31939901251053,66.46175164788276
21,50,2024-03-09,64.20692664668242,53.917237543687506
21,50,2024-03-16,52.33149680894879,47.34454404698712
21,50,2024-03-23,47.47673198435419,43.52790525585036
21,50,2024-03-30,45.945242924179965,38.67440201155981
21,50,2024-04-06,43.52216526164565,31.50349217256721
21,50,2024-04-13,38.01368658943478,22.73009434844138
21,50,2024-04-20,28.215385711775692,16.66227469980234
21,75,2023-11-04,82.85237179374617,81.77033997426085
21,75,2023-11-11,79.87090812700883,81.82958678396732
21,75,2023-11-18,78.75196386079394,81.51326574485401
21,75,2023-11-25,79.26211953585121,80.23883727963971
21,75,2023-12-02,79.19196835836102,78.82502012058772
21,75,2023-12-09,78.54427991847618,77.35161506148053
21,75,2023-12-16,77.68803494117947,75.3671244740493
21,75,2023-12-23,75.79631739135063,74.37654581697996
21,75,2023-12-30,74.53760315728019,74.6771534042724
21,75,2024-01-06,74.37408868602421,75.85234176982168
21,75,2024-01-13,75.43816198408913,76.65644844310137
21,75,2024-01-20,76.43315925788036,78.51674074199885
21,75,2024-01-27,78.9921952120092,81.32343642390198
21,75,2024-02-03,82.69334497268636,81.92960584853498
21,75,2024-02-10,84.75505460550681,83.0311217000391
21,75,2024-02-17,87.17257403165203,79.59529505719424
21,75,2024-02-24,84.98041835719357,74.24677867242977
21,75,2024-03-02,80.52908351448069,66.46175164788276
21,75,2024-03-09,73.41308478407699,53.917237543687506
21,75,2024-03-16,60.15585707974402,47.34454404698712
21,75,2024-03-23,54.268963329167846,43.52790525585036
21,75,2024-03-30,52.04303751305692,38.67440201155981
21,75,2024-04-06,48.95438171717911,31.50349217256721
21,75,2024-04-13,42.795749541022985,22.73009434844138
21,75,2024-04-20,31.93564271887301,16.66227469980234
22,5,2023-11-04,37.172708138395244,35.6457021098661
22,5,2023-11-11,32.62992367482435,36.274330575709904
22,5,2023-11-18,31.750111399882297,36.68015609340211
22,5,2023-11-25,32.89907342255881,36.70644818104796
22,5,2023-12-02,33.20218070118968,36.37102135542835
22,5,2023-12-09,31.499128337910882,35.90033220904774
22,5,2023-12-16,34.49297475361411,35.17183558470641
22,5,2023-12-23,35.81432810331288,34.34454870797856
22,5,2023-12-30,37.75809916673459,31.580474630243273
22,5,2024-01-06,40.250491040618996,26.928087265007065
22,5,2024-01-13,36.34524322322196,24.05790532481054
22,5,2024-01-20,34.10597979383833,22.19173666618031
22,5,2024-01-27,31.181910571291365,21.230289910714298
22,5,2024-02-03,26.255502717809836,20.131534441623664
22,5,2024-02-10,20.1287843455881,18.76612063081603
22,5,2024-02-17,16.855109403249067,17.20538201329928
22,5,2024-02-24,14.433500827528462,15.570438631926297
22,5,2024-03-02,12.721179013831126,13.624495992403512
22,5,2024-03-09,10.705263327302097,11.80124498097685
22,5,2024-03-16,9.44522197174354,10.371680999159858
22,5,2024-03-23,9.037760892451535,9.263456990971697
22,5,2024-03-30,9.55534368834698,8.425472524157929
22,5,2024-04-06,10.119653891097505,7.11763126859824
22,5,2024-04-13,7.831621699569943,6.305498868890261
22,5,2024-04-20,7.2404722316181624,5.44860000589395
22,15,2023-11-04,35.13007499874534,35.6457021098661
22,15,2023-11-11,33.449428338743765,36.274330575709904
22,15,2023-11-18,32.29442897139798,36.68015609340211
22,15,2023-11-25,32.54304774886222,36.70644818104796
22,15,2023-12-02,33.00937985950669,36.37102135542835
22,15,2023-12-09,32.62067352746034,35.90033220904774
22,15,2023-12-16,33.2523808695218,35.17183558470641
22,15,2023-12-23,34.08759177187723,34.34454870797856
22,15,2023-12-30,33.79935149440684,31.580474630243273
22,15,2024-01-06,33.12829988606094,26.928087265007065
22,15,2024-01-13,32.93191650388894,24.05790532481054
22,15,2024-01-20,31.72913035729415,22.19173666618031
22,15,2024-01-27,30.52482765622015,21.230289910714298
22,15,2024-02-03,25.688197875385573,20.131534441623664
22,15,2024-02-10,22.728075697095015,18.76612063081603
22,15,2024-02-17,20.027302264183373,17.20538201329928
22,15,2024-02-24,17.26177001119785,15.570438631926297
22,15,2024-03-02,14.741189596023833,13.624495992403512
22,15,2024-03-09,12.42186884774111,11.80124498097685
22,15,2024-03-16,10.303510824022501,10.371680999159858
22,15,2024-03-23,9.302927038090422,9.263456990971697
22,15,2024-03-30,8.972127499309202,8.425472524157929
22,15,2024-04-06,9.051144679631111,7.11763126859824
22,15,2024-04-13,7.239360486102619,6.305498868890261
22,15,2024-04-20,6.660161799484533,5.44860000589395
22,25,2023-11-04,33.12252109809485,35.6457021098661
22,25,2023-11-11,33.32266385663232,36.274330575709904
22,25,2023-11-18,32.65225421593491,36.68015609340211
22,25,2023-11-25,32.43947714927177,36.70644818104796
22,25,2023-12-02,33.09959413684908,36.37102135542835
22,25,2023-12-09,33.62041001672783,35.90033220904774
22,25,2023-12-16,33.78647324923125,35.17183558470641
22,25,2023-12-23,34.56878373239947,34.34454870797856
22,25,2023-12-30,34.37761824317409,31.580474630243273
22,25,2024-01-06,34.07957694124083,26.928087265007065
22,25,2024-01-13,32.869431071103314,24.05790532481054
22,25,2024-01-20,32.598896356537054,22.19173666618031
22,25,2024-01-27,31.813562757061064,21.230289910714298
22,25,2024-02-03,28.433969253607728,20.131534441623664
22,25,2024-02-10,25.153021306633832,18.76612063081603
22,25,2024-02-17,21.97365607307669,17.20538201329928
22,25,2024-02-24,19.10533505247064,15.570438631926297
22,25,2024-03-02,16.08569799438575,13.624495992403512
22,25,2024-03-09,13.69280081364865,11.80124498097685
22,25,2024-03-16,11.365032655136256,10.371680999159858
22,25,2024-03-23,9.721055184040804,9.263456990971697
22,25,2024-03-30,8.820949106464614,8.425472524157929
22,25,2024-04-06,8.348912741694624,7.11763126859824
22,25,2024-04-13,6.881077848834771,6.305498868890261
22,25,2024-04-20,6.413662040778083,5.44860000589395
22,50,2023-11-04,32.9607698180027,35.6457021098661
22,50,2023-11-11,33.59629143175755,36.274330575709904
22,50,2023-11-18,33.792709713149335,36.68015609340211
22,50,2023-11-25,34.445858843489695,36.70644818104796
22,50,2023-12-02,35.01072657565154,36.37102135542835
22,50,2023-12-09,35.326587261134776,35.90033220904774
22,50,2023-12-16,35.88846441162502,35.17183558470641
22,50,2023-12-23,36.778899406188266,34.34454870797856
22,50,2023-12-30,36.93205290724121,31.580474630243273
22,50,2024-01-06,35.72093166532511,26.928087265007065
22,50,2024-01-13,33.22237705944264,24.05790532481054
22,50,2024-01-20,33.23451636849974,22.19173666618031
22,50,2024-01-27,32.5218605850502,21.230289910714298
22,50,2024-02-03,31.048374457076594,20.131534441623664
22,50,2024-02-10,27.92869749845393,18.76612063081603
22,50,2024-02-17,24.117278105732574,17.20538201329928
22,50,2024-02-24,20.65915880244291,15.570438631926297
22,50,2024-03-02,17.649378268017685,13.624495992403512
22,50,2024-03-09,15.15505024229822,11.80124498097685
22,50,2024-03-16,12.868410269202636,10.371680999159858
22,50,2024-03-23,11.30918231572951,9.263456990971697
22,50,2024-03-30,9.965259829808435,8.425472524157929
22,50,2024-04-06,9.0461973130066,7.11763126859824
22,50,2024-04-13,7.572188235816858,6.305498868890261
22,50,2024-04-20,6.802820480316212,5.44860000589395
22,75,2023-11-04,34.75157342883826,35.6457021098661
22,75,2023-11-11,35.598448195377436,36.274330575709904
22,75,2023-11-18,36.44139093937253,36.68015609340211
22,75,2023-11-25,37.18044906180663,36.70644818104796
22,75,2023-12-02,37.88268821521577,36.37102135542835
22,75,2023-12-09,38.12605929533651,35.90033220904774
22,75,2023-12-16,38.298400101207726,35.17183558470641
22,75,2023-12-23,38.02771346654442,34.34454870797856
22,75,2023-12-30,37.79402439192618,31.580474630243273
22,75,2024-01-06,35.186225306998296,26.928087265007065
22,75,2024-01-13,30.89771979742765,24.05790532481054
22,75,2024-01-20,28.799460914933643,22.19173666618031
22,75,2024-01-27,27.763043287373055,21.230289910714298
22,75,2024-02-03,26.548944974393873,20.131534441623664
22,75,2024-02-10,24.66577294308216,18.76612063081603
22,75,2024-02-17,21.787672645113794,17.20538201329928
22,75,2024-02-24,19.489368893720375,15.570438631926297
22,75,2024-03-02,17.69891888112129,13.624495992403512
22,75,2024-03-09,15.715809331015794,11.80124498097685
22,75,2024-03-16,13.749840522111521,10.371680999159858
22,75,2024-03-23,12.189479585298749,9.263456990971697
22,75,2024-03-30,10.885422342307997,8.425472524157929
22,75,2024-04-06,9.95402251959097,7.11763126859824
22,75,2024-04-13,8.31532136115735,6.305498868890261
22,75,2024-04-20,7.4750755132119355,5.44860000589395
27,5,2023-11-04,45.73790251864725,61.71928626778242
27,5,2023-11-11,43.81575069152289,60.29188457311973
27,5,2023-11-18,45.24779309521712,58.75370930902494
27,5,2023-11-25,46.21754529812591,57.004634743148856
27,5,2023-12-02,44.31968704855689,55.3636036360897
27,5,2023-12-09,41.93065434057983,53.72332448795675
27,5,2023-12-16,41.20714332678604,51.9891035300649
27,5,2023-12-23,40.99356698651208,50.239255213169145
27,5,2023-12-30,40.27493844931059,48.65350343375895
27,5,2024-01-06,47.24077050039444,48.06255535592763
27,5,2024-01-13,43.98776488336967,47.76852687058477
27,5,2024-01-20,40.83504625404173,47.84941756296711
27,5,2024-01-27,36.515175843664295,47.81244787623283
27,5,2024-02-03,32.635848994257394,48.47061625150636
27,5,2024-02-10,30.954098416701523,49.39576638676712
